subject,relation,object
8489743134,es un codigo ISBN para el libro,Cuba
8489743134,es un codigo ISBN de una edicion publicada por,Iepala
8489743134,está escrito en,Español
Cuba,pertenece al género,Anecdotes
Cuba,pertenece al género,Description and travel
Cuba,pertenece al género,Journeys
8489743134,es un codigo ISBN para el libro,Cuba: hablo contigo; sigo hablando contigo
José Manuel Castañón,es autor de la obra,Cuba: hablo contigo; sigo hablando contigo
Cuba: hablo contigo; sigo hablando contigo,pertenece al género,Anecdotes
Cuba: hablo contigo; sigo hablando contigo,pertenece al género,Description and travel
Cuba: hablo contigo; sigo hablando contigo,pertenece al género,Travel
8440498799,es un codigo ISBN para el libro,Diario de una aventura (con la División Azul 1941-1942)
8440498799,es un codigo ISBN de una edicion publicada por,Fundación Dolores Medio
8440498799,está escrito en,Español
José Manuel Castañón,es autor de la obra,Diario de una aventura (con la División Azul 1941-1942)
Diario de una aventura (con la División Azul 1941-1942),pertenece al género,Biography
Diario de una aventura (con la División Azul 1941-1942),pertenece al género,Campaigns
Diario de una aventura (con la División Azul 1941-1942),pertenece al género,Diaries
9788489770560,es un codigo ISBN para el libro,Obras escogidas Tomo II
9788489770560,es un codigo ISBN de una edicion publicada por,"EDICIONES NOBEL, SA"
8489770565,es un codigo ISBN para el libro,Obras escogidas Tomo II
8489770565,es un codigo ISBN de una edicion publicada por,"EDICIONES NOBEL, SA"
José Manuel Castañón,es autor de la obra,Obras escogidas Tomo II
9800700765,es un codigo ISBN para el libro,Crónicas bioliterarias 1988
9800700765,es un codigo ISBN de una edicion publicada por,[s.n.]
9800700765,está escrito en,Español
José Manuel Castañón,es autor de la obra,Crónicas bioliterarias 1988
Crónicas bioliterarias 1988,pertenece al género,History and criticism
Crónicas bioliterarias 1988,pertenece al género,Spanish American literature
9802224472,es un codigo ISBN para el libro,Croniquillas españolas y de mi amor por lo venezolano
9802224472,es un codigo ISBN de una edicion publicada por,Academia Nacional de La Historia
9802224472,está escrito en,Español
José Manuel Castañón,es autor de la obra,Croniquillas españolas y de mi amor por lo venezolano
Croniquillas españolas y de mi amor por lo venezolano,pertenece al género,Intellectual life
Cuba,pertenece al género,Diaries
Cuba,pertenece al género,History
9788429020755,es un codigo ISBN para el libro,Código Penal y Legislación complementaria
9788429020755,es un codigo ISBN de una edicion publicada por,Editorial Reus S.A.
8429020756,es un codigo ISBN para el libro,Código Penal y Legislación complementaria
8429020756,es un codigo ISBN de una edicion publicada por,Editorial Reus S.A.
9788429025385,es un codigo ISBN para el libro,Código Penal y Legislación complementaria
9788429025385,es un codigo ISBN de una edicion publicada por,Editorial Reus S.A.
8429025383,es un codigo ISBN para el libro,Código Penal y Legislación complementaria
8429025383,es un codigo ISBN de una edicion publicada por,Editorial Reus S.A.
8429026932,es un codigo ISBN para el libro,Código Penal y Legislación complementaria
8429026932,es un codigo ISBN de una edicion publicada por,Editorial Reus S.A.
9788429026931,es un codigo ISBN para el libro,Código Penal y Legislación complementaria
9788429026931,es un codigo ISBN de una edicion publicada por,Editorial Reus S.A.
8429017542,es un codigo ISBN para el libro,Código Penal y Legislación complementaria
8429017542,es un codigo ISBN de una edicion publicada por,Editorial Reus S.A.
9788429017540,es un codigo ISBN para el libro,Código Penal y Legislación complementaria
9788429017540,es un codigo ISBN de una edicion publicada por,Editorial Reus S.A.
8429018638,es un codigo ISBN para el libro,Código Penal y Legislación complementaria
8429018638,es un codigo ISBN de una edicion publicada por,Editorial Reus S.A.
9788429018639,es un codigo ISBN para el libro,Código Penal y Legislación complementaria
9788429018639,es un codigo ISBN de una edicion publicada por,Editorial Reus S.A.
9788429019957,es un codigo ISBN para el libro,Código Penal y Legislación complementaria
9788429019957,es un codigo ISBN de una edicion publicada por,Editorial Reus S.A.
8429019952,es un codigo ISBN para el libro,Código Penal y Legislación complementaria
8429019952,es un codigo ISBN de una edicion publicada por,Editorial Reus S.A.
9788429019254,es un codigo ISBN para el libro,Código Penal y Legislación complementaria
9788429019254,es un codigo ISBN de una edicion publicada por,Editorial Reus S.A.
8429019251,es un codigo ISBN para el libro,Código Penal y Legislación complementaria
8429019251,es un codigo ISBN de una edicion publicada por,Editorial Reus S.A.
José Manuel Castañón,es autor de la obra,Código Penal y Legislación complementaria
Miguel de Unamuno,es de nacionalidad,Spain
9798599241034,es un codigo ISBN para el libro,"Don Sandalio, Chess Player"
9798599241034,es un codigo ISBN de una edicion publicada por,Independently Published
9798599241034,está escrito en,Inglés
Miguel de Unamuno,es autor de la obra,"Don Sandalio, Chess Player"
9788418933905,es un codigo ISBN para el libro,Del Sentimiento Trágico de la Vida
9788418933905,es un codigo ISBN de una edicion publicada por,Editorial Alma
9788418933905,está escrito en,Español
9798523597060,es un codigo ISBN para el libro,Del Sentimiento Trágico de la Vida
9798523597060,es un codigo ISBN de una edicion publicada por,Independently Published
9798523597060,está escrito en,Español
Miguel de Unamuno,es autor de la obra,Del Sentimiento Trágico de la Vida
9798524915184,es un codigo ISBN para el libro,O Sentido Trágico Da Vida
9798524915184,es un codigo ISBN de una edicion publicada por,Independently Published
9798524915184,está escrito en,Portugués
Miguel de Unamuno,es autor de la obra,O Sentido Trágico Da Vida
9798524915269,es un codigo ISBN para el libro,Névoa
9798524915269,es un codigo ISBN de una edicion publicada por,Independently Published
9798524915269,está escrito en,Portugués
Miguel de Unamuno,es autor de la obra,Névoa
9798524659125,es un codigo ISBN para el libro,Nebbia
9798524659125,es un codigo ISBN de una edicion publicada por,Independently Published
9798524659125,está escrito en,Italiano
Miguel de Unamuno,es autor de la obra,Nebbia
9798524659200,es un codigo ISBN para el libro,Tragico Senso Della Vita
9798524659200,es un codigo ISBN de una edicion publicada por,Independently Published
9798524659200,está escrito en,Italiano
Miguel de Unamuno,es autor de la obra,Tragico Senso Della Vita
9798523677779,es un codigo ISBN para el libro,Fog
9798523677779,es un codigo ISBN de una edicion publicada por,Independently Published
9798523677779,está escrito en,Inglés
Miguel de Unamuno,es autor de la obra,Fog
9798523880261,es un codigo ISBN para el libro,Sens Tragique de la Vie
9798523880261,es un codigo ISBN de una edicion publicada por,Independently Published
9798523880261,está escrito en,Francés
Miguel de Unamuno,es autor de la obra,Sens Tragique de la Vie
Miguel de Unamuno,es autor de la obra,Los mejores relatos españoles del siglo XX
0486436829,es un codigo ISBN para el libro,Short Stories by the Generation of 1898 - Cuentos de la Generación de 1898
0486436829,es un codigo ISBN de una edicion publicada por,Dover
0486436829,está escrito en,Inglés
0486436829,está escrito en,Español
9780486436821,es un codigo ISBN para el libro,Short Stories by the Generation of 1898 - Cuentos de la Generación de 1898
9780486436821,es un codigo ISBN de una edicion publicada por,Dover
9780486436821,está escrito en,Inglés
9780486436821,está escrito en,Español
Miguel de Unamuno,es autor de la obra,Short Stories by the Generation of 1898 - Cuentos de la Generación de 1898
Short Stories by the Generation of 1898 - Cuentos de la Generación de 1898,pertenece al género,Translations into English
Short Stories by the Generation of 1898 - Cuentos de la Generación de 1898,pertenece al género,Spanish Short stories
Short Stories by the Generation of 1898 - Cuentos de la Generación de 1898,pertenece al género,Spanish fiction
9781283602884,es un codigo ISBN para el libro,Great short stories of the masters
9781283602884,es un codigo ISBN de una edicion publicada por,"Cooper Square Publishing, LLC"
9781283602884,está escrito en,Inglés
0815412533,es un codigo ISBN para el libro,Great short stories of the masters
0815412533,es un codigo ISBN de una edicion publicada por,Cooper Square Press
0815412533,está escrito en,Inglés
Miguel de Unamuno,es autor de la obra,Great short stories of the masters
Great short stories of the masters,pertenece al género,American Short stories
Great short stories of the masters,pertenece al género,Translations into English
Great short stories of the masters,pertenece al género,Short stories
9781727025378,es un codigo ISBN para el libro,Del sentimiento trágico de la vida en los hombres y en los pueblos
9781727025378,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781727025378,está escrito en,Inglés
9781835918340,es un codigo ISBN para el libro,Del sentimiento trágico de la vida en los hombres y en los pueblos
9781835918340,es un codigo ISBN de una edicion publicada por,Nasionale Boekhandel
9781835918340,está escrito en,Inglés
9781013846038,es un codigo ISBN para el libro,Del sentimiento trágico de la vida en los hombres y en los pueblos
9781013846038,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781013846038,está escrito en,Inglés
9781019371756,es un codigo ISBN para el libro,Del sentimiento trágico de la vida en los hombres y en los pueblos
9781019371756,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781019371756,está escrito en,Inglés
9798703394267,es un codigo ISBN para el libro,Del sentimiento trágico de la vida en los hombres y en los pueblos
9798703394267,es un codigo ISBN de una edicion publicada por,Independently Published
9798703394267,está escrito en,Inglés
9781387998944,es un codigo ISBN para el libro,Del sentimiento trágico de la vida en los hombres y en los pueblos
9781387998944,es un codigo ISBN de una edicion publicada por,"Lulu Press, Inc."
9781387998944,está escrito en,Inglés
9781091150232,es un codigo ISBN para el libro,Del sentimiento trágico de la vida en los hombres y en los pueblos
9781091150232,es un codigo ISBN de una edicion publicada por,Independently Published
9781091150232,está escrito en,Inglés
9781097682683,es un codigo ISBN para el libro,Del sentimiento trágico de la vida en los hombres y en los pueblos
9781097682683,es un codigo ISBN de una edicion publicada por,Independently Published
9781097682683,está escrito en,Inglés
9798539528546,es un codigo ISBN para el libro,Del sentimiento trágico de la vida en los hombres y en los pueblos
9798539528546,es un codigo ISBN de una edicion publicada por,Independently Published
9798539528546,está escrito en,Inglés
9798463430380,es un codigo ISBN para el libro,Del sentimiento trágico de la vida en los hombres y en los pueblos
9798463430380,es un codigo ISBN de una edicion publicada por,Independently Published
9798463430380,está escrito en,Inglés
9781737856078,es un codigo ISBN para el libro,Del sentimiento trágico de la vida en los hombres y en los pueblos
9781737856078,es un codigo ISBN de una edicion publicada por,Digital Gale LLC
9781737856078,está escrito en,Español
9781648000355,es un codigo ISBN para el libro,Del sentimiento trágico de la vida en los hombres y en los pueblos
9781648000355,es un codigo ISBN de una edicion publicada por,Esmeralda Publishing LLC
9781648000355,está escrito en,Español
9781602069978,es un codigo ISBN para el libro,Del sentimiento trágico de la vida en los hombres y en los pueblos
9781602069978,es un codigo ISBN de una edicion publicada por,Cosimo Classics
1602069972,es un codigo ISBN para el libro,Del sentimiento trágico de la vida en los hombres y en los pueblos
1602069972,es un codigo ISBN de una edicion publicada por,Cosimo Classics
9781717129949,es un codigo ISBN para el libro,Del sentimiento trágico de la vida en los hombres y en los pueblos
9781717129949,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
1717129943,es un codigo ISBN para el libro,Del sentimiento trágico de la vida en los hombres y en los pueblos
1717129943,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9780554270944,es un codigo ISBN para el libro,Del sentimiento trágico de la vida en los hombres y en los pueblos
9780554270944,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9780554270944,está escrito en,Inglés
Miguel de Unamuno,es autor de la obra,Del sentimiento trágico de la vida en los hombres y en los pueblos
Del sentimiento trágico de la vida en los hombres y en los pueblos,pertenece al género,Immortality
Del sentimiento trágico de la vida en los hombres y en los pueblos,pertenece al género,Christianity
Del sentimiento trágico de la vida en los hombres y en los pueblos,pertenece al género,Faith and reason
Pedro Sarmiento de Gamboa,es de nacionalidad,Spain
9788478132287,es un codigo ISBN para el libro,Historia de los Incas
9788478132287,es un codigo ISBN de una edicion publicada por,Miraguano
8478132287,es un codigo ISBN para el libro,Historia de los Incas
8478132287,es un codigo ISBN de una edicion publicada por,Miraguano
8478130063,es un codigo ISBN para el libro,Historia de los Incas
8478130063,es un codigo ISBN de una edicion publicada por,Ediciones Polifemo
8478130063,es un codigo ISBN de una edicion publicada por,Miraguano Ediciones
8478130063,está escrito en,Español
8486547040,es un codigo ISBN para el libro,Historia de los Incas
8486547040,es un codigo ISBN de una edicion publicada por,Ediciones Polifemo
8486547040,es un codigo ISBN de una edicion publicada por,Miraguano Ediciones
8486547040,está escrito en,Español
1406517488,es un codigo ISBN para el libro,Historia de los Incas
1406517488,es un codigo ISBN de una edicion publicada por,Dodo Press
1406517488,está escrito en,Inglés
9781406517484,es un codigo ISBN para el libro,Historia de los Incas
9781406517484,es un codigo ISBN de una edicion publicada por,Dodo Press
9781406517484,está escrito en,Inglés
0486404412,es un codigo ISBN para el libro,Historia de los Incas
0486404412,es un codigo ISBN de una edicion publicada por,Dover Publications
0486404412,está escrito en,Inglés
Pedro Sarmiento de Gamboa,es autor de la obra,Historia de los Incas
Historia de los Incas,pertenece al género,History
Historia de los Incas,pertenece al género,Incas
Historia de los Incas,pertenece al género,Indians of South America
9781317035602,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
9781317035602,es un codigo ISBN de una edicion publicada por,Taylor & Francis Group
9781317035602,está escrito en,Inglés
9781315615578,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
9781315615578,es un codigo ISBN de una edicion publicada por,Taylor & Francis Group
9781315615578,está escrito en,Inglés
9781017151121,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
9781017151121,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781017151121,está escrito en,Inglés
0851159567,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
0851159567,es un codigo ISBN de una edicion publicada por,The Boydell Press
9780851159560,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
9780851159560,es un codigo ISBN de una edicion publicada por,The Boydell Press
9781409416135,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
9781409416135,es un codigo ISBN de una edicion publicada por,Hakluyt Society
9781409416135,está escrito en,Inglés
9781409416142,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
9781409416142,es un codigo ISBN de una edicion publicada por,Hakluyt Society
9781409416142,está escrito en,Inglés
9780342196418,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
9780342196418,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9780342196418,está escrito en,Inglés
9781016402118,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
9781016402118,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781016402118,está escrito en,Inglés
9781016407243,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
9781016407243,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781016407243,está escrito en,Inglés
9780341811466,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
9780341811466,es un codigo ISBN de una edicion publicada por,Franklin Classics
0341811467,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
0341811467,es un codigo ISBN de una edicion publicada por,Franklin Classics
9780343769222,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
9780343769222,es un codigo ISBN de una edicion publicada por,Franklin Classics Trade Press
0343769220,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
0343769220,es un codigo ISBN de una edicion publicada por,Franklin Classics Trade Press
9780341811459,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
9780341811459,es un codigo ISBN de una edicion publicada por,Franklin Classics
0341811459,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
0341811459,es un codigo ISBN de una edicion publicada por,Franklin Classics
0343769239,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
0343769239,es un codigo ISBN de una edicion publicada por,Franklin Classics Trade Press
9780343769239,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
9780343769239,es un codigo ISBN de una edicion publicada por,Franklin Classics Trade Press
9781409424734,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
9781409424734,es un codigo ISBN de una edicion publicada por,Taylor & Francis Group
9781409424734,está escrito en,Inglés
9781016401012,es un codigo ISBN para el libro,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
9781016401012,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781016401012,está escrito en,Inglés
Pedro Sarmiento de Gamboa,es autor de la obra,The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568
The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568,pertenece al género,Solomon islands
The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568,pertenece al género,Discovery and exploration
The Discovery of the Solomon Islands by Alvaro de Mendaña in 1568,pertenece al género,HISTORY
9781502337580,es un codigo ISBN para el libro,History Of The Incas
9781502337580,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781502337580,está escrito en,Inglés
9781508600466,es un codigo ISBN para el libro,History Of The Incas
9781508600466,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781508600466,está escrito en,Inglés
9781512099577,es un codigo ISBN para el libro,History Of The Incas
9781512099577,es un codigo ISBN de una edicion publicada por,The Perfect Library
9781512099577,está escrito en,Inglés
9781540437563,es un codigo ISBN para el libro,History Of The Incas
9781540437563,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781540437563,está escrito en,Inglés
9781512095791,es un codigo ISBN para el libro,History Of The Incas
9781512095791,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
1512095796,es un codigo ISBN para el libro,History Of The Incas
1512095796,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9780292774827,es un codigo ISBN para el libro,History Of The Incas
9780292774827,es un codigo ISBN de una edicion publicada por,University of Texas Press
9780292774827,está escrito en,Inglés
9781016296601,es un codigo ISBN para el libro,History Of The Incas
9781016296601,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781016296601,está escrito en,Inglés
9781015562561,es un codigo ISBN para el libro,History Of The Incas
9781015562561,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781015562561,está escrito en,Inglés
9781015554030,es un codigo ISBN para el libro,History Of The Incas
9781015554030,es un codigo ISBN de una edicion publicada por,"Creative Media Partners, LLC"
9781015554030,está escrito en,Inglés
9780486147055,es un codigo ISBN para el libro,History Of The Incas
9780486147055,es un codigo ISBN de una edicion publicada por,"Dover Publications, Incorporated"
9780486147055,está escrito en,Inglés
9781306705080,es un codigo ISBN para el libro,History Of The Incas
9781306705080,es un codigo ISBN de una edicion publicada por,"Dover Publications, Incorporated"
9781306705080,está escrito en,Inglés
9780292795488,es un codigo ISBN para el libro,History Of The Incas
9780292795488,es un codigo ISBN de una edicion publicada por,"de Gruyter GmbH, Walter"
9780292795488,está escrito en,Inglés
0343445697,es un codigo ISBN para el libro,History Of The Incas
0343445697,es un codigo ISBN de una edicion publicada por,Franklin Classics
9780343445690,es un codigo ISBN para el libro,History Of The Incas
9780343445690,es un codigo ISBN de una edicion publicada por,Franklin Classics
Pedro Sarmiento de Gamboa,es autor de la obra,History Of The Incas
0833722395,es un codigo ISBN para el libro,Viage al Estrecho de Magallanes
0833722395,es un codigo ISBN de una edicion publicada por,B. Franklin
0833722395,está escrito en,Inglés
Pedro Sarmiento de Gamboa,es autor de la obra,Viage al Estrecho de Magallanes
Viage al Estrecho de Magallanes,pertenece al género,Discovery and exploration
Viage al Estrecho de Magallanes,pertenece al género,Early works to 1800
Viage al Estrecho de Magallanes,pertenece al género,History
8486547571,es un codigo ISBN para el libro,Historia de los incas
8486547571,es un codigo ISBN de una edicion publicada por,Ediciones Polifemo
9788486547578,es un codigo ISBN para el libro,Historia de los incas
9788486547578,es un codigo ISBN de una edicion publicada por,Ediciones Polifemo
Pedro Sarmiento de Gamboa,es autor de la obra,Historia de los incas
2846300038,es un codigo ISBN para el libro,"Moi, gouverneur du détroit de Magellan"
2846300038,es un codigo ISBN de una edicion publicada por,Cosmopole
2846300038,está escrito en,Francés
2846300038,es un codigo ISBN de una edicion publicada por,Cosmopole éditions
Pedro Sarmiento de Gamboa,es autor de la obra,"Moi, gouverneur du détroit de Magellan"
"Moi, gouverneur du détroit de Magellan",pertenece al género,"Sarmiento de Gamboa, Pedro, -- 1532?-1608? -- Journeys -- Magellan, Strait of (Chile and Argentina)"
"Moi, gouverneur du détroit de Magellan",pertenece al género,Voyages and travels
"Moi, gouverneur du détroit de Magellan",pertenece al género,"Magellan, Strait of (Chile and Argentina) -- Discovery and exploration -- Spanish"
9781357105891,es un codigo ISBN para el libro,History Of The Incas
9781357105891,es un codigo ISBN de una edicion publicada por,Palala Press
1357105894,es un codigo ISBN para el libro,History Of The Incas
1357105894,es un codigo ISBN de una edicion publicada por,Palala Press
9781463688653,es un codigo ISBN para el libro,History Of The Incas
9781463688653,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
1463688652,es un codigo ISBN para el libro,History Of The Incas
1463688652,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
History Of The Incas,pertenece al género,Incas
History Of The Incas,pertenece al género,"Peru, history"
History Of The Incas,pertenece al género,"America, discovery and exploration"
9789872675615,es un codigo ISBN para el libro,La historia de los inkas
9789872675615,es un codigo ISBN de una edicion publicada por,Yáhuar Grupo Editor
9789872675615,está escrito en,Español
Pedro Sarmiento de Gamboa,es autor de la obra,La historia de los inkas
La historia de los inkas,pertenece al género,Incas
La historia de los inkas,pertenece al género,History
La historia de los inkas,pertenece al género,Indians of South America
9780292714854,es un codigo ISBN para el libro,The history of the Incas
9780292714854,es un codigo ISBN de una edicion publicada por,University of Texas Press
9780292714854,está escrito en,Inglés
0292714858,es un codigo ISBN para el libro,The history of the Incas
0292714858,es un codigo ISBN de una edicion publicada por,University of Texas Press
0292714858,está escrito en,Inglés
9783847233206,es un codigo ISBN para el libro,The history of the Incas
9783847233206,es un codigo ISBN de una edicion publicada por,tredition Verlag
9783847233206,está escrito en,Inglés
9780292714137,es un codigo ISBN para el libro,The history of the Incas
9780292714137,es un codigo ISBN de una edicion publicada por,University of Texas Press
9780292714137,está escrito en,Inglés
0292714130,es un codigo ISBN para el libro,The history of the Incas
0292714130,es un codigo ISBN de una edicion publicada por,University of Texas Press
0292714130,está escrito en,Inglés
Pedro Sarmiento de Gamboa,es autor de la obra,The history of the Incas
The history of the Incas,pertenece al género,Incas
The history of the Incas,pertenece al género,History
The history of the Incas,pertenece al género,Discovery and exploration
9780811503426,es un codigo ISBN para el libro,History of Incas (Hakluyt Society Works Ser .: No 2 Vol 22)
9780811503426,es un codigo ISBN de una edicion publicada por,Kraus Intl Pubns
9780811503426,está escrito en,Inglés
0811503429,es un codigo ISBN para el libro,History of Incas (Hakluyt Society Works Ser .: No 2 Vol 22)
0811503429,es un codigo ISBN de una edicion publicada por,Kraus Intl Pubns
0811503429,está escrito en,Inglés
Pedro Sarmiento de Gamboa,es autor de la obra,History of Incas (Hakluyt Society Works Ser .: No 2 Vol 22)
History of Incas (Hakluyt Society Works Ser .: No 2 Vol 22),pertenece al género,Indians of South America
History of Incas (Hakluyt Society Works Ser .: No 2 Vol 22),pertenece al género,Incas
History of Incas (Hakluyt Society Works Ser .: No 2 Vol 22),pertenece al género,History
9788420603582,es un codigo ISBN para el libro,Los Viajes al Estrecho de Magallanes
9788420603582,es un codigo ISBN de una edicion publicada por,Alianza
9788420603582,está escrito en,Español
8420603589,es un codigo ISBN para el libro,Los Viajes al Estrecho de Magallanes
8420603589,es un codigo ISBN de una edicion publicada por,Alianza
8420603589,está escrito en,Español
Pedro Sarmiento de Gamboa,es autor de la obra,Los Viajes al Estrecho de Magallanes
9781108083317,es un codigo ISBN para el libro,Viage Al Estrecho de Magallanes Por el Capitan Pedro Sarmiento de Gambóa en los Años de 1579 y 1580
9781108083317,es un codigo ISBN de una edicion publicada por,Cambridge University Press
9781108083317,está escrito en,Inglés
Pedro Sarmiento de Gamboa,es autor de la obra,Viage Al Estrecho de Magallanes Por el Capitan Pedro Sarmiento de Gambóa en los Años de 1579 y 1580
Viage Al Estrecho de Magallanes Por el Capitan Pedro Sarmiento de Gambóa en los Años de 1579 y 1580,pertenece al género,Voyages and travels
Viage Al Estrecho de Magallanes Por el Capitan Pedro Sarmiento de Gambóa en los Años de 1579 y 1580,pertenece al género,"Magellan, strait of (chile and argentina)"
Viage Al Estrecho de Magallanes Por el Capitan Pedro Sarmiento de Gambóa en los Años de 1579 y 1580,pertenece al género,"Chile, description and travel"
9788415131113,es un codigo ISBN para el libro,Viage al Estrecho de Magallanes
9788415131113,es un codigo ISBN de una edicion publicada por,JdeJ Editores
8415131119,es un codigo ISBN para el libro,Viage al Estrecho de Magallanes
8415131119,es un codigo ISBN de una edicion publicada por,JdeJ Editores
9781466216747,es un codigo ISBN para el libro,History of the Incas
9781466216747,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781466216747,está escrito en,Inglés
Pedro Sarmiento de Gamboa,es autor de la obra,History of the Incas
History of the Incas,pertenece al género,Incas
History of the Incas,pertenece al género,"Peru, history"
History of the Incas,pertenece al género,"America, discovery and exploration"
9783954874279,es un codigo ISBN para el libro,Sumaria relación
9783954874279,es un codigo ISBN de una edicion publicada por,Iberoamericana
9783954874279,es un codigo ISBN de una edicion publicada por,Universidad de Navarra
9783954874279,es un codigo ISBN de una edicion publicada por,Vervuert
9783954874279,está escrito en,Español
395487427X,es un codigo ISBN para el libro,Sumaria relación
395487427X,es un codigo ISBN de una edicion publicada por,Iberoamericana
395487427X,es un codigo ISBN de una edicion publicada por,Universidad de Navarra
395487427X,es un codigo ISBN de una edicion publicada por,Vervuert
395487427X,está escrito en,Español
9788484898894,es un codigo ISBN para el libro,Sumaria relación
9788484898894,es un codigo ISBN de una edicion publicada por,Iberoamericana
9788484898894,es un codigo ISBN de una edicion publicada por,Universidad de Navarra
9788484898894,es un codigo ISBN de una edicion publicada por,Vervuert
9788484898894,está escrito en,Español
848489889X,es un codigo ISBN para el libro,Sumaria relación
848489889X,es un codigo ISBN de una edicion publicada por,Iberoamericana
848489889X,es un codigo ISBN de una edicion publicada por,Universidad de Navarra
848489889X,es un codigo ISBN de una edicion publicada por,Vervuert
848489889X,está escrito en,Español
Pedro Sarmiento de Gamboa,es autor de la obra,Sumaria relación
Sumaria relación,pertenece al género,Travel
Sumaria relación,pertenece al género,Early works to 1800
Sumaria relación,pertenece al género,Discovery and exploration
9502314212,es un codigo ISBN para el libro,Viaje Al Estrecho de Magallanes y Noticia de La Expedicion Que Despues Hizo Para Poblarlo (Colección Reservada del Museo del Fin del Mundo)
9502314212,es un codigo ISBN de una edicion publicada por,EUDEBA
9502314212,está escrito en,Español
9789502314211,es un codigo ISBN para el libro,Viaje Al Estrecho de Magallanes y Noticia de La Expedicion Que Despues Hizo Para Poblarlo (Colección Reservada del Museo del Fin del Mundo)
9789502314211,es un codigo ISBN de una edicion publicada por,EUDEBA
9789502314211,está escrito en,Español
Pedro Sarmiento de Gamboa,es autor de la obra,Viaje Al Estrecho de Magallanes y Noticia de La Expedicion Que Despues Hizo Para Poblarlo (Colección Reservada del Museo del Fin del Mundo)
Viaje Al Estrecho de Magallanes y Noticia de La Expedicion Que Despues Hizo Para Poblarlo (Colección Reservada del Museo del Fin del Mundo),pertenece al género,Early works to 1800
Viaje Al Estrecho de Magallanes y Noticia de La Expedicion Que Despues Hizo Para Poblarlo (Colección Reservada del Museo del Fin del Mundo),pertenece al género,Discovery and exploration
Viaje Al Estrecho de Magallanes y Noticia de La Expedicion Que Despues Hizo Para Poblarlo (Colección Reservada del Museo del Fin del Mundo),pertenece al género,Spanish
8449202140,es un codigo ISBN para el libro,Viajes al Estrecho de Magallanes
