subject,relation,object
3642118933,es un codigo ISBN de una edicion publicada por,Springer
9783642118371,es un codigo ISBN para el libro,Musical Performance
9783642118371,es un codigo ISBN de una edicion publicada por,Springer-Verlag Berlin Heidelberg
9783642118371,está escrito en,Inglés
9783642118388,es un codigo ISBN para el libro,Musical Performance
9783642118388,es un codigo ISBN de una edicion publicada por,Springer-Verlag Berlin Heidelberg
9783642118388,está escrito en,Inglés
Guerino Mazzola,es autor de la obra,Musical Performance
Musical Performance,pertenece al género,Computer science
Musical Performance,pertenece al género,Algebraic topology
Musical Performance,pertenece al género,Music theory
9783642266416,es un codigo ISBN para el libro,Musical Performance : A Comprehensive Approach
9783642266416,es un codigo ISBN de una edicion publicada por,"Springer London, Limited"
9783642266416,está escrito en,Inglés
Guerino Mazzola,es autor de la obra,Musical Performance : A Comprehensive Approach
Musical Performance : A Comprehensive Approach,pertenece al género,"Music, performance"
Musical Performance : A Comprehensive Approach,pertenece al género,Aesthetics
9782752100290,es un codigo ISBN para el libro,La vérité du beau dans la musique
9782752100290,es un codigo ISBN de una edicion publicada por,Delatour France
9782752100290,es un codigo ISBN de una edicion publicada por,Ircam-Centre Pompidou
9782752100290,está escrito en,Francés
2752100299,es un codigo ISBN para el libro,La vérité du beau dans la musique
2752100299,es un codigo ISBN de una edicion publicada por,Delatour France
2752100299,es un codigo ISBN de una edicion publicada por,Ircam-Centre Pompidou
2752100299,está escrito en,Francés
Guerino Mazzola,es autor de la obra,La vérité du beau dans la musique
La vérité du beau dans la musique,pertenece al género,Music
La vérité du beau dans la musique,pertenece al género,Mathematics
La vérité du beau dans la musique,pertenece al género,Music theory
3764357312,es un codigo ISBN para el libro,The topos of music
0817657312,es un codigo ISBN para el libro,The topos of music
0817657312,es un codigo ISBN de una edicion publicada por,Birkhauser Verlag
0817657312,está escrito en,Inglés
Guerino Mazzola,es autor de la obra,The topos of music
The topos of music,pertenece al género,Mathematics
The topos of music,pertenece al género,Music
The topos of music,pertenece al género,Music theory
9783764323530,es un codigo ISBN para el libro,Geometrie der Töne. Elemente der Mathematischen Musiktheorie
9783764323530,es un codigo ISBN de una edicion publicada por,Birkhäuser Verlag
9783764323530,está escrito en,Alemán
3764323531,es un codigo ISBN para el libro,Geometrie der Töne. Elemente der Mathematischen Musiktheorie
3764323531,es un codigo ISBN de una edicion publicada por,Birkhäuser Verlag
3764323531,está escrito en,Alemán
Guerino Mazzola,es autor de la obra,Geometrie der Töne. Elemente der Mathematischen Musiktheorie
Geometrie der Töne. Elemente der Mathematischen Musiktheorie,pertenece al género,mathematics
Geometrie der Töne. Elemente der Mathematischen Musiktheorie,pertenece al género,music
Geometrie der Töne. Elemente der Mathematischen Musiktheorie,pertenece al género,category theory
3885382105,es un codigo ISBN para el libro,Gruppen und Kategorien in der Musik
3885382105,es un codigo ISBN de una edicion publicada por,Heldermann
3885382105,está escrito en,Alemán
Guerino Mazzola,es autor de la obra,Gruppen und Kategorien in der Musik
Gruppen und Kategorien in der Musik,pertenece al género,Categories (Mathematics)
Gruppen und Kategorien in der Musik,pertenece al género,Group theory
Gruppen und Kategorien in der Musik,pertenece al género,Mathematics
3764377453,es un codigo ISBN para el libro,Elemente der Musikinformatik
3764377453,es un codigo ISBN de una edicion publicada por,Birkhäuser Basel
3764377453,está escrito en,Alemán
9783764377458,es un codigo ISBN para el libro,Elemente der Musikinformatik
9783764377458,es un codigo ISBN de una edicion publicada por,Birkhäuser Basel
9783764377458,está escrito en,Alemán
Guerino Mazzola,es autor de la obra,Elemente der Musikinformatik
Elemente der Musikinformatik,pertenece al género,Music
Elemente der Musikinformatik,pertenece al género,Computer network resources
Elemente der Musikinformatik,pertenece al género,Information resources
9783319429373,es un codigo ISBN para el libro,Cool Math for Hot Music
9783319429373,es un codigo ISBN de una edicion publicada por,"Springer London, Limited"
9783319429373,está escrito en,Inglés
9783319826981,es un codigo ISBN para el libro,Cool Math for Hot Music
9783319826981,es un codigo ISBN de una edicion publicada por,Springer
3319826980,es un codigo ISBN para el libro,Cool Math for Hot Music
3319826980,es un codigo ISBN de una edicion publicada por,Springer
9783319429359,es un codigo ISBN para el libro,Cool Math for Hot Music
9783319429359,es un codigo ISBN de una edicion publicada por,Springer
3319429353,es un codigo ISBN para el libro,Cool Math for Hot Music
3319429353,es un codigo ISBN de una edicion publicada por,Springer
Guerino Mazzola,es autor de la obra,Cool Math for Hot Music
Cool Math for Hot Music,pertenece al género,"Music theory, mathematics"
9783034852333,es un codigo ISBN para el libro,Ansichten Eines Hirns
9783034852333,es un codigo ISBN de una edicion publicada por,Birkhauser Verlag
9783034852333,está escrito en,Alemán
Guerino Mazzola,es autor de la obra,Ansichten Eines Hirns
9783031301858,es un codigo ISBN para el libro,Classification of Musical Objects for Analysis and Composition
9783031301858,es un codigo ISBN de una edicion publicada por,Springer International Publishing AG
9783031301858,está escrito en,Inglés
9783031301827,es un codigo ISBN para el libro,Classification of Musical Objects for Analysis and Composition
9783031301827,es un codigo ISBN de una edicion publicada por,Springer International Publishing AG
9783031301827,está escrito en,Inglés
Guerino Mazzola,es autor de la obra,Classification of Musical Objects for Analysis and Composition
Classification of Musical Objects for Analysis and Composition,pertenece al género,"Music, instruction and study"
9783642245176,es un codigo ISBN para el libro,Musical Creativity
9783642245176,es un codigo ISBN de una edicion publicada por,Springer
9783642245176,está escrito en,Inglés
3662508648,es un codigo ISBN para el libro,Musical Creativity
3662508648,es un codigo ISBN de una edicion publicada por,Springer
9783662508640,es un codigo ISBN para el libro,Musical Creativity
9783662508640,es un codigo ISBN de una edicion publicada por,Springer
Guerino Mazzola,es autor de la obra,Musical Creativity
Musical Creativity,pertenece al género,Improvisation (music)
Musical Creativity,pertenece al género,"Music, data processing"
Musical Creativity,pertenece al género,Composition (music)
3540921958,es un codigo ISBN para el libro,"Flow, Gesture, and Spaces in Free Jazz: Towards a Theory of Collaboration (Computational Music Science)"
3540921958,es un codigo ISBN de una edicion publicada por,Springer
9783540921950,es un codigo ISBN para el libro,"Flow, Gesture, and Spaces in Free Jazz: Towards a Theory of Collaboration (Computational Music Science)"
9783540921950,es un codigo ISBN de una edicion publicada por,Springer
Guerino Mazzola,es autor de la obra,"Flow, Gesture, and Spaces in Free Jazz: Towards a Theory of Collaboration (Computational Music Science)"
"Flow, Gesture, and Spaces in Free Jazz: Towards a Theory of Collaboration (Computational Music Science)",pertenece al género,Cellular automata
"Flow, Gesture, and Spaces in Free Jazz: Towards a Theory of Collaboration (Computational Music Science)",pertenece al género,Jazz
9783319112367,es un codigo ISBN para el libro,Computational Counterpoint Worlds
9783319112367,es un codigo ISBN de una edicion publicada por,Springer International Publishing AG
9783319112367,está escrito en,Inglés
3319371673,es un codigo ISBN para el libro,Computational Counterpoint Worlds
3319371673,es un codigo ISBN de una edicion publicada por,Springer
9783319371672,es un codigo ISBN para el libro,Computational Counterpoint Worlds
9783319371672,es un codigo ISBN de una edicion publicada por,Springer
9783319112350,es un codigo ISBN para el libro,Computational Counterpoint Worlds
9783319112350,es un codigo ISBN de una edicion publicada por,Springer
331911235X,es un codigo ISBN para el libro,Computational Counterpoint Worlds
331911235X,es un codigo ISBN de una edicion publicada por,Springer
Guerino Mazzola,es autor de la obra,Computational Counterpoint Worlds
Computational Counterpoint Worlds,pertenece al género,Computer music
Computational Counterpoint Worlds,pertenece al género,Counterpoint
9783319114729,es un codigo ISBN para el libro,Computational Musicology in Hindustani Music
9783319114729,es un codigo ISBN de una edicion publicada por,Springer
9783319114729,está escrito en,Inglés
9783319114712,es un codigo ISBN para el libro,Computational Musicology in Hindustani Music
9783319114712,es un codigo ISBN de una edicion publicada por,Springer
3319114719,es un codigo ISBN para el libro,Computational Musicology in Hindustani Music
3319114719,es un codigo ISBN de una edicion publicada por,Springer
3319365533,es un codigo ISBN para el libro,Computational Musicology in Hindustani Music
3319365533,es un codigo ISBN de una edicion publicada por,Springer
9783319365534,es un codigo ISBN para el libro,Computational Musicology in Hindustani Music
9783319365534,es un codigo ISBN de una edicion publicada por,Springer
Guerino Mazzola,es autor de la obra,Computational Musicology in Hindustani Music
Computational Musicology in Hindustani Music,pertenece al género,Hindustani music
Computational Musicology in Hindustani Music,pertenece al género,Musical analysis
Computational Musicology in Hindustani Music,pertenece al género,"Analysis, appreciation"
9783540269373,es un codigo ISBN para el libro,Comprehensive Mathematics for Computer Scientists 2
9783540269373,es un codigo ISBN de una edicion publicada por,"Springer London, Limited"
9783540269373,está escrito en,Inglés
Guerino Mazzola,es autor de la obra,Comprehensive Mathematics for Computer Scientists 2
Comprehensive Mathematics for Computer Scientists 2,pertenece al género,Mathematics
3540368744,es un codigo ISBN para el libro,"Comprehensive Mathematics for Computer Scientists 1: Sets and Numbers, Graphs and Algebra, Logic and Machines, Linear Geometry (Universitext)"
3540368744,es un codigo ISBN de una edicion publicada por,Springer
9783540368748,es un codigo ISBN para el libro,"Comprehensive Mathematics for Computer Scientists 1: Sets and Numbers, Graphs and Algebra, Logic and Machines, Linear Geometry (Universitext)"
9783540368748,es un codigo ISBN de una edicion publicada por,Springer
Guerino Mazzola,es autor de la obra,"Comprehensive Mathematics for Computer Scientists 1: Sets and Numbers, Graphs and Algebra, Logic and Machines, Linear Geometry (Universitext)"
"Comprehensive Mathematics for Computer Scientists 1: Sets and Numbers, Graphs and Algebra, Logic and Machines, Linear Geometry (Universitext)",pertenece al género,Mathematics
9783319473345,es un codigo ISBN para el libro,All About Music : The Complete Ontology
9783319473345,es un codigo ISBN de una edicion publicada por,Springer International Publishing AG
9783319473345,está escrito en,Inglés
9783319837147,es un codigo ISBN para el libro,All About Music : The Complete Ontology
9783319837147,es un codigo ISBN de una edicion publicada por,Springer
3319837141,es un codigo ISBN para el libro,All About Music : The Complete Ontology
3319837141,es un codigo ISBN de una edicion publicada por,Springer
9783319473338,es un codigo ISBN para el libro,All About Music : The Complete Ontology
9783319473338,es un codigo ISBN de una edicion publicada por,Springer
3319473336,es un codigo ISBN para el libro,All About Music : The Complete Ontology
3319473336,es un codigo ISBN de una edicion publicada por,Springer
Guerino Mazzola,es autor de la obra,All About Music : The Complete Ontology
All About Music : The Complete Ontology,pertenece al género,Computer science
All About Music : The Complete Ontology,pertenece al género,Music
All About Music : The Complete Ontology,pertenece al género,Artificial intelligence
9783030851927,es un codigo ISBN para el libro,Functorial Semiotics for Creativity in Music and Mathematics
9783030851927,es un codigo ISBN de una edicion publicada por,Springer International Publishing AG
9783030851927,está escrito en,Inglés
9783030851897,es un codigo ISBN para el libro,Functorial Semiotics for Creativity in Music and Mathematics
9783030851897,es un codigo ISBN de una edicion publicada por,Springer International Publishing AG
9783030851897,está escrito en,Inglés
Guerino Mazzola,es autor de la obra,Functorial Semiotics for Creativity in Music and Mathematics
9783030856311,es un codigo ISBN para el libro,Making Musical Time
9783030856311,es un codigo ISBN de una edicion publicada por,Springer International Publishing AG
9783030856311,está escrito en,Inglés
9783030856281,es un codigo ISBN para el libro,Making Musical Time
9783030856281,es un codigo ISBN de una edicion publicada por,Springer International Publishing AG
9783030856281,está escrito en,Inglés
Guerino Mazzola,es autor de la obra,Making Musical Time
3540800735,es un codigo ISBN para el libro,Comprehensive Mathematics for Computer Scientists 2
3540800735,es un codigo ISBN de una edicion publicada por,Springer
9783540800736,es un codigo ISBN para el libro,Comprehensive Mathematics for Computer Scientists 2
9783540800736,es un codigo ISBN de una edicion publicada por,Springer
3642432840,es un codigo ISBN para el libro,"Flow, Gesture, and Spaces in Free Jazz"
3642432840,es un codigo ISBN de una edicion publicada por,Springer
9783642432842,es un codigo ISBN para el libro,"Flow, Gesture, and Spaces in Free Jazz"
9783642432842,es un codigo ISBN de una edicion publicada por,Springer
Guerino Mazzola,es autor de la obra,"Flow, Gesture, and Spaces in Free Jazz"
"Flow, Gesture, and Spaces in Free Jazz",pertenece al género,Cellular automata
"Flow, Gesture, and Spaces in Free Jazz",pertenece al género,Jazz
9781527501560,es un codigo ISBN para el libro,Creativity and Theory in Musicianship
9781527501560,es un codigo ISBN de una edicion publicada por,Cambridge Scholars Publishing
9781527501560,está escrito en,Inglés
Guerino Mazzola,es autor de la obra,Creativity and Theory in Musicianship
Creativity and Theory in Musicianship,pertenece al género,"Music, instruction and study"
9783030397111,es un codigo ISBN para el libro,The Future of Music
9783030397111,es un codigo ISBN de una edicion publicada por,Springer International Publishing AG
9783030397111,está escrito en,Inglés
3030397084,es un codigo ISBN para el libro,The Future of Music
3030397084,es un codigo ISBN de una edicion publicada por,Springer
3030397084,está escrito en,Inglés
9783030397081,es un codigo ISBN para el libro,The Future of Music
9783030397081,es un codigo ISBN de una edicion publicada por,Springer
9783030397081,está escrito en,Inglés
Guerino Mazzola,es autor de la obra,The Future of Music
The Future of Music,pertenece al género,Music theory
The Future of Music,pertenece al género,Application software
The Future of Music,pertenece al género,Mathematics
3319644793,es un codigo ISBN para el libro,The Topos of Music III : Gestures
3319644793,es un codigo ISBN de una edicion publicada por,Springer
9783319644790,es un codigo ISBN para el libro,The Topos of Music III : Gestures
9783319644790,es un codigo ISBN de una edicion publicada por,Springer
303009720X,es un codigo ISBN para el libro,The Topos of Music III : Gestures
303009720X,es un codigo ISBN de una edicion publicada por,Springer
9783030097202,es un codigo ISBN para el libro,The Topos of Music III : Gestures
9783030097202,es un codigo ISBN de una edicion publicada por,Springer
Guerino Mazzola,es autor de la obra,The Topos of Music III : Gestures
The Topos of Music III : Gestures,pertenece al género,Computer music
Hans A. Pestalozzi,es de nacionalidad,Switzerland
9783729603134,es un codigo ISBN para el libro,"Auf die Bäume, ihr Affen"
9783729603134,es un codigo ISBN de una edicion publicada por,Zytglogge-Verlag
9783729603134,está escrito en,Alemán
3729603132,es un codigo ISBN para el libro,"Auf die Bäume, ihr Affen"
3729603132,es un codigo ISBN de una edicion publicada por,Zytglogge-Verlag
3729603132,está escrito en,Alemán
Hans A. Pestalozzi,es autor de la obra,"Auf die Bäume, ihr Affen"
3442113490,es un codigo ISBN para el libro,Nach uns die Zukunft
3442113490,es un codigo ISBN de una edicion publicada por,Wilhelm Goldmann
3442113490,está escrito en,Alemán
3466110068,es un codigo ISBN para el libro,Nach uns die Zukunft
3466110068,es un codigo ISBN de una edicion publicada por,Ko sel-Verlag
3466110068,está escrito en,Alemán
Hans A. Pestalozzi,es autor de la obra,Nach uns die Zukunft
Nach uns die Zukunft,pertenece al género,Social conditions
Nach uns die Zukunft,pertenece al género,Economic conditions
Nach uns die Zukunft,pertenece al género,Social change
9783729603370,es un codigo ISBN para el libro,Rettet die Schweiz - schafft die Armee ab!
9783729603370,es un codigo ISBN de una edicion publicada por,Zytglogge
9783729603370,está escrito en,Alemán
372960337X,es un codigo ISBN para el libro,Rettet die Schweiz - schafft die Armee ab!
372960337X,es un codigo ISBN de una edicion publicada por,Zytglogge
372960337X,está escrito en,Alemán
Hans A. Pestalozzi,es autor de la obra,Rettet die Schweiz - schafft die Armee ab!
Rettet die Schweiz - schafft die Armee ab!,pertenece al género,Unilateralismus
Rettet die Schweiz - schafft die Armee ab!,pertenece al género,Abrüstung
Rettet die Schweiz - schafft die Armee ab!,pertenece al género,Aufsatzsammlung
9783729600980,es un codigo ISBN para el libro,Nach uns die Zukunft. Von der positiven Subversion
9783729600980,es un codigo ISBN de una edicion publicada por,Zytglogge-Verlag
3729600982,es un codigo ISBN para el libro,Nach uns die Zukunft. Von der positiven Subversion
3729600982,es un codigo ISBN de una edicion publicada por,Zytglogge-Verlag
Hans A. Pestalozzi,es autor de la obra,Nach uns die Zukunft. Von der positiven Subversion
Nach uns die Zukunft. Von der positiven Subversion,pertenece al género,Zukunft
Nach uns die Zukunft. Von der positiven Subversion,pertenece al género,Futurologie
Nach uns die Zukunft. Von der positiven Subversion,pertenece al género,Gesellschaftskritik
3889580114,es un codigo ISBN para el libro,Die sanfte Verblödung
3889580114,es un codigo ISBN de una edicion publicada por,Hermes-Verlag
3889580114,está escrito en,Alemán
Hans A. Pestalozzi,es autor de la obra,Die sanfte Verblödung
3729601598,es un codigo ISBN para el libro,"Rettet die Schweiz, schafft die Armee ab!"
3729601598,es un codigo ISBN de una edicion publicada por,Zytglogge
3729601598,está escrito en,Alemán
Hans A. Pestalozzi,es autor de la obra,"Rettet die Schweiz, schafft die Armee ab!"
"Rettet die Schweiz, schafft die Armee ab!",pertenece al género,Neutrality
"Rettet die Schweiz, schafft die Armee ab!",pertenece al género,Military policy
3729601075,es un codigo ISBN para el libro,M-Frühling
3729601075,es un codigo ISBN de una edicion publicada por,Zytglogge-Verlag
3729601075,está escrito en,Alemán
Hans A. Pestalozzi,es autor de la obra,M-Frühling
M-Frühling,pertenece al género,Supermarkets
M-Frühling,pertenece al género,Migros-Genossenschafts-Bund
M-Frühling,pertenece al género,Environmental aspects
3442113415,es un codigo ISBN para el libro,Frieden in Deutschland
3442113415,es un codigo ISBN de una edicion publicada por,W. Goldmann
3442113415,está escrito en,Alemán
Hans A. Pestalozzi,es autor de la obra,Frieden in Deutschland
Frieden in Deutschland,pertenece al género,Societies
Frieden in Deutschland,pertenece al género,History
Frieden in Deutschland,pertenece al género,Peace
Daniel Ammann,es de nacionalidad,Switzerland
9780312650681,es un codigo ISBN para el libro,The king of oil
9780312650681,es un codigo ISBN de una edicion publicada por,St. Martin's Griffin
9780312570743,es un codigo ISBN para el libro,The king of oil
9780312570743,es un codigo ISBN de una edicion publicada por,St. Martin's Press
9780312570743,está escrito en,Inglés
Daniel Ammann,es autor de la obra,The king of oil
The king of oil,pertenece al género,Administration of Criminal justice
The king of oil,pertenece al género,International cooperation
The king of oil,pertenece al género,Petroleum industry and trade
9783642525070,es un codigo ISBN para el libro,Ion-selective microelectrodes
9783642525070,es un codigo ISBN de una edicion publicada por,"Springer London, Limited"
9783642525070,está escrito en,Inglés
9783540162223,es un codigo ISBN para el libro,Ion-selective microelectrodes
9783540162223,es un codigo ISBN de una edicion publicada por,Springer
3540162224,es un codigo ISBN para el libro,Ion-selective microelectrodes
3540162224,es un codigo ISBN de una edicion publicada por,Springer
0387162224,es un codigo ISBN para el libro,Ion-selective microelectrodes
0387162224,es un codigo ISBN de una edicion publicada por,Springer-Verlag
0387162224,está escrito en,Inglés
0038716224,es un codigo ISBN para el libro,Ion-selective microelectrodes
0038716224,es un codigo ISBN de una edicion publicada por,Springer-Verlag
0038716224,está escrito en,Inglés
Daniel Ammann,es autor de la obra,Ion-selective microelectrodes
Ion-selective microelectrodes,pertenece al género,Ion selective Electrodes
Ion-selective microelectrodes,pertenece al género,Electrophysiology
Ion-selective microelectrodes,pertenece al género,Methods
3533044041,es un codigo ISBN para el libro,David Lodge and the art-and-reality novel
3533044041,es un codigo ISBN de una edicion publicada por,C. Winter
3533044041,está escrito en,Inglés
Daniel Ammann,es autor de la obra,David Lodge and the art-and-reality novel
David Lodge and the art-and-reality novel,pertenece al género,Literature
David Lodge and the art-and-reality novel,pertenece al género,Theory
David Lodge and the art-and-reality novel,pertenece al género,Knowledge
9781429986854,es un codigo ISBN para el libro,The king of oil
9781429986854,es un codigo ISBN de una edicion publicada por,St. Martin's Press
9781429986854,está escrito en,Inglés
9783428136803,es un codigo ISBN para el libro,Medizinethik und Medizinethische Expertengremien Im Licht des Öffentlichen Rechts
9783428136803,es un codigo ISBN de una edicion publicada por,Duncker & Humblot
9783428136803,está escrito en,Alemán
9783428536801,es un codigo ISBN para el libro,Medizinethik und Medizinethische Expertengremien Im Licht des Öffentlichen Rechts
9783428536801,es un codigo ISBN de una edicion publicada por,Duncker & Humblot GmbH
9783428536801,está escrito en,Alemán
Daniel Ammann,es autor de la obra,Medizinethik und Medizinethische Expertengremien Im Licht des Öffentlichen Rechts
3796510698,es un codigo ISBN para el libro,Kunst und Gentechnologie
3796510698,es un codigo ISBN de una edicion publicada por,Schwabe
3796510698,está escrito en,Alemán
Daniel Ammann,es autor de la obra,Kunst und Gentechnologie
3905111373,es un codigo ISBN para el libro,St. Gallen
3905111373,es un codigo ISBN de una edicion publicada por,AS Verlag und Buchkonzept
3905111373,está escrito en,Alemán
Daniel Ammann,es autor de la obra,St. Gallen
St. Gallen,pertenece al género,Pictorial works
9789655524291,es un codigo ISBN para el libro,Melekh ha-nefṭ
9789655524291,es un codigo ISBN de una edicion publicada por,Kineret
9789655524291,es un codigo ISBN de una edicion publicada por,Zemorah-Bitan
9789655524291,está escrito en,heb
9655524299,es un codigo ISBN para el libro,Melekh ha-nefṭ
9655524299,es un codigo ISBN de una edicion publicada por,Kineret
9655524299,es un codigo ISBN de una edicion publicada por,Zemorah-Bitan
9655524299,está escrito en,heb
Daniel Ammann,es autor de la obra,Melekh ha-nefṭ
Melekh ha-nefṭ,pertenece al género,Petroleum industry and trade
Melekh ha-nefṭ,pertenece al género,Biography
Melekh ha-nefṭ,pertenece al género,Tax evasion
3260039813,es un codigo ISBN para el libro,"Darstellung von alkali- und erdalkaliionenselektiven, elektrisch neutralen Trägerliganden und Entwicklung eines hochselektiven Ca²+-Sensors"
3260039813,es un codigo ISBN de una edicion publicada por,Juris-Druck und -Verlag
3260039813,está escrito en,Alemán
Daniel Ammann,es autor de la obra,"Darstellung von alkali- und erdalkaliionenselektiven, elektrisch neutralen Trägerliganden und Entwicklung eines hochselektiven Ca²+-Sensors"
"Darstellung von alkali- und erdalkaliionenselektiven, elektrisch neutralen Trägerliganden und Entwicklung eines hochselektiven Ca²+-Sensors",pertenece al género,Ion selective Electrodes
9783857874444,es un codigo ISBN para el libro,Jenseits der Blattränder
9783857874444,es un codigo ISBN de una edicion publicada por,Lenos Verlag
9783857874444,está escrito en,Alemán
9783857877766,es un codigo ISBN para el libro,Jenseits der Blattränder
9783857877766,es un codigo ISBN de una edicion publicada por,Lenos Verlag
9783857877766,está escrito en,Alemán
Daniel Ammann,es autor de la obra,Jenseits der Blattränder
Jenseits der Blattränder,pertenece al género,Plants
Jenseits der Blattränder,pertenece al género,Botany
Jenseits der Blattränder,pertenece al género,Miscellanea
9781537088921,es un codigo ISBN para el libro,Texte Meistern
9781537088921,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781537088921,está escrito en,Alemán
9781973936459,es un codigo ISBN para el libro,Texte Meistern
9781973936459,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781973936459,está escrito en,Alemán
Daniel Ammann,es autor de la obra,Texte Meistern
9788427037878,es un codigo ISBN para el libro,El rey del petróleo
9788427037878,es un codigo ISBN de una edicion publicada por,Ediciones Martínez Roca
8427037872,es un codigo ISBN para el libro,El rey del petróleo
8427037872,es un codigo ISBN de una edicion publicada por,Ediciones Martínez Roca
Daniel Ammann,es autor de la obra,El rey del petróleo
9789027277572,es un codigo ISBN para el libro,Index to Dialect Maps of Great Britain
9789027277572,es un codigo ISBN de una edicion publicada por,"Benjamins Publishing Company, John"
9789027277572,está escrito en,Inglés
Daniel Ammann,es autor de la obra,Index to Dialect Maps of Great Britain
3952486736,es un codigo ISBN para el libro,Der weiße Schatten und andere Geschichten
3952486736,es un codigo ISBN de una edicion publicada por,Magoria Verlag
9783952486733,es un codigo ISBN para el libro,Der weiße Schatten und andere Geschichten
9783952486733,es un codigo ISBN de una edicion publicada por,Magoria Verlag
Daniel Ammann,es autor de la obra,Der weiße Schatten und andere Geschichten
390752666X,es un codigo ISBN para el libro,Medien lesen
390752666X,es un codigo ISBN de una edicion publicada por,Verlag Pestalozzianum
390752666X,está escrito en,Alemán
Daniel Ammann,es autor de la obra,Medien lesen
Medien lesen,pertenece al género,Mass media and culture
Medien lesen,pertenece al género,Media literacy
Medien lesen,pertenece al género,Mass media
3037771119,es un codigo ISBN para el libro,Freiwilligenarbeit zwischen Freiheit und Professionalisierung
3037771119,es un codigo ISBN de una edicion publicada por,Seismo
3037771119,está escrito en,Alemán
9783037771112,es un codigo ISBN para el libro,Freiwilligenarbeit zwischen Freiheit und Professionalisierung
9783037771112,es un codigo ISBN de una edicion publicada por,Seismo
9783037771112,está escrito en,Alemán
Daniel Ammann,es autor de la obra,Freiwilligenarbeit zwischen Freiheit und Professionalisierung
Freiwilligenarbeit zwischen Freiheit und Professionalisierung,pertenece al género,Management
Freiwilligenarbeit zwischen Freiheit und Professionalisierung,pertenece al género,Congresses
Freiwilligenarbeit zwischen Freiheit und Professionalisierung,pertenece al género,Voluntarism
9783864423628,es un codigo ISBN para el libro,"Nicole Eisenman and the Modernists. Köpfe, Küsse, Kämpfe"
9783864423628,es un codigo ISBN de una edicion publicada por,Snoeck Verlagsgesellschaft mbH
9783864423628,está escrito en,Inglés
Daniel Ammann,es autor de la obra,"Nicole Eisenman and the Modernists. Köpfe, Küsse, Kämpfe"
"Nicole Eisenman and the Modernists. Köpfe, Küsse, Kämpfe",pertenece al género,Exhibitions
"Nicole Eisenman and the Modernists. Köpfe, Küsse, Kämpfe",pertenece al género,Modernism (Art)
"Nicole Eisenman and the Modernists. Köpfe, Küsse, Kämpfe",pertenece al género,Modernisme (Art)
Alexander Ziegler,es de nacionalidad,Switzerland
3726361472,es un codigo ISBN para el libro,Die Konsequenz
3726361472,es un codigo ISBN de una edicion publicada por,Schweizer Verlagshaus
3726361472,está escrito en,Alemán
3596234077,es un codigo ISBN para el libro,Die Konsequenz
3596234077,es un codigo ISBN de una edicion publicada por,Schweizer Verlagshaus
3596234077,está escrito en,Alemán
3596305594,es un codigo ISBN para el libro,Die Konsequenz
3596305594,es un codigo ISBN de una edicion publicada por,FISCHER Taschenbuch
9783596305599,es un codigo ISBN para el libro,Die Konsequenz
9783596305599,es un codigo ISBN de una edicion publicada por,FISCHER Taschenbuch
Alexander Ziegler,es autor de la obra,Die Konsequenz
Die Konsequenz,pertenece al género,Biography
Die Konsequenz,pertenece al género,Gay men
Die Konsequenz,pertenece al género,"Homosexuals, Male"
3596221900,es un codigo ISBN para el libro,Labyrinth
3596221900,está escrito en,Alemán
9783596221905,es un codigo ISBN para el libro,Labyrinth
9783596221905,está escrito en,Alemán
9783596305582,es un codigo ISBN para el libro,Labyrinth
9783596305582,es un codigo ISBN de una edicion publicada por,FISCHER Taschenbuch
3596305586,es un codigo ISBN para el libro,Labyrinth
3596305586,es un codigo ISBN de una edicion publicada por,FISCHER Taschenbuch
3726361871,es un codigo ISBN para el libro,Labyrinth
3726361871,es un codigo ISBN de una edicion publicada por,Schweizer Verlagshaus
3726361871,está escrito en,Alemán
Alexander Ziegler,es autor de la obra,Labyrinth
Labyrinth,pertenece al género,Biography
Labyrinth,pertenece al género,Gay men
Labyrinth,pertenece al género,Homosexuality
3596280524,es un codigo ISBN para el libro,Eines Mannes Liebe
3596280524,es un codigo ISBN de una edicion publicada por,Fischer Taschenbuch
3596280524,está escrito en,Alemán
9783596304448,es un codigo ISBN para el libro,Eines Mannes Liebe
9783596304448,es un codigo ISBN de una edicion publicada por,FISCHER Taschenbuch
359630444X,es un codigo ISBN para el libro,Eines Mannes Liebe
359630444X,es un codigo ISBN de una edicion publicada por,FISCHER Taschenbuch
3726362894,es un codigo ISBN para el libro,Eines Mannes Liebe
3726362894,es un codigo ISBN de una edicion publicada por,Schweizer Verlagshaus
3726362894,está escrito en,Alemán
Alexander Ziegler,es autor de la obra,Eines Mannes Liebe
3596281377,es un codigo ISBN para el libro,Die Zärtlichen
3596281377,es un codigo ISBN de una edicion publicada por,Fischer Taschenbuch Verlag
3596281377,está escrito en,Alemán
3726363416,es un codigo ISBN para el libro,Die Zärtlichen
3726363416,es un codigo ISBN de una edicion publicada por,"SV International, Schweizer Verlagshaus"
3726363416,está escrito en,Alemán
Alexander Ziegler,es autor de la obra,Die Zärtlichen
3596238056,es un codigo ISBN para el libro,Kein Recht auf Liebe
3596238056,es un codigo ISBN de una edicion publicada por,Fischer
3726362118,es un codigo ISBN para el libro,Kein Recht auf Liebe
