Work ID,Title,Author,Editions,Publish_date,Subjects
OL2586225W,Exploramos,Alma Flor Ada,"[{'isbn': '0201165856', 'publishers': ['Addison-Wesley'], 'languages': ['Spanish']}, {'isbn': '9780201167924', 'publishers': ['Addison-Wesley'], 'languages': ['English']}]",,[]
OL2586226W,Home Connection,Alma Flor Ada,"[{'isbn': '9781581053593', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}, {'isbn': '9781581053586', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}]",2000-05-01 00:00:00,"['Curricula', 'Spanish', 'Foreign Language Study', 'Unassigned Title', 'Language']"
OL2586227W,I don't want to melt,Alma Flor Ada,"[{'isbn': '1560143339', 'publishers': ['Santillana'], 'languages': ['English']}, {'isbn': '9781581052039', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}]",2000-05-01 00:00:00,"[""Children's stories, Spanish."", 'Snowmen -- Fiction.']"
OL2586230W,LA Sorpresa De Mama Coneja,Alma Flor Ada,"[{'isbn': '9781560142232', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}, {'isbn': '9781581052466', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}]",1995-12-01 00:00:00,"['Animals - Rabbits', ""Children's 12-Up - Animals/Pets"", ""Children's 12-Up - Fiction - General"", 'Spanish: Kindergarten']"
OL2586231W,Las Tres Princesas,Alma Flor Ada,"[{'isbn': '9789584207753', 'publishers': ['Planeta'], 'languages': ['Spanish']}, {'isbn': '9788467010138', 'publishers': ['Espasa-Calpe'], 'languages': ['Spanish']}]",2003-05-01 00:00:00,"['Royalty (kings  queens  princes  princesses  knights  etc.)', 'Short Stories', 'Juvenile Fiction', ""Children's Books/Ages 4-8 Fiction"", ""Children's poetry, Hispanic American (Spanish)"", 'Fairy tales', 'Poetry', 'Princesses', 'Spanish: Grades 3-4']"
OL2586232W,Mas Poderoso Que Yo,Alma Flor Ada,"[{'isbn': '9780026859677', 'publishers': ['Sra'], 'languages': ['Spanish']}, {'isbn': '9780026859615', 'publishers': ['Sra'], 'languages': ['Spanish']}]",1997-06-01 00:00:00,['Spanish: Grades 1-2']
OL2586238W,"Pavo Por La Cena De Gracias? No, Gracias! / Turkey for Thanksgiving Dinner? No Thanks! (Cuentos Para Todo El Ano / Stories the Year 'round)",Alma Flor Ada,"[{'isbn': '9781581051803', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}, {'isbn': '9781581051797', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}]",1999-07-01 00:00:00,"['Spiders', 'Spanish language materials', 'General', 'Juvenile Fiction', ""Children's Books/Ages 4-8 Fiction"", 'Spanish: Grades 1-2', 'Spanish: Grades 2-3', 'Turkeys', 'Holidays & Celebrations - Thanksgiving', 'Fiction', 'Animals - Insects  Spiders  etc.']"
OL2586241W,Querido Pedrin,Alma Flor Ada,"[{'isbn': '9780613141123', 'publishers': ['Tandem Library'], 'languages': ['Spanish']}, {'isbn': '9780614290844', 'publishers': ['Simon & Schuster Books for Young Readers'], 'languages': ['English']}]",1997-03-01 00:00:00,"['Fairy Tales & Folklore - Single Title', ""Children's Books/Ages 4-8 Fiction""]"
OL2586242W,Rosa Alada (Cuentos Para Todo el Ano (Little Books)),Alma Flor Ada,"[{'isbn': '9780613793759', 'publishers': ['Tandem Library'], 'languages': ['Spanish']}, {'isbn': '9780606325127', 'publishers': ['Turtleback Books Distributed by Demco Media'], 'languages': ['Spanish']}]",2000-12-01 00:00:00,"['General', 'Juvenile Fiction', ""Children's 4-8 - Picturebooks""]"
OL2586243W,Sol Kit,Alma Flor Ada,"[{'isbn': '9780201127553', 'publishers': ['Addison Wesley Publishing Company'], 'languages': ['English']}, {'isbn': '9780201127539', 'publishers': ['Addison Wesley Publishing Company'], 'languages': ['English']}]",1989-01-01 00:00:00,[]
OL2586245W,Student Activity Book,Alma Flor Ada,"[{'isbn': '9781581052404', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}, {'isbn': '9781581052428', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}]",2000-05-01 00:00:00,"['General', 'Curricula', 'Spanish', 'Foreign Language Study', 'Unassigned Title', 'Language']"
OL2586246W,A Surprise for Mother Rabbit (Stories the Year 'round),Alma Flor Ada,"[{'isbn': '9781581052145', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['English']}, {'isbn': '9781581052138', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}]",1999-07-01 00:00:00,"['Juvenile Fiction', ""Children's Books/Ages 4-8 Fiction"", 'Children: Grades 1-2', 'Children: Preschool', 'Animals - Rabbits', 'Holidays & Celebrations - Easter & Lent', 'Easter', 'Eggs', 'Fiction', 'Mother and child']"
OL2586247W,Teacher's Guide,Alma Flor Ada,"[{'isbn': '9781581052381', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}, {'isbn': '9781581052367', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}]",2000-05-01 00:00:00,"['Curricula', 'Spanish', 'Foreign Language Study', 'Unassigned Title', 'Language']"
OL2586248W,Turkey for Thanksgiving Dinner,Alma Flor Ada,"[{'isbn': '9780613793971', 'publishers': ['Tandem Library'], 'languages': ['English']}, {'isbn': '9781560148371', 'publishers': ['Santillana USA Pub Co Inc'], 'languages': ['Spanish']}]",2000-12-01 00:00:00,"['Holidays & Festivals - Thanksgiving', 'Holidays & Celebrations - Thanksgiving', 'Juvenile Fiction', ""Children's 4-8 - Picturebooks"", 'Children: Grades 2-3']"
OL2586249W,"""Turkey for Thanksgiving?"" ""No, thanks!""",Alma Flor Ada,"[{'isbn': '9780613192521', 'publishers': ['Bt Bound'], 'languages': []}, {'isbn': '1560143398', 'publishers': ['Santillana'], 'languages': ['English']}]",2003-11-30 00:00:00,"['Children: Kindergarten', 'Fiction', 'Spiders', ""Children's stories, Spanish"", 'Thanksgiving Day', 'Turkeys']"
OL2586250W,Una Extrana Visita / Strange Visitors,Alma Flor Ada,"[{'isbn': '9781560141969', 'publishers': ['Alfaguara'], 'languages': []}, {'isbn': '9780882721965', 'publishers': ['Santillana USA Pub Co Inc'], 'languages': ['Spanish']}]",1996-03-01 00:00:00,"['General', 'Juvenile Fiction', 'Audio Adult: Language']"
OL2586251W,Una Extrana Visita / Strange Visitors (Libros Para Contar (Little Books)),Alma Flor Ada,"[{'isbn': '9781581051926', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}, {'isbn': '9780613793780', 'publishers': ['Tandem Library'], 'languages': ['Spanish']}]",1999-07-01 00:00:00,"['General', 'Juvenile Fiction', ""Children's Books/Ages 4-8 Fiction"", 'Spanish: Grades 1-2']"
OL2586254W,Who's Hatching Here?,Alma Flor Ada,"[{'isbn': '9780882728124', 'publishers': ['Santillana USA Publishing Company'], 'languages': []}, {'isbn': '9780882728117', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['English']}]",1995-12-01 00:00:00,"['Science & Technology', 'Children: Kindergarten', ""Children's All Ages""]"
OL2586093W,Mediopollito/Half-Chicken,Alma Flor Ada,"[{'isbn': '9780613021999', 'publishers': ['Tandem Library'], 'languages': ['English']}]",1999-10-01 00:00:00,"['Fairy Tales & Folklore - Country/Ethnic-General', 'Fairy Tales & Folklore - General', 'People & Places - Mexico', 'Juvenile Fiction', ""Children's Books/Ages 4-8 Fiction"", 'Bilingual', 'Folklore', 'Mexico', 'Spanish language materials', 'Weather vanes', 'Children: Grades 1-2']"
OL2586094W,Medio Pollito/Half Chicken,Alma Flor Ada,"[{'isbn': '9780440413608', 'publishers': ['Dragonfly Books'], 'languages': ['English']}]",1997-08-11 00:00:00,[]
OL2586106W,Navegamos Cassette Album,Alma Flor Ada,"[{'isbn': '9780201166293', 'publishers': ['Addison Wesley Publishing Company'], 'languages': ['English']}]",1998-03-01 00:00:00,[]
OL2586107W,"A New Job for Perez, the Mouse (Gateways to the Sun) (Gateways to the Sun)",Alma Flor Ada,"[{'isbn': '9781581059625', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['English']}]",2002-11-01 00:00:00,"['Health & Daily Living - Tooth Loss & Tooth Fairy', 'Animals - Mice  Hamsters  Guinea Pigs  etc.', 'Business, Careers, Occupations', 'Juvenile Fiction', ""Children's Books/Ages 4-8 Fiction"", 'Children: Grades 1-2', 'Children: Grades 2-3']"
OL2586116W,No Quiero Derretirme! / I Don't Want ot Melt! (Cuentos Para Todo El Ano / Stories the Year 'round),Alma Flor Ada,"[{'isbn': '9781581051841', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}]",1999-07-01 00:00:00,"['Juvenile Fiction', ""Children's Books/Ages 4-8 Fiction"", 'Spanish: Grades 1-2', 'Spanish: Grades 3-4', 'General', 'Social Issues - Death & Dying', 'Social Issues - Friendship']"
OL2586132W,"Pin, pin, sarabín",Alma Flor Ada,"[{'isbn': '1564921301', 'publishers': ['Laredo Pub. Co.'], 'languages': ['Spanish']}]",,"['Play -- Fiction.', 'Games -- Fiction.', 'Spanish language materials.']"
OL2585984W,El Papalote/2278,Alma Flor Ada,"[{'isbn': '9781560142270', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['English']}]",1992-06-01 00:00:00,"['General', 'Children: Kindergarten', 'Juvenile Fiction', ""Children's Books/Ages 4-8 Fiction""]"
OL2585993W,El Susto De Los Fantasmas (Cuentos Para Todo El Ano),Alma Flor Ada,"[{'isbn': '9781560142225', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}]",1995-12-01 00:00:00,"['General', ""Children's 4-8"", ""Children's Books/Ages 4-8 Fiction"", 'Spanish: Kindergarten']"
OL2585996W,El vuelo de los colibríes,Alma Flor Ada,"[{'isbn': '1564921190', 'publishers': ['Laredo Pub. Co.'], 'languages': ['Spanish']}]",,"['Mexican Americans -- California -- Juvenile fiction.', 'Mexican Americans -- Fiction.', 'Emigration and immigration -- Fiction.', 'California -- Fiction.']"
OL2585997W,The empty piñata,Alma Flor Ada,"[{'isbn': '1560143363', 'publishers': ['Santillana'], 'languages': ['English']}]",,"[""Children's stories, Spanish."", 'Pinatas -- Fiction.', 'Generosity -- Fiction.']"
OL2586005W,Extra! Extra!/ Extra! Extra!,Alma Flor Ada,"[{'isbn': '9781598209433', 'publishers': ['Alfaguara Infantil'], 'languages': ['Spanish']}]",2007-08-30 00:00:00,"['Juvenile Folk Tales / Mythology / Fables', 'Juvenile Fiction', ""Children's Books/Ages 4-8 Fiction"", 'Spanish: Grades 2-3', 'Fairy Tales & Folklore - Humorous Retelling', 'Literature & Fiction / Genre Fiction', 'Animals - General', 'Fairy Tales & Folklore - General', 'Humorous Stories']"
OL2586015W,Gathering the Sun/Recogiendo El Sol UN Abecedar,Alma Flor Ada,"[{'isbn': '9780606222846', 'publishers': ['Turtleback Books Distributed by Demco Media'], 'languages': ['English']}]",2002-02-01 00:00:00,"['Poetry - General', 'Concepts - Alphabet', 'Juvenile Nonfiction', ""Children's Books/Ages 9-12 Nonfiction"", 'Alphabet', 'Alphabet books', ""Children's poetry, Hispanic American (Spanish)"", 'Spanish language', 'Spanish: Preschool']"
OL2586021W,Guía para padres y maestros de niños bilingües,Alma Flor Ada,"[{'isbn': '1853595128', 'publishers': ['Multilingual Matters'], 'languages': ['Spanish']}]",,['Bilingualism in children -- Miscellanea.']
OL2586023W,Hagamas Caminos Andamos,Alma Flor Ada,"[{'isbn': '9780201166262', 'publishers': ['Addison-Wesley'], 'languages': ['English']}, {'isbn': '9780201167825', 'publishers': ['Addison-Wesley'], 'languages': ['English']}]",1998-03-01 00:00:00,[]
OL2586032W,How Happy I Would Be! (Stories for the Telling (Little Books)),Alma Flor Ada,"[{'isbn': '9781581052282', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}]",1999-07-01 00:00:00,"['General', 'Juvenile Fiction', 'Spanish: Grades 1-2', ""Children's Books/Ages 4-8 Fiction""]"
OL2586043W,I'll tell you something,Alma Flor Ada,"[{'isbn': '9781563343308', 'publishers': ['Hampton-Brown Books'], 'languages': ['English']}]",,"['Education (Elementary)', 'Poetry']"
OL2586059W,La Hamaca de la Vaca,Alma Flor Ada,"[{'isbn': '9781581051780', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}]",2000-01-01 00:00:00,"['General', 'Animals - General', 'Social Issues - Friendship', 'Juvenile Fiction', ""Children's Books/Ages 4-8 Fiction"", 'Spanish: Grades 1-2']"
OL2586074W,Language arts through children's literature,Alma Flor Ada,"[{'isbn': '9780892390465', 'publishers': ['Childrens Book Pr'], 'languages': []}, {'isbn': '0892390468', 'publishers': [""Children's Book Press""], 'languages': ['English']}]",1989-06-01 00:00:00,['Literature: Classics']
OL2586146W,Quién nacera aquí?,Alma Flor Ada,"[{'isbn': '0882728008', 'publishers': ['Santillana'], 'languages': ['Spanish']}]",,"['Birth -- Fiction.', 'Parto -- Ficción juvenil.', 'Animals -- Fiction.', 'Animales -- Ficción juvenil.']"
OL2586162W,Sale El Oso (Small Book),Alma Flor Ada,"[{'isbn': '9781563340796', 'publishers': ['Hampton-Brown Books'], 'languages': ['English']}]",1992-01-01 00:00:00,"['Animals - Bears', ""Children's All Ages""]"
OL2585900W,Abecedario De Los Animales (Album Espasa),Alma Flor Ada,"[{'isbn': '9788423925834', 'publishers': ['Espasa Calpe Mexicana, S.A.'], 'languages': ['Spanish']}]",1990-01-01 00:00:00,"['Poetry - General', 'Spanish: Grades 4-7', 'Concepts - Alphabet', 'Animals - General', 'Juvenile Fiction', ""Children's 4-8 - Poetry / Plays"", 'Spanish language', 'Short Stories', 'Alphabet books', 'Alphabet', ""Children's poetry, Hispanic American (Spanish)""]"
OL2585922W,"Atentamente, Ricitos De Oro/ Yours Truly, Goldilocks",Alma Flor Ada,"[{'isbn': '9781598205978', 'publishers': ['Alfaguara Infantil'], 'languages': ['Spanish']}]",2007-08-01 00:00:00,"['Humorous Stories', 'Literature & Fiction / Genre Fiction', 'Animals - General', 'Juvenile Fiction', ""Children's Books/Ages 4-8 Fiction"", 'Spanish: Grades 2-3']"
OL2585933W,Caballete (Puertas al Sol),Alma Flor Ada,"[{'isbn': '9781581054217', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}]",1999-11-15 00:00:00,"['Juvenile Nonfiction', ""Children's 4-8 - Art & Art Instruction"", 'Spanish: Grades 2-3', 'Art - History', 'Art - General']"
OL2585934W,"Caminos de José Martí, Frida Kahlo, César Chávez",Alma Flor Ada,"[{'isbn': '9781581054156', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}, {'isbn': '1581054157', 'publishers': ['Santillana'], 'languages': ['Spanish']}]",1999-11-15 00:00:00,"['Biography & Autobiography - General', 'Juvenile Nonfiction', ""Children's 4-8 - Biography / Autobiography"", 'Spanish: Grades 2-3']"
OL2585957W,Cuentame Un Cuento,Alma Flor Ada,"[{'isbn': '9788467016000', 'publishers': ['Espasa Calpe Mexicana, S.A.', 'Espasa-Calpe'], 'languages': ['Spanish']}]",2004-11-01 00:00:00,"['General', ""Children's Books/Ages 9-12 Fiction""]"
OL2585964W,Días de circo,Alma Flor Ada,"[{'isbn': '1564921271', 'publishers': ['Laredo Pub. Co.'], 'languages': ['Spanish']}]",,"['Circus -- Juvenile fiction', 'Circus -- Fiction', 'Spanish language materials']"
OL2585979W,El Conejo Y La Tortuga,Alma Flor Ada,"[{'isbn': '9780201197099', 'publishers': ['Addison-Wesley'], 'languages': ['Spanish']}]",1989-12-31 00:00:00,"['Animals - Rabbits', ""Children's Books/All Ages""]"
OL32955782W,El Susto de Los Fantasmas,Alma Flor Ada,"[{'isbn': '9781631138959', 'publishers': ['Santillana USA'], 'languages': []}]",,[]
OL28763197W,Cuentitos míos,Alma Flor Ada,"[{'isbn': '9780917837081', 'publishers': ['Hampton-Brown Books'], 'languages': ['Spanish']}]",,"['Spanish language', 'Juvenile fiction', 'Espagnol (Langue)', 'Romans, nouvelles, etc. pour la jeunesse']"
OL28589244W,"Uno, dos, tres, Dime quién es!",Alma Flor Ada,"[{'isbn': '9781631135521', 'publishers': ['Santillana USA'], 'languages': ['Spanish']}]",,"['Juvenile Riddles', 'Folklore', 'Juvenile literature', 'Riddles', 'Devinettes et énigmes pour la jeunesse', 'Ouvrages pour la jeunesse', 'Acertijos juveniles', 'Literatura juvenil']"
OL20042126W,Tesoros de mi isla,Alma Flor Ada,"[{'isbn': '9781631137457', 'publishers': ['Santillana USA Publishing Company, Incorporated'], 'languages': ['Spanish']}]",,"['Autores cubanos', 'Spanish language materials', 'Cuban American women', 'Family life', 'American Authors', 'Cuban Authors', 'Juvenile literature', 'Vida intelectual', 'Vida familiar', 'Biografía', 'Social life and customs', 'Families', 'Mujeres', 'Vida social y costumbres', 'Intellectual life', 'Homes and haunts', 'Biography', 'Childhood and youth', 'Autores estadounidenses', 'Women']"
OL20042139W,"¡Feliz cumpleaños, Caperucita Roja!",Alma Flor Ada,"[{'isbn': '9781631135323', 'publishers': ['Santillana USA Publishing Company, Incorporated'], 'languages': ['Spanish']}]",,"['Cumpleaños', 'Juvenile fiction', 'Birthdays', 'Fiction', 'Spanish language materials', 'Ficción juvenil', 'Bilingual', 'Parties', 'Fiestas']"
OL20042149W,"Ratoncito Pérez, cartero",Alma Flor Ada,"[{'isbn': '9781631135477', 'publishers': ['Santillana USA'], 'languages': ['Spanish']}]",,"['Letter carriers', 'Postal service', 'Carteros', 'Juvenile fiction', 'Fiction', 'Correo', 'Ficción juvenil', 'Ratones', 'Mice', 'Spanish language materials']"
OL22053407W,La tataranieta de Cucarachita Martina,Alma Flor Ada,"[{'isbn': '9780590291743', 'publishers': ['Scholastic Inc', 'Scholastic'], 'languages': ['Spanish']}]",,[]
OL19996949W,¡Sí! Somos latinos,Alma Flor Ada,"[{'isbn': '9781622637447', 'publishers': [], 'languages': ['Spanish']}]",,"['Inmigrantes', 'Asimilación cultural', 'Juvenile fiction', 'Immigrants', 'Fiction', 'Ficción juvenil', 'Latin Americans', 'Emigración e inmigración', 'Cultural assimilation', 'Emigration and immigration', 'Short stories', 'Spanish language materials', 'Latinoamericanos']"
OL16029790W,Aqui y alla,Alma Flor Ada,"[{'isbn': '9780153226571', 'publishers': ['Harcourt'], 'languages': ['Spanish']}]",,"['Reading (Elementary)', 'Language arts (Elementary)', 'Spanish language', 'Study and teaching (Elementary)']"
OL16296140W,Nacer bailando,Alma Flor Ada,"[{'isbn': '9781442420618', 'publishers': ['Atheneum Books for Young Readers'], 'languages': ['Spanish']}]",,"['Cousins', 'Juvenile fiction', 'Immigrants', 'Family life', 'Fiction', 'Fathers and daughters', 'Mexican Americans', 'Spanish language materials']"
OL17492647W,Todo Es Cancin Antologa Potica,Alma Flor Ada,"[{'isbn': '9781616051730', 'publishers': ['Alfaguara Infantil'], 'languages': []}]",,[]
OL18168981W,Bear's walk,Alma Flor Ada,"[{'isbn': '9781563342066', 'publishers': ['Hampton Brown Co Inc'], 'languages': ['English']}]",2001-06-01 00:00:00,"['Animals - General', 'Juvenile Nonfiction', 'Children: Grades 1-2']"
OL25147857W,Three Golden Oranges,Alma Flor Ada,"[{'isbn': '9781481443074', 'publishers': ['Simon & Schuster, Limited'], 'languages': ['English']}, {'isbn': '9781442474963', 'publishers': [""Simon & Schuster Children's Publishing""], 'languages': ['English']}]",,"[""Children's fiction"", 'Fairy tales']"
OL8119182W,Abecedario de Los Animales (Animal Alphabet) (Album Espasa),Alma Flor Ada,"[{'isbn': '9780606258296', 'publishers': ['Turtleback Books Distributed by Demco Media'], 'languages': ['Spanish']}]",1998-06-01 00:00:00,"['Animals - General', 'Concepts - Alphabet', 'Juvenile Nonfiction', 'Poetry - General', ""Children's 4-8 - Poetry / Plays"", ""Children's Books/Ages 4-8 Nonfiction""]"
OL9298033W,My Mother Plants Strawberries Standard Book,Alma Flor Ada,"[{'isbn': '9780026857888', 'publishers': ['Sra'], 'languages': []}]",1997-06-01 00:00:00,['Children: Grades 1-2']
OL24284356W,Mambrú,Alma Flor Ada,"[{'isbn': '9781631135439', 'publishers': ['Alfaguara', 'Santillana USA Pub. Co.'], 'languages': ['Spanish']}]",,"[""Children's poetry, Hispanic American (Spanish)"", ""Children's poetry, Spanish"", 'Poets', 'Biography', 'Juvenile literature', 'Spanish American poetry', 'Spanish poetry']"
OL24306237W,Vamos de fiesta!,Alma Flor Ada,"[{'isbn': '9780153151507', 'publishers': ['Harcourt'], 'languages': ['Spanish']}]",,"['Spanish language', 'Study and teaching (Elementary)', 'English speakers', 'Reading (Elementary)']"
OL24333169W,Pio Peep!,Alma Flor Ada,"[{'isbn': '9780545861564', 'publishers': ['Scholastic'], 'languages': []}]",,[]
OL24272935W,The gold coin,Alma Flor Ada,"[{'isbn': '9780758726094', 'publishers': ['Aladdin Paperbacks'], 'languages': ['English']}]",,"['Theft', 'Juvenile fiction', 'Conduct of life', 'Stealing', 'Fiction']"
OL24790661W,Acerquense!,Alma Flor Ada,"[{'isbn': '9780153226595', 'publishers': ['Harcourt'], 'languages': ['Spanish']}]",,"['Reading (Elementary)', 'Language arts (Elementary)', 'Spanish language', 'Study and teaching (Elementary)']"
OL24892177W,En el barrio,Alma Flor Ada,"[{'isbn': '9780590293723', 'publishers': ['Scholastic Inc.'], 'languages': ['Spanish']}]",,"['Hispanic American neighborhoods', 'Juvenile fiction', 'Community life', 'Neighborhoods', 'Spanish language', 'Fiction', 'Neighborhood', 'Spanish language materials']"
OL2586168W,The Song of the Teeny-Tiny Mosquito (Stories for the Telling (Big Books)),Alma Flor Ada,"[{'isbn': '9781581052299', 'publishers': ['Santillana USA Publishing Company'], 'languages': []}]",1998-11-01 00:00:00,"['Spanish: Kindergarten', ""Children's Books/Ages 4-8 Fiction"", 'Juvenile Nonfiction', 'Animals - General', 'Literary Criticism & Collections']"
OL2586169W,Sonrisas,Alma Flor Ada,"[{'isbn': '9781594377013', 'publishers': ['Santillana USA Publishing Co.'], 'languages': ['Spanish']}]",1999-11-01 00:00:00,"['Juvenile Nonfiction', 'Biography / Autobiography', 'Spanish: Grades 3-4', 'Ethnic Cultures - General', 'Biography & Autobiography - Art']"
OL2586171W,Strange Visitor,Alma Flor Ada,"[{'isbn': '9780882728025', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['English']}]",1991-12-01 00:00:00,"['General', ""Children's All Ages"", 'Children: Kindergarten']"
OL2586173W,Strange Visitors (Stories for the Telling (Audio)) (Stories for the Telling),Alma Flor Ada,"[{'isbn': '9781581053371', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}]",1999-07-01 00:00:00,"['Juvenile Fiction', ""Children's Audio - 4-8"", 'Audio: Juvenile', 'Spanish: Grades 1-2', 'General']"
OL2586174W,Strange Visitors (Stories for the Telling (Big Books)),Alma Flor Ada,"[{'isbn': '9781581052251', 'publishers': ['Santillana USA Publishing Company'], 'languages': []}]",1998-11-01 00:00:00,"['Literary Criticism & Collections', 'Juvenile Nonfiction', ""Children's Books/Ages 4-8 Fiction"", 'Spanish: Kindergarten', 'General']"
OL2586175W,Super Classroom Starter Kit,Alma Flor Ada,"[{'isbn': '9781560145721', 'publishers': ['Santillana USA (Text)'], 'languages': ['Spanish']}]",2000-05-01 00:00:00,"['Curricula', 'English as a Second Language', 'Foreign Language Study', 'Language']"
OL2586176W,A surprise for Mother Rabbit,Alma Flor Ada,"[{'isbn': '', 'publishers': ['Santillana'], 'languages': ['English']}]",,"['Easter -- Fiction.', 'Eggs -- Fiction.', 'Mother and child -- Fiction.', 'Rabbits -- Fiction.', 'Individuality -- Fiction.']"
OL2586177W,A Surprise for Mother Rabbit (Stories for All the Year),Alma Flor Ada,"[{'isbn': '9781560142805', 'publishers': ['Santillana USA Publishing Company'], 'languages': []}]",1995-12-01 00:00:00,"['General', ""Children's All Ages"", 'Children: Kindergarten']"
OL2586178W,A Surprise for Mother Rabbit (Stories the Year Round (Audio)) (Stories the Year 'round),Alma Flor Ada,"[{'isbn': '9781581053135', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}]",1999-07-01 00:00:00,"['Juvenile Fiction', ""Children's Audio - 4-8"", 'Audio: Juvenile', 'Spanish: Grades 1-2', 'Animals - Rabbits', 'Holidays & Celebrations - Easter & Lent']"
OL2586179W,Surprise for Mother Rabbit (Stories the Year Round (Big Books)),Alma Flor Ada,"[{'isbn': '9780613793926', 'publishers': ['Tandem Library'], 'languages': ['English']}]",2000-12-01 00:00:00,"['Animals - Rabbits', 'Juvenile Fiction', ""Children's 4-8 - Picturebooks""]"
OL2586180W,Surprise for Mother Rabbit (Stories the Year Round (Little Books)),Alma Flor Ada,"[{'isbn': '9780613793919', 'publishers': ['Tandem Library'], 'languages': ['English']}]",2000-12-01 00:00:00,"['Animals - Rabbits', 'Juvenile Fiction', ""Children's 4-8 - Picturebooks"", 'Children: Kindergarten']"
OL2586181W,A-Ta-Ga-Hi's Gift,Alma Flor Ada,"[{'isbn': '9780613098496', 'publishers': ['Bt Bound'], 'languages': ['English']}]",1999-10-01 00:00:00,"['Social Issues - General', 'Juvenile Fiction', 'Children: Grades 1-2']"
OL2586183W,Turkey for Thanksgiving Dinner No Thanks!/Pavo Para LA Cena De Gracias     No Gracias (Stories the Year Round (Audio)) (Stories the Year 'round),Alma Flor Ada,"[{'isbn': '9781581053166', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}]",1999-07-01 00:00:00,"['Holidays & Celebrations - Thanksgiving', 'Animals - Insects  Spiders  etc.', 'Juvenile Fiction', ""Children's Audio - 4-8"", 'Audio Adult: Other', 'Spanish: Grades 2-3']"
OL2586184W,Turkey for Thanksgiving Dinner? No Thanks! (Small Books),Alma Flor Ada,"[{'isbn': '9781581052244', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['English']}]",1999-07-01 00:00:00,"['Holidays & Celebrations - Thanksgiving', 'General', 'Juvenile Fiction', ""Children's Books/Ages 4-8 Fiction"", 'Children: Grades 2-3']"
OL2586185W,Turkey for Thanksgiving Dinner? No Thanks! (Stories the Year 'round),Alma Flor Ada,"[{'isbn': '9781581052237', 'publishers': ['Santillana USA Publishing Company'], 'languages': ['Spanish']}]",1999-07-01 00:00:00,"['Holidays & Celebrations - Thanksgiving', 'Animals - Insects  Spiders  etc.', 'Juvenile Fiction', ""Children's Books/Ages 4-8 Fiction"", 'Spanish: Grades 1-2', 'Spanish: Grades 2-3']"
OL2586188W,Una Extrana Visita / Strange Visitors (Libros Para Contar (Big Books)),Alma Flor Ada,"[{'isbn': '9781581051919', 'publishers': ['Santillana USA Publishing Company'], 'languages': []}]",1998-11-01 00:00:00,"['General', 'Literary Criticism & Collections', 'Juvenile Nonfiction', ""Children's Books/Ages 4-8 Fiction"", 'Spanish: Kindergarten']"
OL2586189W,Una Semilla NADA Mas (Big Book),Alma Flor Ada,"[{'isbn': '9780917837562', 'publishers': ['Hampton-Brown Books'], 'languages': ['English']}]",1990-02-01 00:00:00,"['Spanish', 'Foreign Language - Dictionaries / Phrase Books']"
OL2586191W,Una vez en el medio del mar,Alma Flor Ada,"[{'isbn': '8434803695', 'publishers': ['Editorial Escuela Española'], 'languages': ['Spanish']}]",,"['Spanish poetry -- Juvenile literature.', 'Spanish poetry.', 'Poesía española -- Literatura juvenil.']"
OL2586192W,Uncle Nacho's Hat / El Sombrero Del Tio Nacho,Alma Flor Ada,"[{'isbn': '9780606348751', 'publishers': ['Turtleback Books Distributed by Demco Media'], 'languages': ['Spanish']}]",1993-03-30 00:00:00,"['Fairy Tales & Folklore - Country/Ethnic-General', 'People & Places - Central & South America', 'Juvenile Nonfiction', ""Children's Books/Ages 4-8 Fiction"", 'Spanish: Grades 1-2']"
