Work ID,Title,Author,Editions,Publish_date,Subjects
OL14988451W,Struff,Antonio Orlando Rodríguez,"[{'isbn': '9586154734', 'publishers': ['Educar Cultural Recreativa'], 'languages': ['Spanish']}]",,[]
OL13731399W,Adivínalo si puedes,Antonio Orlando Rodríguez,"[{'isbn': '9789583008795', 'publishers': ['Panamericana Editorial'], 'languages': ['Spanish']}, {'isbn': '9583008796', 'publishers': ['Panamericana Editorial'], 'languages': ['Spanish']}]",2003-09-01 00:00:00,"['General', 'Juvenile Fiction', ""Children's 9-12"", ""Children's Books/Ages 9-12 Fiction"", 'Riddles, Juvenile', 'Riddles, Spanish', 'Riddles, Spanish American', 'Spanish: Young Adult (Gr. 7-9)']"
OL18398547W,El libro de Antón Pirulero,Antonio Orlando Rodríguez,"[{'isbn': '9789583004742', 'publishers': [], 'languages': ['Spanish']}, {'isbn': '9789583004742', 'publishers': ['Lectorum Publications'], 'languages': ['Spanish']}]",1998-02-01 00:00:00,[]
OL37880983W,Lomo de Cuento Por Colombia,Antonio Orlando Rodríguez,"[{'isbn': '9781543385786', 'publishers': ['Vista Higher Learning, Incorporated'], 'languages': ['Spanish']}]",,"[""Children's fiction""]"
OL27714440W,A lomo de cuento por Perú,Antonio Orlando Rodríguez,"[{'isbn': '9781543394009', 'publishers': ['Vista Higher Learning, Incorporated'], 'languages': ['Spanish']}, {'isbn': '9781682921319', 'publishers': ['Loqueleo', 'Vista Higher Learning', 'Santillana USA Publishing Company, Incorporated'], 'languages': []}]",,"[""Children's fiction""]"
OL24200939W,"Colorín, colorado",Antonio Orlando Rodríguez,"[{'isbn': '9789583043819', 'publishers': ['Panamericana Editorial'], 'languages': ['Spanish']}]",,"['Folklore', 'Juvenile literature', 'Folkore', 'Literatura juvenil', 'Spanish language materials']"
OL27714437W,A lomo de cuento por Argentina,Antonio Orlando Rodríguez,"[{'isbn': '9781543394030', 'publishers': ['Vista Higher Learning, Incorporated'], 'languages': ['Spanish']}, {'isbn': '9781682921326', 'publishers': ['Loqueleo', 'Vista Higher Learning', 'Santillana USA Publishing Company, Incorporated'], 'languages': []}]",,"[""Children's fiction""]"
OL27714438W,A lomo de cuento por Cuba,Antonio Orlando Rodríguez,"[{'isbn': '9781543394023', 'publishers': ['Vista Higher Learning, Incorporated'], 'languages': ['Spanish']}, {'isbn': '9781682921302', 'publishers': ['Loqueleo', 'Vista Higher Learning', 'Santillana USA Publishing Company, Incorporated'], 'languages': []}]",,"[""Children's fiction""]"
OL27714439W,A lomo de cuento por Puerto Rico,Antonio Orlando Rodríguez,"[{'isbn': '9781543393996', 'publishers': ['Vista Higher Learning, Incorporated'], 'languages': ['Spanish']}, {'isbn': '9781682921333', 'publishers': ['Loqueleo', 'Santillana USA', 'Santillana USA Publishing Company, Incorporated'], 'languages': []}]",,"[""Children's fiction""]"
OL27714442W,A lomo de cuento por México,Antonio Orlando Rodríguez,"[{'isbn': '9781543394016', 'publishers': ['Vista Higher Learning, Incorporated'], 'languages': ['Spanish']}, {'isbn': '9781682921296', 'publishers': ['Loqueleo', 'Vista Higher Learning', 'Santillana USA Publishing Company, Incorporated'], 'languages': []}]",,"[""Children's fiction""]"
OL2878811W,"José Martí cronología, 1853-1895",Ibrahím Hidalgo Paz,"[{'isbn': '9590601022', 'publishers': ['Editorial de Ciencias Sociales', 'Centro de Estudios Martianos'], 'languages': ['Spanish']}]",,"['Martí, José, 1853-1895 -- Chronology.']"
OL2878812W,"Cuba, 1895-1898",Ibrahím Hidalgo Paz,"[{'isbn': '959271004X', 'publishers': ['Centro de Estudios Martianos'], 'languages': ['Spanish']}, {'isbn': '9597006162', 'publishers': ['Centro de Estudios Martianos', 'Centro de Investigación y Desarrollo de la Cultura Cubana Juan Marinello'], 'languages': ['Spanish']}]",,"['Estrada Palma, Tomás, -- 1835-1908', 'Cuba -- History -- Revolution, 1895-1898', 'Cuba -- Politics and government -- 1895-1898']"
OL23421942W,Partido Revolucionario Cubano,Ibrahím Hidalgo Paz,"[{'isbn': '9789592711655', 'publishers': ['Centro de Estudios Martianos'], 'languages': ['Spanish']}]",,"['History', 'Politics and government', 'Partido Revolucionario Cubano']"
OL33271413W,"Martí en España, España en Martí",Ibrahím Hidalgo Paz,"[{'isbn': '9789592710696', 'publishers': ['Centro de Estudios Martianos'], 'languages': ['Spanish']}]",,"['Knowledge', 'Spain', 'Exile', 'Politics and government']"
OL2878808W,El Partido Revolucionario Cubano en la isla,Ibrahím Hidalgo Paz,"[{'isbn': '9590601014', 'publishers': ['Editorial de Ciencias Sociales'], 'languages': ['Spanish']}]",,"['Partido Revolucionario Cubano -- History.', 'Cuba -- History -- 1878-1895.', 'Cuba -- History -- Revolution, 1895-1898.']"
OL2878810W,"José Martí, 1853-1895",Ibrahím Hidalgo Paz,"[{'isbn': '9597006626', 'publishers': ['Centro de Estudios Martianos'], 'languages': ['Spanish']}]",,"['Martí, José, -- 1853-1895 -- Chronology', 'Statesmen -- Cuba -- Biography', 'Revolutionaries -- Cuba -- Biography', 'Authors, Cuban -- 19th century -- Biography']"
OL2878809W,Incursiones en la obra de José Martí,Ibrahím Hidalgo Paz,"[{'isbn': '', 'publishers': ['Editorial de Ciencias Sociales'], 'languages': ['Spanish']}]",,"['Martí, José, 1853-1895.', 'Partido Revolucionario Cubano.', 'Patria (New York, N.Y.)', 'Cuba -- Politics and government -- 1810-1899.']"
OL32573489W,La tesorería del Partido Revolucionario Cubano,Ibrahím Hidalgo Paz,"[{'isbn': '9789592712645', 'publishers': ['Centro de Estudios Martianos'], 'languages': ['Spanish']}]",,"['History', 'Revolutionaries', 'Partido Revolucionario Cubano', 'Revolution (Cuba : 1895-1898) fast (OCoLC)fst01354501']"
OL22624805W,Trans(it)Areas,Ottmar Ette,"[{'isbn': '9783938944547', 'publishers': ['Edition Tranvia', 'Verlag Walter Frey'], 'languages': ['Spanish', 'French', 'English']}]",,"['Social life and customs', 'Central American literature', 'Congresses', 'Caribbean literature', 'History and criticism', 'Cultural pluralism']"
OL22402310W,Del macrocosmos al microrrelato,Ottmar Ette,"[{'isbn': '9789993995173', 'publishers': ['F & G Editores'], 'languages': ['Spanish']}]",,"['Literature and globalization', 'Literature', 'History and criticism']"
OL32225722W,El Caribe como paradigma,Ottmar Ette,"[{'isbn': '9783938944608', 'publishers': ['Edition Tranvía, Verlag Walter Frey'], 'languages': ['Spanish']}]",,"['Congresses', 'History', 'Civilization', 'Caribbean literature', 'History and criticism']"
OL28769445W,"José Martí, apóstol, poeta, revolucionario",Ottmar Ette,"[{'isbn': '9683639410', 'publishers': ['Universidad Nacional Autónoma de México'], 'languages': ['Spanish']}]",,"['Martí, José, -- 1853-1895.', 'Statesmen -- Cuba -- Biography.', 'Revolutionaries -- Cuba -- Biography.', 'Authors, Cuban -- 19th century -- Biography.']"
OL2221735W,Literatura de viaje,Ottmar Ette,"[{'isbn': '9683694101', 'publishers': ['Facultad de Filosofía y Letras, Universidad Nacional Autónoma de México, Servicio Alemán de Intercambio Académico'], 'languages': ['Spanish']}]",,"['Travel writing -- History.', ""Travelers' writings, European."", 'South America -- Description and travel.']"
OL2221739W,"Modernidad, modernización, postmodernidad",Ottmar Ette,"[{'isbn': '', 'publishers': ['Facultad de Humanidades, Centro de     Investigación en Ciencias Sociales y Humanidades, U.A.E.M.'], 'languages': ['Spanish']}]",,"['Postmodernism -- Latin America.', 'Latin American literature.', 'Postmodernism (Literature) -- Latin America.']"
OL14941431W,ArabAmericas. Literary Entanglements of the American Hemisphere and the Arab World,Ottmar Ette,"[{'isbn': '9788484892687', 'publishers': ['Iberoamericana Vervuert'], 'languages': ['Spanish']}]",2006-01-01 00:00:00,"['Nonfiction', 'Politics']"
OL15928567W,Caleidoscopios coloniales,Ottmar Ette,"[{'isbn': '9788484895596', 'publishers': ['Iberoamericana', 'Vervuert'], 'languages': ['Spanish']}]",,"['Civilization', 'Foreign influences', 'Relations']"
OL17988877W,La Escritura de la memoria,Ottmar Ette,"[{'isbn': '3893549536', 'publishers': ['Vervuert Verlag'], 'languages': ['Spanish']}]",,"['Arenas, Reinaldo, 1943-  -- Criticism and interpretation.']"
OL17992652W,Todas las islas la isla,Ottmar Ette,"[{'isbn': '9783964564887', 'publishers': ['Iberoamericana Editorial Vervuert'], 'languages': ['Spanish']}, {'isbn': '9788495107640', 'publishers': ['Iberoamericana Vervuert'], 'languages': ['Spanish']}, {'isbn': '8495107643', 'publishers': ['Vervuert', 'Iberoamericana'], 'languages': ['Spanish']}]",2000-01-01 00:00:00,[]
OL22402842W,Trans*Chile,Ottmar Ette,"[{'isbn': '9783964566386', 'publishers': ['Iberoamericana Editorial Vervuert'], 'languages': ['Spanish']}, {'isbn': '9788484895244', 'publishers': ['Iberoamericana', 'Vervuert'], 'languages': ['Spanish']}]",,[]
OL32749212W,Políticas y estrategias de la crítica,Ottmar Ette,"[{'isbn': '9783964561343', 'publishers': ['Iberoamericana Editorial Vervuert'], 'languages': ['Spanish']}, {'isbn': '9783954874767', 'publishers': ['Iberoamericana', 'Vervuert'], 'languages': ['Spanish']}]",,[]
OL22921590W,Paisajes vitales,Ottmar Ette,"[{'isbn': '9783938944851', 'publishers': ['Edition Tranvía, Verlag Walter Frey'], 'languages': ['Spanish']}]",,"['Congresses', 'Relations']"
OL25787809W,Vivir lo Breve,Ottmar Ette,"[{'isbn': '9783968690391', 'publishers': ['Iberoamericana Editorial Vervuert'], 'languages': ['Spanish']}]",,[]
OL32641977W,La filología como ciencia de la vida,Ottmar Ette,"[{'isbn': '9786074172980', 'publishers': ['Universidad Iberoamericana Ciudad de México'], 'languages': ['Spanish']}]",,"['Literature', 'History and criticism']"
OL34983742W,Worldwide : archipels de la mondialisation = archipiélagos de la globalización,Ottmar Ette,"[{'isbn': '9788484896708', 'publishers': ['Iberoamericana Editorial Vervuert, S.L.'], 'languages': ['Spanish', 'French', 'English', 'German']}]",2012-05-15 00:00:00,[]
OL26508905W,José Enrique Rodó y Su Tiempo,Ottmar Ette,"[{'isbn': '9783964562685', 'publishers': ['Iberoamericana Editorial Vervuert'], 'languages': ['Spanish']}]",,[]
OL26501537W,Worldwide,Ottmar Ette,"[{'isbn': '9783954870127', 'publishers': ['Iberoamericana Editorial Vervuert'], 'languages': ['Spanish']}]",,[]
OL16008369W,"Max Aub, André Malraux",Ottmar Ette,"[{'isbn': '3865271839', 'publishers': ['Iberoamericana Klaus Dieter Vervuert Verlag'], 'languages': ['Multiple Languages']}, {'isbn': '8484891801', 'publishers': ['Iberoamericana', 'Vervuert'], 'languages': ['Spanish']}]",,"['French Literature', 'OUR Brockhaus selection']"
OL23797324W,Ansichten Amerikas,Ottmar Ette,"[{'isbn': '3893547436', 'publishers': ['Vervuert Verlag'], 'languages': ['German', 'English', 'Spanish']}]",,"['Humboldt, Alexander von, 1769-1859 -- Knowledge -- Latin America.', 'Latin America -- Civilization.']"
OL26508925W,Poéticas Del Presente,Ottmar Ette,"[{'isbn': '9783954878895', 'publishers': ['Iberoamericana Editorial Vervuert'], 'languages': ['Spanish']}]",,[]
OL18713173W,Caribbean(s) on the move,Ottmar Ette,"[{'isbn': '9783631567166', 'publishers': ['P. Lang'], 'languages': ['English', 'Spanish']}]",,"['Caribbean literature (English) -- Congresses', 'Caribbean literature (Spanish) -- Congresses', 'Caribbean Area -- In literature -- Congresses']"
OL26506062W,Max Aub-André Malraux,Ottmar Ette,"[{'isbn': '9783964565488', 'publishers': ['Iberoamericana Editorial Vervuert'], 'languages': ['Spanish']}]",,[]
OL39975148W,TransPacífico,Ottmar Ette,"[{'isbn': '9783938944714', 'publishers': ['Edition Tranvia-Verlag Walter Frey'], 'languages': ['Spanish']}]",,"['Relations', 'Congresses', 'Literature and transnationalism', 'Latin American literature', 'History and criticism']"
OL41939664W,Imaginarios del miedo,Ottmar Ette,"[{'isbn': '9783938944745', 'publishers': ['Edition Tranvía, Verlag Walter Frey'], 'languages': ['Spanish']}]",,"['Social conflict', 'History', 'Revolutions', 'War', 'Financial crises', 'Psychological aspects', 'Fear']"
OL17992805W,La sombra de La Habana,Liliane Hasson,"[{'isbn': '8484530355', 'publishers': ['Ediciones del Bronce'], 'languages': ['Spanish']}]",,"['Cuban Short stories', 'Cuban fiction']"
OL2412157W,La Iglesia Católica durante la construcción del socialismo en Cuba,Raúl Gómez Treto,"[{'isbn': '9977904472', 'publishers': ['CEHILA', 'DEI'], 'languages': ['Spanish']}]",,"['Catholic Church -- Cuba -- History -- 20th century', 'Church and state -- Cuba -- History -- 20th century', 'Socialism and Christianity -- Catholic Church -- Cuba -- History -- 20th century', 'Cuba -- Church history -- 20th century']"
OL24962035W,La Iglesia Católica durante la construcción del socialismo en Cuba,Raúl Gómez Treto,"[{'isbn': '9789977830070', 'publishers': ['CEHILA', 'DEI'], 'languages': ['Spanish']}]",,"['History', 'Church and state', 'Socialism and Christianity', 'Catholic Church', 'Church history', 'Socialismo e Iglesia católica']"
OL2412158W,Martí en México,Raúl Gómez Treto,"[{'isbn': '', 'publishers': ['Editorial Pablo de la Torriente'], 'languages': ['Spanish']}]",,"['Martí, José, 1853-1895 -- Exile -- Mexico.', 'Political refugees -- Mexico -- History.', 'Political refugees -- Cuba -- History.', 'Revolutionaries -- Cuba -- Biography.', 'Authors, Cuban -- 19th century -- Biography.', 'Cuba -- History -- 1878-1895.']"
OL24051718W,Las delicias de una curiosa seducción,Evelina Cardet Fernández,"[{'isbn': '959221185X', 'publishers': ['Ediciones Holguín'], 'languages': ['Spanish']}]",,[]
OL23441529W,Portarretratos a la deriva,Mario Vizcaíno Serrat,"[{'isbn': '9789592663145', 'publishers': ['Ediciones Extramuros'], 'languages': ['Spanish']}]",,"['Interviews', 'Cuban Authors', 'Celebrities', 'Musicians']"
OL11721586W,Bajo la piel del Che,Alicia Elizundia Ramírez,"[{'isbn': '9789800115312', 'publishers': ['Monte Ávila Editores Latinoamericana'], 'languages': ['Spanish']}, {'isbn': '9789597135517', 'publishers': ['Ediciones La Memoria, Centro Cultural Pablo de la Torriente Brau'], 'languages': ['Spanish']}]",,"['Anecdotes', 'Friends and associates', 'Guerrillas']"
OL11721587W,Nicaragua,Alicia Elizundia Ramírez,"[{'isbn': '9592590869', 'publishers': ['Pablo de la Torriente Editorial'], 'languages': ['Spanish']}]",,"['Medical assistance, Cuban -- Nicaragua']"
OL11721588W,Yo soy una maestra que canta,Alicia Elizundia Ramírez,"[{'isbn': '9592093865', 'publishers': ['Ediciones UNIÓN'], 'languages': ['Spanish']}]",,"['Fernández, Teresita, -- 1930-', 'Singers -- Cuba.']"
OL23130089W,Sin perder la memoria,Alicia Elizundia Ramírez,"[{'isbn': '9789592652231', 'publishers': ['Editorial Capiro'], 'languages': ['Spanish']}]",,[]
OL23537926W,Misterios para vencer,Agenor Martí,"[{'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}, {'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}]",,"['Cuban Detective and mystery stories', 'Cuban fiction']"
OL23480985W,Detectives en acción,Agenor Martí,"[{'isbn': '', 'publishers': ['Gente Nueva'], 'languages': ['Spanish']}]",,"['Detective and mystery stories, Cuban.']"
OL22876246W,Cuentos policiales cubanos,Agenor Martí,"[{'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}]",,"['Detective and mystery stories, Cuban.']"
OL23086110W,Aventuras insólitas,Agenor Martí,"[{'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}]",,[]
OL22824733W,Una Bocanada de humor,Agenor Martí,"[{'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}]",,['Cuban wit and humor.']
OL22691411W,Varios cuentos policiacos cubanos,Agenor Martí,"[{'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}]",,"['Detective and mystery stories, Cuban.', 'Cuban fiction -- 20th century.']"
OL2878750W,Mis porfiados oráculos,Agenor Martí,"[{'isbn': '8488296010', 'publishers': ['Fuentetaja Ediciones'], 'languages': ['Spanish']}]",,"['Santeria -- Cuba.', 'Spiritualism -- Cuba.']"
OL2878751W,Sobre acusados y testigos,Agenor Martí,"[{'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}]",,"['Detective and mystery stories, Cuban -- History and criticism.', 'Cuban fiction -- 20th century -- History and criticism.', 'Interviews -- Cuba.']"
OL2878749W,Hablar con ellos,Agenor Martí,"[{'isbn': '', 'publishers': ['Editorial Oriente'], 'languages': ['Spanish']}]",,"['Authors, Cuban -- 20th century -- Interviews.', 'Cuban literature -- 20th century -- History and criticism.']"
OL12785469W,La Habana de Cecilia Valdés (siglo XIX),Loló de la Torriente,"[{'isbn': '', 'publishers': ['J. Montero'], 'languages': ['Spanish']}, {'isbn': '', 'publishers': ['J. Montero'], 'languages': ['Spanish']}]",,"['History', 'Description and travel', 'Social life and customs']"
OL7528871W,Mi casa en la tierra,Loló de la Torriente,"[{'isbn': '', 'publishers': [], 'languages': ['Spanish']}]",,[]
OL10201239W,Tiempo Hermoso,Loló de la Torriente,"[{'isbn': '9789592092495', 'publishers': ['Ediciones Union'], 'languages': ['Spanish']}]",1999-01-01 00:00:00,"['Caribbean & Latin American', 'Literary Collections', 'Spanish: Adult Fiction']"
OL3812170W,Estudio de las artes plásticas en Cuba,Loló de la Torriente,"[{'isbn': '', 'publishers': [], 'languages': ['Spanish']}]",,"['Art -- Cuba -- History.', 'Painting -- Cuba -- History.']"
OL3812171W,Imagen de dos tiempos,Loló de la Torriente,"[{'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}]",,[]
OL3812172W,Los caballeros de la marea roja,Loló de la Torriente,"[{'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}]",,[]
OL3812173W,Memoria y razón de Diego Rivera,Loló de la Torriente,"[{'isbn': '', 'publishers': ['Editorial Renacimiento'], 'languages': ['Spanish']}]",,"['Rivera, Diego, 1886-1957.']"
OL3812174W,Narraciones de Federica y otros cuentos,Loló de la Torriente,"[{'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}]",,[]
OL3812175W,Testimonio desde dentro,Loló de la Torriente,"[{'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}]",,"['Torriente, Loló de la, 1906-1983.', 'Authors, Cuban -- 20th century -- Biography.']"
OL5169217W,Poesía y teatro,José Jacinto Milanés,"[{'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}, {'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}]",,[]
OL23932720W,El tabaco,José Jacinto Milanés,"[{'isbn': '', 'publishers': ['Ediciones Vigía'], 'languages': ['Spanish']}]",,[]
OL10296137W,Poemas de Jose Jacinto Milanes,José Jacinto Milanés,"[{'isbn': '9788496290129', 'publishers': ['Linkgua US'], 'languages': ['Spanish']}]",2007-01-29 00:00:00,"['Untranslated Fiction - Spanish', 'Literary', 'Fiction', 'Fiction - General', 'Spanish: Adult Fiction']"
OL33246117W,Algunas poesías,José Jacinto Milanés,"[{'isbn': '', 'publishers': [], 'languages': ['Spanish']}]",,[]
OL32610980W,Con la lengua de la pluma,José Jacinto Milanés,"[{'isbn': '9789592684652', 'publishers': ['Ediciones Matanzas'], 'languages': ['Spanish']}]",,"['Correspondence', 'Cuban Dramatists', 'Cuban Poets']"
OL37740166W,Obras de D. José J. Milanés,José Jacinto Milanés,"[{'isbn': '9781021591548', 'publishers': ['Creative Media Partners, LLC'], 'languages': ['Spanish']}]",,[]
OL28631110W,Poemas,José Jacinto Milanés,"[{'isbn': '9788498978568', 'publishers': ['Linkgua Ediciones, S.L.'], 'languages': ['Spanish']}]",,[]
OL39094697W,Nostalgias de un triste habitador de ciudad,José Jacinto Milanés,"[{'isbn': '9592200211', 'publishers': ['Ediciones Mecenas', 'Reina del Mar Editores'], 'languages': ['Spanish']}]",,"['Correspondence', 'Cuban Authors']"
OL38851936W,Obras completas de José Jacinto Milanés,José Jacinto Milanés,"[{'isbn': '', 'publishers': ['Imprenta ""El Siglo XX"" de la Sociedad editorial Cuba contemporánea'], 'languages': ['Spanish']}]",,[]
OL39291777W,"Obras completas de José Jacinto Milanés, tomo I",José Jacinto Milanés,"[{'isbn': '', 'publishers': ['Imprenta ""El Siglo XX"" de la Sociedad editorial Cuba contemporánea'], 'languages': ['Spanish']}]",,[]
OL42307860W,Antología lírica,José Jacinto Milanés,"[{'isbn': '', 'publishers': ['Editorial Pueblo y Educación'], 'languages': ['Spanish']}]",,[]
OL5169216W,"Obras: Coleccion de sus poesías, dramas, leyendas, cuadros de costumbres y artículos literarios",José Jacinto Milanés,"[{'isbn': '', 'publishers': ['Ymprenta del Faro Yndustrial'], 'languages': ['Spanish']}]",,[]
OL39715144W,Hombre Indecente y el Colegio y la Casa,José Jacinto Milanés,"[{'isbn': '9781482651447', 'publishers': ['CreateSpace Independent Publishing Platform'], 'languages': ['Spanish']}]",,[]
OL177207W,Nociones de historia de Cuba,Vidal Morales y Morales,"[{'isbn': '', 'publishers': ['Libreria é imp. ""La moderna poesia,""'], 'languages': ['Spanish']}, {'isbn': '', 'publishers': ['Libreria é imp. ""La moderna poesia,""'], 'languages': ['Spanish']}, {'isbn': '', 'publishers': ['Cultural, s. a.'], 'languages': ['Spanish']}, {'isbn': '', 'publishers': ['Moderna Poesia'], 'languages': ['Spanish']}]",,['History']
OL177206W,Iniciadores y primeros mártires de la revolución cubana,Vidal Morales y Morales,"[{'isbn': '', 'publishers': ['Consejo Nacional de Cultura'], 'languages': ['Spanish']}, {'isbn': '', 'publishers': ['Cultural'], 'languages': ['Spanish']}]",,['Cuba -- History -- 1810-1899']
OL15263325W,3 [i.e. Tres] biografías,Vidal Morales y Morales,"[{'isbn': '', 'publishers': ['Ministerio de Educación, Dirección de Cultura'], 'languages': ['Spanish']}]",,"['Suárez y Romero, Anselmo, -- 1818-1878', 'Jorrín y Bramosio, José Silverio, -- 1816-1897', 'Bachiller y Morales, Anotonio, -- 1812-1889']"
OL15263326W,Hombres del 68.  Rafael Morales y Gonzalez,Vidal Morales y Morales,"[{'isbn': '', 'publishers': ['Impr. y papeleria de Rambla y Bouza'], 'languages': ['Spanish']}]",,"['Morales y González, Rafael Simón, 1845-1872', 'Cuba -- History -- Insurrection, 1868-1878']"
OL15263327W,Iniciadores y primeros martires de la revolución cubana,Vidal Morales y Morales,"[{'isbn': '', 'publishers': ['Cultural'], 'languages': ['Spanish']}]",,['Cuba -- History']
OL15263328W,Juicio sobre la intervencion del elemento hereditario en la formacion de los poderes públicos ..,Vidal Morales y Morales,"[{'isbn': '', 'publishers': ['Imp. ""La Antilla"" de G.C .-N.'], 'languages': ['Spanish']}]",,[]
OL34266642W,Iniciadores y Primeros Mártires de la Revolución Cubana...,Vidal Morales y Morales,"[{'isbn': '9781018678412', 'publishers': ['Creative Media Partners, LLC'], 'languages': ['Spanish']}]",,[]
OL40793707W,Biografía del Sr. D. Antonio Bachiller y Morales,Vidal Morales y Morales,"[{'isbn': '', 'publishers': ['La Propaganda Literaria'], 'languages': ['Spanish']}]",,"['Intellectuals', 'Biography', 'Cuban Authors']"
OL40792598W,"Biografía del señor D. Francisco de Frías y Jacott, conde de Pozos Dulces",Vidal Morales y Morales,"[{'isbn': '', 'publishers': ['La Propaganda Literaria'], 'languages': ['Spanish']}]",,"['Intellectuals', 'Biography', 'Journalists']"
OL38867411W,Hombres del 68 [i. e. sesenta y ocho],Vidal Morales y Morales,"[{'isbn': '', 'publishers': ['Editorial de Ciencias Sociales, Instituto Cubano del Libro'], 'languages': ['Spanish']}]",,['History']
OL16257422W,Resumen de la historia de Cuba,Vidal Morales y Morales,"[{'isbn': '', 'publishers': ['""La Moderna Poesia,""'], 'languages': ['Spanish']}]",,['History']
OL34080087W,Nociones de Historia de Cuba...,Vidal Morales y Morales,"[{'isbn': '9781016892865', 'publishers': ['Creative Media Partners, LLC'], 'languages': ['Spanish']}, {'isbn': '9781016897785', 'publishers': ['Creative Media Partners, LLC'], 'languages': ['Spanish']}]",,[]
OL4075873W,Hay muchos modos de jugar,Luis Rogelio Nogueras,"[{'isbn': '', 'publishers': ['Extramuros, Centro Provincial del Libro y la Literatura'], 'languages': ['Spanish']}, {'isbn': '9592290113', 'publishers': ['Sed de Belleza Editores'], 'languages': ['Spanish']}, {'isbn': '9789591010926', 'publishers': ['Letras Cubanas'], 'languages': ['Spanish']}, {'isbn': '9788475226521', 'publishers': ['Visor Libros'], 'languages': ['Spanish']}]",2005-01-01 00:00:00,['Cuban Erotic poetry']
OL4075872W,Y si muero mañana,Luis Rogelio Nogueras,"[{'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}, {'isbn': '', 'publishers': ['Editorial Letras Cubanas', 'Distribuido por Ediciones Vitral'], 'languages': ['Spanish']}, {'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}]",,[]
OL4075874W,"Nosotros, los sobrevivientes",Luis Rogelio Nogueras,"[{'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}, {'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}, {'isbn': '', 'publishers': ['Voennoe izd-vo'], 'languages': ['Russian']}, {'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}]",,[]
OL11859415W,Y si muero mañana,Luis Rogelio Nogueras,"[{'isbn': '9591000324', 'publishers': ['Letras Cubanas'], 'languages': ['Spanish']}]",,[]
OL4075868W,Las quince mil vidas del caminante,Luis Rogelio Nogueras,"[{'isbn': '', 'publishers': ['Unión de Escritores y Artistas de Cuba'], 'languages': ['Spanish']}, {'isbn': '', 'publishers': ['Unión de Escritores y Artistas de Cuba'], 'languages': ['Spanish']}]",,[]
OL4075870W,El cuarto círculo,Luis Rogelio Nogueras,"[{'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}, {'isbn': '', 'publishers': ['Editorial Arte y Literatura'], 'languages': ['Spanish']}]",,[]
OL4075871W,Imitación de la vida,Luis Rogelio Nogueras,"[{'isbn': '', 'publishers': ['Casa de las Américas'], 'languages': ['Spanish']}, {'isbn': '', 'publishers': ['Casa de las Américas', 'Distribuido por Ediciones Vitral'], 'languages': ['Spanish']}]",,[]
OL22898681W,"Poesía cubana de amor, siglo XX",Luis Rogelio Nogueras,"[{'isbn': '', 'publishers': ['Editorial Letras Cubanas', 'Distribuido por Ediciones Vitral'], 'languages': ['Spanish']}]",,[]
OL23522589W,Himno nacional cubano,Luis Rogelio Nogueras,"[{'isbn': '', 'publishers': ['Editorial Pueblo y Educación'], 'languages': ['Spanish']}]",,['National songs -- Cuba -- History and criticism.']
OL22835498W,Por la novela policial,Luis Rogelio Nogueras,"[{'isbn': '', 'publishers': ['Editorial Arte y Literatura'], 'languages': ['Spanish']}]",,['Detective and mystery stories -- History and criticism.']
OL4075863W,Cabeza de zanahoria,Luis Rogelio Nogueras,"[{'isbn': '', 'publishers': ['UNEAC'], 'languages': ['Spanish']}]",,[]
OL4075864W,De nube en nube,Luis Rogelio Nogueras,"[{'isbn': '9597135213', 'publishers': ['Ediciones La Memoria', 'Centro Cultural Pablo de la Torriente Brau'], 'languages': ['Spanish']}]",,[]
OL4075865W,El último caso del inspector,Luis Rogelio Nogueras,"[{'isbn': '', 'publishers': ['Editorial Letras Cubanas', 'Distribuido por Ediciones Vitral'], 'languages': ['Spanish']}]",,[]
OL4075866W,La forma de las cosas que vendrán,Luis Rogelio Nogueras,"[{'isbn': '', 'publishers': ['Editorial Letras Cubanas'], 'languages': ['Spanish']}]",,[]
