fact_id,region,relation,subject,object,expected_answer,tracer_subject,language,variant,kind,layer_idx,layer_max,layer_mean
eu_127177,Europe,es del año,Extras,2006,2006,Extras,en,en_published_in,mlp,1,0.18981119990348816,0.18981119990348816
eu_127177,Europe,es del año,Extras,2006,2006,Extras,en,en_published_in,mlp,2,0.20269063115119934,0.18319196999073029
eu_127177,Europe,es del año,Extras,2006,2006,Extras,en,en_published_in,mlp,3,0.19566898047924042,0.1882774829864502
eu_127177,Europe,es del año,Extras,2006,2006,Extras,en,en_published_in,mlp,4,0.20214013755321503,0.18720662593841553
eu_127177,Europe,es del año,Extras,2006,2006,Extras,en,en_published_in,mlp,5,0.20705747604370117,0.1887398511171341
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_from_year,mlp,0,0.08398391306400299,0.08398391306400299
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_from_year,mlp,1,0.08398391306400299,0.08398391306400299
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_from_year,mlp,2,0.11222344636917114,0.09104714542627335
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_from_year,mlp,3,0.10146109759807587,0.08719301223754883
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_from_year,mlp,4,0.09553765505552292,0.0851387158036232
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_from_year,mlp,5,0.09358784556388855,0.08276700228452682
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_from_year,mlp,6,0.09356753528118134,0.0826009064912796
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_from_year,mlp,7,0.1071033701300621,0.09000636637210846
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_from_year,mlp,8,0.08879514038562775,0.08352906256914139
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_from_year,mlp,9,0.10376898944377899,0.08476326614618301
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_from_year,mlp,10,0.09051604568958282,0.08141385763883591
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_from_year,mlp,11,0.09015142917633057,0.08381348848342896
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_from_year,mlp,12,0.10147261619567871,0.08821519464254379
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_from_year,mlp,13,0.08789355307817459,0.08206819742918015
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_from_year,mlp,14,0.08852343261241913,0.08392488211393356
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_from_year,mlp,15,0.08619068562984467,0.08391183614730835
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_from_year,mlp,16,0.11502357572317123,0.08892342448234558
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_published_in,mlp,0,0.20967333018779755,0.20967334508895874
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_published_in,mlp,1,0.20967333018779755,0.20967334508895874
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_published_in,mlp,2,0.22207781672477722,0.20259051024913788
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_published_in,mlp,3,0.21794173121452332,0.2056502401828766
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_published_in,mlp,4,0.21648986637592316,0.20789159834384918
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_published_in,mlp,5,0.23709015548229218,0.21346014738082886
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_published_in,mlp,6,0.23356899619102478,0.2095884382724762
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_published_in,mlp,7,0.22557218372821808,0.2124597132205963
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_published_in,mlp,8,0.24204544723033905,0.21099819242954254
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_published_in,mlp,9,0.21620526909828186,0.20171323418617249
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_published_in,mlp,10,0.24849753081798553,0.2097165435552597
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_published_in,mlp,11,0.22564157843589783,0.21242696046829224
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_published_in,mlp,12,0.21867461502552032,0.20607712864875793
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_published_in,mlp,13,0.23187783360481262,0.21047812700271606
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_published_in,mlp,14,0.2256457358598709,0.20427605509757996
eu_92810,Europe,es del año,Der fünfte Winter des Magnetiseurs,2004,2004,Der fünfte Winter des Magnetiseurs,en,en_published_in,mlp,15,0.2128867655992508,0.18302246928215027
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_from_year,mlp,0,0.048186369240283966,0.04818637669086456
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_from_year,mlp,1,0.048186369240283966,0.04818637669086456
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_from_year,mlp,2,0.055320657789707184,0.04899595305323601
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_from_year,mlp,3,0.06531129777431488,0.05284916236996651
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_from_year,mlp,4,0.05471351742744446,0.048455193638801575
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_from_year,mlp,5,0.06092347949743271,0.04991811886429787
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_from_year,mlp,6,0.059785984456539154,0.04724001884460449
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_from_year,mlp,7,0.061112236231565475,0.05162094533443451
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_from_year,mlp,8,0.0505070798099041,0.04767070338129997
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_from_year,mlp,9,0.050223469734191895,0.04761762171983719
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_from_year,mlp,10,0.050016701221466064,0.048482730984687805
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_from_year,mlp,11,0.0719652771949768,0.053941622376441956
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_published_in,mlp,0,0.1734786331653595,0.1734786331653595
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_published_in,mlp,1,0.1734786331653595,0.1734786331653595
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_published_in,mlp,2,0.19233258068561554,0.1714230328798294
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_published_in,mlp,3,0.21725723147392273,0.1798960268497467
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_published_in,mlp,4,0.20926924049854279,0.17517739534378052
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_published_in,mlp,5,0.1956416517496109,0.174601748585701
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_published_in,mlp,6,0.17422670125961304,0.170084148645401
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_published_in,mlp,7,0.18684247136116028,0.17676697671413422
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_published_in,mlp,8,0.19304335117340088,0.17416265606880188
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_published_in,mlp,9,0.19521543383598328,0.1746426671743393
eu_10688,Europe,es del año,Das geheime Brot,1984,1984,Das geheime Brot,en,en_published_in,mlp,10,0.20310620963573456,0.1825680285692215
eu_100996,Europe,es del año,Passagen,1991,1991,Passagen,en,en_from_year,mlp,0,0.11064589023590088,0.11064587533473969
eu_100996,Europe,es del año,Passagen,1991,1991,Passagen,en,en_from_year,mlp,1,0.11064589023590088,0.11064587533473969
eu_100996,Europe,es del año,Passagen,1991,1991,Passagen,en,en_from_year,mlp,2,0.12776803970336914,0.11275426298379898
eu_100996,Europe,es del año,Passagen,1991,1991,Passagen,en,en_from_year,mlp,3,0.11755480617284775,0.10554453730583191
eu_100996,Europe,es del año,Passagen,1991,1991,Passagen,en,en_from_year,mlp,4,0.12040889263153076,0.11242706328630447
eu_100996,Europe,es del año,Passagen,1991,1991,Passagen,en,en_from_year,mlp,5,0.11625383794307709,0.10994789749383926
eu_100996,Europe,es del año,Passagen,1991,1991,Passagen,en,en_from_year,mlp,6,0.11710840463638306,0.11158093810081482
eu_100996,Europe,es del año,Passagen,1991,1991,Passagen,en,en_from_year,mlp,7,0.1277681291103363,0.11431305855512619
eu_100996,Europe,es del año,Passagen,1991,1991,Passagen,en,en_published_in,mlp,0,0.23833942413330078,0.23833942413330078
eu_100996,Europe,es del año,Passagen,1991,1991,Passagen,en,en_published_in,mlp,1,0.23833942413330078,0.23833942413330078
eu_100996,Europe,es del año,Passagen,1991,1991,Passagen,en,en_published_in,mlp,2,0.2774941921234131,0.22385162115097046
eu_100996,Europe,es del año,Passagen,1991,1991,Passagen,en,en_published_in,mlp,3,0.30706435441970825,0.2404523640871048
eu_100996,Europe,es del año,Passagen,1991,1991,Passagen,en,en_published_in,mlp,4,0.2446012794971466,0.2347693145275116
eu_100996,Europe,es del año,Passagen,1991,1991,Passagen,en,en_published_in,mlp,5,0.2663971483707428,0.23650524020195007
eu_100996,Europe,es del año,Passagen,1991,1991,Passagen,en,en_published_in,mlp,6,0.24575428664684296,0.22554844617843628
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,0,0.3180076777935028,0.3180076479911804
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,1,0.3180076777935028,0.3180076479911804
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,2,0.3180076777935028,0.3180076479911804
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,3,0.3376592993736267,0.31925734877586365
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,4,0.3409338891506195,0.3180609345436096
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,5,0.33387044072151184,0.3175327777862549
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,6,0.3272348940372467,0.31900879740715027
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,7,0.36853593587875366,0.3265700042247772
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,8,0.32205453515052795,0.31295859813690186
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,9,0.3240627646446228,0.31607839465141296
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,10,0.3367476165294647,0.32258617877960205
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,11,0.34267696738243103,0.3227088451385498
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,12,0.32771533727645874,0.31808170676231384
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,13,0.3294380307197571,0.31759607791900635
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,14,0.33178210258483887,0.3159291446208954
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,15,0.3278067708015442,0.3178327679634094
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,16,0.33503907918930054,0.3208906948566437
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,17,0.33818143606185913,0.32078394293785095
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,18,0.33329400420188904,0.32112619280815125
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,19,0.37809455394744873,0.32274749875068665
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_author_of,mlp,20,0.36223071813583374,0.3190397322177887
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,0,0.06913764774799347,0.062178630381822586
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,1,0.06880487501621246,0.06363194435834885
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,2,0.07901313900947571,0.06404586136341095
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,3,0.0733088031411171,0.06360576301813126
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,4,0.07223261892795563,0.062249474227428436
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,5,0.07196737825870514,0.062432996928691864
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,6,0.06411303579807281,0.06178639456629753
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,7,0.06886885315179825,0.06314598023891449
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,8,0.0746997818350792,0.06278698146343231
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,9,0.0737728625535965,0.06327661871910095
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,10,0.06762170046567917,0.06266531348228455
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,11,0.06793344765901566,0.06334910541772842
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,12,0.06615526229143143,0.06239645928144455
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,13,0.06787167489528656,0.06260374188423157
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,14,0.06423469632863998,0.06205875426530838
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,15,0.06514278799295425,0.06199714168906212
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,16,0.07210206240415573,0.06242283061146736
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,17,0.06568796932697296,0.06066470593214035
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,18,0.06254487484693527,0.05772949755191803
eu_14160,Latin America,es autor de la obra,María de la Luz Uribe,Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),Dona Pinones (Coleccion Rimas Y Adivinanzas),en,en_written_by,mlp,19,0.10037058591842651,0.06930438429117203
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_author_of,mlp,0,0.2105945646762848,0.21059457957744598
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_author_of,mlp,1,0.2105945646762848,0.21059457957744598
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_author_of,mlp,2,0.2105945646762848,0.21059457957744598
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_author_of,mlp,3,0.2331293821334839,0.2142539918422699
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_author_of,mlp,4,0.23885893821716309,0.2137046456336975
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_author_of,mlp,5,0.26400989294052124,0.2202668935060501
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_author_of,mlp,6,0.23079891502857208,0.21106785535812378
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_author_of,mlp,7,0.21654286980628967,0.20049087703227997
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_author_of,mlp,8,0.252677857875824,0.21321940422058105
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_author_of,mlp,9,0.27218374609947205,0.21782930195331573
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_author_of,mlp,10,0.24041533470153809,0.21580344438552856
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_written_by,mlp,0,0.14311420917510986,0.11590063571929932
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_written_by,mlp,1,0.15564249455928802,0.10647419840097427
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_written_by,mlp,2,0.17459653317928314,0.1425042748451233
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_written_by,mlp,3,0.182451069355011,0.14142170548439026
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_written_by,mlp,4,0.15025594830513,0.13313181698322296
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_written_by,mlp,5,0.1426372230052948,0.1250050663948059
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_written_by,mlp,6,0.14363783597946167,0.12369520217180252
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_written_by,mlp,7,0.15100057423114777,0.1257900595664978
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_written_by,mlp,8,0.14302130043506622,0.12690210342407227
eu_9114,Latin America,es autor de la obra,Óscar Ugarteche,Historia Critica del FMI,Historia Critica del FMI,Historia Critica del FMI,en,en_written_by,mlp,9,0.20794419944286346,0.1273900717496872
eu_48,Latin America,es autor de la obra,Luis Barrera Linares,Memoria y cuento,Memoria y cuento,Memoria y cuento,en,en_author_of,mlp,0,0.23978886008262634,0.23978887498378754
eu_48,Latin America,es autor de la obra,Luis Barrera Linares,Memoria y cuento,Memoria y cuento,Memoria y cuento,en,en_author_of,mlp,1,0.23978886008262634,0.23978887498378754
eu_48,Latin America,es autor de la obra,Luis Barrera Linares,Memoria y cuento,Memoria y cuento,Memoria y cuento,en,en_author_of,mlp,2,0.23978886008262634,0.23978887498378754
