source,relation,target
9789996774317,es un codigo ISBN de una edicion publicada por,Editorial Tiempo de Historia
9789996781445,es un codigo ISBN para el libro,Sobre el autoritarismo y otros ensayos
9789996781445,es un codigo ISBN de una edicion publicada por,Editorial Tiempo de Historia
9789995307288,es un codigo ISBN para el libro,La noche del catorce
9789995307288,es un codigo ISBN de una edicion publicada por,Servilibro
9789992552063,es un codigo ISBN para el libro,Narradoras paraguayas
9789992552063,es un codigo ISBN de una edicion publicada por,Expolibro
9789995381615,es un codigo ISBN para el libro,Paraguay y Brasil
9789995381615,es un codigo ISBN de una edicion publicada por,Tiempo de Historia
9789995300883,es un codigo ISBN para el libro,El peluquero francés
9789995300883,es un codigo ISBN de una edicion publicada por,Servilibro
9781426483615,es un codigo ISBN para el libro,Caballero
9781426483615,es un codigo ISBN de una edicion publicada por,BiblioBazaar
9789500704533,es un codigo ISBN para el libro,Caballero
9789500704533,es un codigo ISBN de una edicion publicada por,Editorial Sudamericana
9781426484117,es un codigo ISBN para el libro,Caballero
9781426484117,es un codigo ISBN de una edicion publicada por,BiblioBazaar
9789995381646,es un codigo ISBN para el libro,Francia
9789995381646,es un codigo ISBN de una edicion publicada por,Editorial Tiempo de Historia
9789996752070,es un codigo ISBN para el libro,"Elvio Romero, poeta paraguayo"
9789996752070,es un codigo ISBN de una edicion publicada por,"República del Paraguay, Congreso de la Nación"
9789995310028,es un codigo ISBN para el libro,Cantar de caminante
9789995310028,es un codigo ISBN de una edicion publicada por,Editorial El Lector
9789879093030,es un codigo ISBN para el libro,Poesía completa
9789879093030,es un codigo ISBN de una edicion publicada por,Ediciones De Aquí a la Vuelta
9789500301022,es un codigo ISBN para el libro,Antologia Poetica - Elvio Romero
9789500301022,es un codigo ISBN de una edicion publicada por,Losada
9789500302395,es un codigo ISBN para el libro,Los Innombrables
9789500302395,es un codigo ISBN de una edicion publicada por,Losada
9789500301794,es un codigo ISBN para el libro,Miguel Hernandez - Destino y Poesia
9789500301794,es un codigo ISBN de una edicion publicada por,Losada
9789500356589,es un codigo ISBN para el libro,The Un Relampago Herido
9789500356589,es un codigo ISBN de una edicion publicada por,Edebe
9789500303194,es un codigo ISBN para el libro,"Viejo Fuego, El"
9789500303194,es un codigo ISBN de una edicion publicada por,Losada
9789500303958,es un codigo ISBN para el libro,Los valles imaginarios
9789500303958,es un codigo ISBN de una edicion publicada por,Losada
9789995308834,es un codigo ISBN para el libro,Cuentos guaireños
9789995308834,es un codigo ISBN de una edicion publicada por,Servilibro
9789995304041,es un codigo ISBN para el libro,Remedios naturales del Paraguay
9789995304041,es un codigo ISBN de una edicion publicada por,Servilibro
9789996752254,es un codigo ISBN para el libro,Testimonios para la historia del Paraguay en el siglo XX
9789996752254,es un codigo ISBN de una edicion publicada por,Servilibro
9789995300494,es un codigo ISBN para el libro,La hondita impaciente
9789995300494,es un codigo ISBN de una edicion publicada por,ServiLibro
9789995301927,es un codigo ISBN para el libro,El país de la sopa dura
9789995301927,es un codigo ISBN de una edicion publicada por,Editorial Servilibro
9789992597590,es un codigo ISBN para el libro,Diccionario del paraguayo estreñido
9789992597590,es un codigo ISBN de una edicion publicada por,Servilibro
9789995338732,es un codigo ISBN para el libro,La Casa Blanca
9789995338732,es un codigo ISBN de una edicion publicada por,Alfaguara
9789995300647,es un codigo ISBN para el libro,El cangrejo inmortal
9789995300647,es un codigo ISBN de una edicion publicada por,ServiLibro
9789992590713,es un codigo ISBN para el libro,"Plagueos, ensayos y otros divagues"
9789992590713,es un codigo ISBN de una edicion publicada por,Fondec
9789992591680,es un codigo ISBN para el libro,Trofeos de la guerra y otros cuentos picarescos
9789992591680,es un codigo ISBN de una edicion publicada por,Servilibro
9789995334581,es un codigo ISBN para el libro,Tutela penal del honor contra lesiones cometidas a través de los medios de comunicación
9789995334581,es un codigo ISBN de una edicion publicada por,Intercontinental Editora
9789995301231,es un codigo ISBN para el libro,El verdadero diccionario paraguayo
9789995301231,es un codigo ISBN de una edicion publicada por,Servilibro
9789995302856,es un codigo ISBN para el libro,Antología de cuentos de Helio Vera
9789995302856,es un codigo ISBN de una edicion publicada por,Servilibro
9789995350963,es un codigo ISBN para el libro,Ñe'ẽnga jarýi
9789995350963,es un codigo ISBN de una edicion publicada por,Arandurã Editorial
9789945492965,es un codigo ISBN para el libro,Paraguái ñe'ẽ
9789945492965,es un codigo ISBN de una edicion publicada por,Editora Nacional
9789996720796,es un codigo ISBN para el libro,Manual de esgrima para elefantes
9789996720796,es un codigo ISBN de una edicion publicada por,Arandurã editorial
9789995304171,es un codigo ISBN para el libro,Javier Viveros
9789995304171,es un codigo ISBN de una edicion publicada por,Servilibro
9789996742224,es un codigo ISBN para el libro,Ñeenga raity
9789996742224,es un codigo ISBN de una edicion publicada por,Arandurã Editorial
9789995350741,es un codigo ISBN para el libro,"Urbano, demasiado urbano"
9789995350741,es un codigo ISBN de una edicion publicada por,Arandurã Editorial
9789995350635,es un codigo ISBN para el libro,Mensajeámena
9789995350635,es un codigo ISBN de una edicion publicada por,Arandurã Editorial
9789996742262,es un codigo ISBN para el libro,Genocidio Guaraní
9789996742262,es un codigo ISBN de una edicion publicada por,Arandurã
9789995305529,es un codigo ISBN para el libro,La poesía guaraní del siglo XX
9789995305529,es un codigo ISBN de una edicion publicada por,Servilibro
9789995303228,es un codigo ISBN para el libro,La Ley de lenguas del Paraguay
9789995303228,es un codigo ISBN de una edicion publicada por,Servilibro
9789995300401,es un codigo ISBN para el libro,Origen e historias de Asunción
9789995300401,es un codigo ISBN de una edicion publicada por,ServiLibro
9789995302818,es un codigo ISBN para el libro,Cien vidas paraguayas
9789995302818,es un codigo ISBN de una edicion publicada por,Servilibro
9788401540028,es un codigo ISBN para el libro,10 relatos de amor
9788401540028,es un codigo ISBN de una edicion publicada por,Plaza & Janés
9789992591420,es un codigo ISBN para el libro,Penal El paraíso y otros cuentos
9789992591420,es un codigo ISBN de una edicion publicada por,El Lector
9789580429319,es un codigo ISBN para el libro,The Contravida
9789580429319,es un codigo ISBN de una edicion publicada por,Norma
9789500303071,es un codigo ISBN para el libro,El Trueno Entre Las Hojas
9789500303071,es un codigo ISBN de una edicion publicada por,Losada
9780613875448,es un codigo ISBN para el libro,"Pollito de Fuego, El"
9780613875448,es un codigo ISBN de una edicion publicada por,Tandem Library
9789505116829,es un codigo ISBN para el libro,Los Conjurados del Quilombo del Gran... (Alfaguara)
9789505116829,es un codigo ISBN de una edicion publicada por,Alfaguara
9789992560273,es un codigo ISBN para el libro,Poesias Reunidas
9789992560273,es un codigo ISBN de una edicion publicada por,El Lector
9780606202077,es un codigo ISBN para el libro,Hijo de Hombre / Son of Man
9780606202077,es un codigo ISBN de una edicion publicada por,Turtleback Books Distributed by Demco Media
9789992560266,es un codigo ISBN para el libro,Cuentos Completos
9789992560266,es un codigo ISBN de una edicion publicada por,El Lector
9789992560242,es un codigo ISBN para el libro,El Trueno Entre Las Hojas
9789992560242,es un codigo ISBN de una edicion publicada por,El Lector
9789500711661,es un codigo ISBN para el libro,Vigilia del Almirante
9789500711661,es un codigo ISBN de una edicion publicada por,Sudamericana
9789992560259,es un codigo ISBN para el libro,Hijo de Hombre
9789992560259,es un codigo ISBN de una edicion publicada por,El Lector
9780140260830,es un codigo ISBN para el libro,Hijo de Hombre
9780140260830,es un codigo ISBN de una edicion publicada por,Penguin (Non-Classics)
9789505816835,es un codigo ISBN para el libro,Poesia
9789505816835,es un codigo ISBN de una edicion publicada por,Libros Sin Fronteras
9780679760924,es un codigo ISBN para el libro,El Fiscal
9780679760924,es un codigo ISBN de una edicion publicada por,Aims Intl Books Corp
9789500708876,es un codigo ISBN para el libro,El Fiscal
9789500708876,es un codigo ISBN de una edicion publicada por,Sudamericana
9789992560280,es un codigo ISBN para el libro,Yo El Supremo
9789992560280,es un codigo ISBN de una edicion publicada por,El Lector
9789500702775,es un codigo ISBN para el libro,Yo El Supremo
9789500702775,es un codigo ISBN de una edicion publicada por,Aims Intl Books Corp
9789974890213,es un codigo ISBN para el libro,Zoque / Maya kaqchikel / Guaraní / Mapuzaungun
9789974890213,es un codigo ISBN de una edicion publicada por,Amoredemisamores
9789992586037,es un codigo ISBN para el libro,Mercados y ferias del Paraguay
9789992586037,es un codigo ISBN de una edicion publicada por,Fotosíntesis
9789995300487,es un codigo ISBN para el libro,Poesía congregada y otros afanes
9789995300487,es un codigo ISBN de una edicion publicada por,Servilibro
9789995302238,es un codigo ISBN para el libro,Ka'i rembihasakue =
9789995302238,es un codigo ISBN de una edicion publicada por,Diario Popular
9789995302269,es un codigo ISBN para el libro,"Sentencias, conjuros, fórmulas y creencias en el Paraguay"
9789995302269,es un codigo ISBN de una edicion publicada por,Servilibro
9789995308704,es un codigo ISBN para el libro,Los italianos en el Paraguay
9789995308704,es un codigo ISBN de una edicion publicada por,Servilibro
9789995307479,es un codigo ISBN para el libro,Josefina Plá
9789995307479,es un codigo ISBN de una edicion publicada por,Servilibro
9789995300340,es un codigo ISBN para el libro,La mano en la tierra y otros relatos
9789995300340,es un codigo ISBN de una edicion publicada por,ServiLibro
9788485048953,es un codigo ISBN para el libro,La nave del olvido
9788485048953,es un codigo ISBN de una edicion publicada por,Luis Ripoll
9789974801592,es un codigo ISBN para el libro,Invención de la muerte
9789974801592,es un codigo ISBN de una edicion publicada por,Ediciones del Caballo Perdido
9789992572641,es un codigo ISBN para el libro,El barroco hispano-guaraní
9789992572641,es un codigo ISBN de una edicion publicada por,"Universidad Católica ""Nuestra Señora de la Asunción"""
9789562825153,es un codigo ISBN para el libro,Short stories
9789562825153,es un codigo ISBN de una edicion publicada por,LOM Ediciones
9789996753879,es un codigo ISBN para el libro,El pueblo está en camino de ser otro
9789996753879,es un codigo ISBN de una edicion publicada por,Arandurã Editorial
9789995303365,es un codigo ISBN para el libro,José Martí en Paraguay
9789995303365,es un codigo ISBN de una edicion publicada por,Servilibro
9789992572399,es un codigo ISBN para el libro,Poesía social del Paraguay
9789992572399,es un codigo ISBN de una edicion publicada por,Criterio Ediciones
9789996749957,es un codigo ISBN para el libro,Periodista inoportuno
9789996749957,es un codigo ISBN de una edicion publicada por,Editorial Arandurã
9789992545980,es un codigo ISBN para el libro,Periodista inoportuno
9789992545980,es un codigo ISBN de una edicion publicada por,Arandura Editorial
9789995350222,es un codigo ISBN para el libro,"Esperar la tormenta, 2003-2005"
9789995350222,es un codigo ISBN de una edicion publicada por,Arandurã Editorial
9789995305819,es un codigo ISBN para el libro,El canto de Eva
9789995305819,es un codigo ISBN de una edicion publicada por,Servilibro
9789995303396,es un codigo ISBN para el libro,El secreto de la garza
9789995303396,es un codigo ISBN de una edicion publicada por,Servilibro
9789995322212,es un codigo ISBN para el libro,El jardin de la Mirada
9789995322212,es un codigo ISBN de una edicion publicada por,Fondo Nacional de la Cultura y las Artes
9789995300630,es un codigo ISBN para el libro,El bosque sagrado
9789995300630,es un codigo ISBN de una edicion publicada por,Servilibro
9789992590799,es un codigo ISBN para el libro,Maestras
9789992590799,es un codigo ISBN de una edicion publicada por,FONDEC
9789995300616,es un codigo ISBN para el libro,Señales
9789995300616,es un codigo ISBN de una edicion publicada por,Servilibro
9781502418173,es un codigo ISBN para el libro,Cuentos - Tomo I
9781502418173,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781977703828,es un codigo ISBN para el libro,Colección Rafael Barrett. Moralidades Actuales
9781977703828,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781977702357,es un codigo ISBN para el libro,Colección Rafael Barrett. Ideas y Críticas
9781977702357,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781502425836,es un codigo ISBN para el libro,Ensayos - Tomo VII
9781502425836,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781545196229,es un codigo ISBN para el libro,Antologia (Spanish Edition)
9781545196229,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781539713333,es un codigo ISBN para el libro,Antologia (Spanish Edition)
9781539713333,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781502425720,es un codigo ISBN para el libro,Ensayos - Tomo VI
9781502425720,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781502418340,es un codigo ISBN para el libro,Ensayos - Tomo II
9781502418340,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781981192915,es un codigo ISBN para el libro,Antologia
9781981192915,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781502425676,es un codigo ISBN para el libro,Ensayos - Tomo V
9781502425676,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781977702494,es un codigo ISBN para el libro,Colección Rafael Barrett. Al Margen
9781977702494,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781502420534,es un codigo ISBN para el libro,Ensayos - Tomo IV
9781502420534,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781977705648,es un codigo ISBN para el libro,Rafael Barrett. Mirando Vivir
9781977705648,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781502420275,es un codigo ISBN para el libro,Ensayos -Tomo III
9781502420275,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781482609325,es un codigo ISBN para el libro,Ensayos
9781482609325,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781723817328,es un codigo ISBN para el libro,14 Cuentos Breves de Rafael Barrett
9781723817328,es un codigo ISBN de una edicion publicada por,Independently Published
9789992597255,es un codigo ISBN para el libro,Cuentos breves
9789992597255,es un codigo ISBN de una edicion publicada por,Lector
9789875141506,es un codigo ISBN para el libro,El terror argentino
9789875141506,es un codigo ISBN de una edicion publicada por,Leviatán
9788493623258,es un codigo ISBN para el libro,Hacia el porvenir
9788493623258,es un codigo ISBN de una edicion publicada por,Periférica
9789872377724,es un codigo ISBN para el libro,A partir de ahora el combate será libre
9789872377724,es un codigo ISBN de una edicion publicada por,Madreselva
