source,relation,target
Patricio Navia,es de nacionalidad,chilena
Patricio Navia,es autor de la obra,El tsunami electoral de 2013 en Chile
Patricio Navia,es autor de la obra,"Democracia municipal en Chile, 1992-2012"
Patricio Navia,es autor de la obra,El genoma electoral chileno
Patricio Navia,es autor de la obra,El gobierno de Ricardo Lagos
Patricio Navia,es autor de la obra,El sismo electoral de 2009
Francisco Núñez de Pineda y Bascuñán,es de nacionalidad,chilena
Augusto Orrego Luco,es de nacionalidad,chilena
Luis Orrego Luco,es de nacionalidad,chilena
Luis Orrego Luco,es autor de la obra,Casa grande
Francisco Javier Ovalle Castillo,es de nacionalidad,chilena
Alonso de Ovalle,es de nacionalidad,chilena
Luis Oyarzún,es de nacionalidad,chilena
Pablo Oyarzún,es de nacionalidad,chilena
Pablo Oyarzún,es autor de la obra,"Escepticismo, literatura y visualidad"
Pablo Oyarzún,es autor de la obra,Sin SeÑal
Senén Palacios,es de nacionalidad,chilena
Senén Palacios,es autor de la obra,Otros Tiempos
Rubén Palma,es de nacionalidad,chilena
Antonio Pecorara,es de nacionalidad,chilena
Pepe Pelayo,es de nacionalidad,chilena
Pepe Pelayo,es autor de la obra,Los Señores Ortega and Gasset : Libro 2
Pepe Pelayo,es autor de la obra,Chiste
Pepe Pelayo,es autor de la obra,Que ni la Muerte Nos Separe
Pepe Pelayo,es autor de la obra,Orión y Pipita
Pepe Pelayo,es autor de la obra,Doctor Tuga
Pepe Pelayo,es autor de la obra,Breve Historia Del Humor
Pepe Pelayo,es autor de la obra,Chanzas de Matanzas
Pepe Pelayo,es autor de la obra,Los Se&#65533;ores Ortega & Gasset
Pepe Pelayo,es autor de la obra,Divina Gracia
Pepe Pelayo,es autor de la obra,Historias de Bufones
Pepe Pelayo,es autor de la obra,Humor de Vida o Muerte
Pepe Pelayo,es autor de la obra,Metahumorfosis
Eugenio Pereira Salas,es de nacionalidad,chilena
Omar Pérez Santiago,es de nacionalidad,chilena
Omar Pérez Santiago,es autor de la obra,Nefilim en alhue y otros relatos sobre la muerte
Yuri Pérez,es de nacionalidad,chilena
Yuri Pérez,es autor de la obra,Chena
Yuri Pérez,es autor de la obra,Niño feo
René Peri Fagerström,es de nacionalidad,chilena
Julio Philippi Izquierdo,es de nacionalidad,chilena
Julio Philippi Izquierdo,es autor de la obra,Ángeles y demonios
Yolando Pino,es de nacionalidad,chilena
Yolando Pino,es autor de la obra,Cuentos folklóricos chilenos
Tancredo Pinochet,es de nacionalidad,chilena
Andrés Pizarro,es de nacionalidad,chilena
Oreste Plath,es de nacionalidad,chilena
Oreste Plath,es autor de la obra,El Santiago que se fue
Oreste Plath,es autor de la obra,Folclor lingüístico chileno
Eduardo Plaza,es de nacionalidad,chilena
Eduardo Plaza,es autor de la obra,Hienas
Egidio Poblete,es de nacionalidad,chilena
Eduardo Poirier,es de nacionalidad,chilena
Pedro Prado,es de nacionalidad,chilena
Pedro Prado,es autor de la obra,Obra poética
Pedro Prado,es autor de la obra,Alsino
Jenaro Prieto,es de nacionalidad,chilena
Héctor Pumarino Soto,es de nacionalidad,chilena
Jaime Quezada,es de nacionalidad,chilena
Jaime Quezada,es autor de la obra,Bolaño antes de Bolaño
Jaime Quezada,es autor de la obra,En la mira de Nicanor Parra
Jaime Quezada,es autor de la obra,Neruda más Neruda
Jaime Quezada,es autor de la obra,Nicanor Parra de cuerpo entero
Jaime Quezada,es autor de la obra,Así de cosas de arriba como de abajo
Jaime Quezada,es autor de la obra,El año de la ira
Jaime Quezada,es autor de la obra,Siete presidentes de Chile en la vida de Gabriela Mistral
Adolfo Quirós,es de nacionalidad,chilena
Ambrosio Rabanales,es de nacionalidad,chilena
Mauricio Redolés,es de nacionalidad,chilena
Antonio Rendic,es de nacionalidad,chilena
Julio Retamal Favereau,es de nacionalidad,chilena
Julio Retamal Favereau,es autor de la obra,¿Existe aún occidente?
Julio Retamal Favereau,es autor de la obra,Familias Fundadoras de Chile
Ariel Florencia Richards,es de nacionalidad,chilena
Daniel Riquelme,es de nacionalidad,chilena
Daniel Riquelme,es autor de la obra,Los Pastitos
Daniel Riquelme,es autor de la obra,Bajo la Tienda
Adolfo Rivadeneyra,es de nacionalidad,chilena
Adolfo Rivadeneyra,es autor de la obra,Viaje Al Interior de Persia; Volume 2
Adolfo Rivadeneyra,es autor de la obra,Viaje Al Interior de Persia; Volume 3
Adolfo Rivadeneyra,es autor de la obra,"Viaje de Ceilán a Damasco, Golfo Pérsico, Mesopotamia, ruinas de Babilonia, Nínive y Palmira y cartas sobre la Siria y la isla de Ceilán"
Hernán Rivera Letelier,es de nacionalidad,chilena
Hernán Rivera Letelier,es autor de la obra,Historia de amor con hombre bailando
Hernán Rivera Letelier,es autor de la obra,La muerte tiene olor a pachulí
Hernán Rivera Letelier,es autor de la obra,El hombre que miraba al cielo
Hernán Rivera Letelier,es autor de la obra,El autodidacta
Hernán Rivera Letelier,es autor de la obra,La muerte se desnuda en La Habana
Hernán Rivera Letelier,es autor de la obra,Epifanía en el desierto
Hernán Rivera Letelier,es autor de la obra,El secuestro de la hermana Tegualda
Hernán Rivera Letelier,es autor de la obra,El vendedor de pájaros
Hernán Rivera Letelier,es autor de la obra,La muerte es una vieja historia
Hernán Rivera Letelier,es autor de la obra,La contadora de películas
Hernán Rivera Letelier,es autor de la obra,Romance del duende que me escribe las novelas
Hernán Rivera Letelier,es autor de la obra,El Fantasista
Hernán Rivera Letelier,es autor de la obra,El arte de la resurrección
Hernán Rivera Letelier,es autor de la obra,El Escritor de Epitafios
Roberto Rivera Vicencio,es de nacionalidad,chilena
Gerardo Rocha,es de nacionalidad,chilena
Gerardo Rocha,es autor de la obra,Todo esta en ti (Libro Para Pensar)
Gerardo Rocha,es autor de la obra,Todo-- está en ti
Hernán Rodríguez Matte,es de nacionalidad,chilena
Emilio Rodríguez Mendoza,es de nacionalidad,chilena
Zorobabel Rodríguez,es de nacionalidad,chilena
Alberto Rojas Jiménez,es de nacionalidad,chilena
Miguel Rojas Mix,es de nacionalidad,chilena
Miguel Rojas Mix,es autor de la obra,Honoris causa
Miguel Rojas Mix,es autor de la obra,Bilbao y el hallazgo de América Latina
Miguel Rojas Mix,es autor de la obra,Imaginarios de nuestra America
Miguel Rojas Mix,es autor de la obra,Alma mater
Miguel Rojas Mix,es autor de la obra,La tierra de Paloma
Miguel Rojas Mix,es autor de la obra,El dios de Pinochet
Miguel Rojas Mix,es autor de la obra,El bicentenario iberoamericano
Gonzalo Rojas Sánchez,es de nacionalidad,chilena
Gonzalo Rojas Sánchez,es autor de la obra,"Manuel José Yrarrázaval Larraín, 1835-1896"
Gonzalo Rojas Sánchez,es autor de la obra,Chile en épocas de crisis
Daniel Rojas,es de nacionalidad,chilena
Daniel Rojas,es autor de la obra,Sé un Maestro
Daniel Rojas,es autor de la obra,Elvia
Daniel Rojas,es autor de la obra,Danny Gree
Daniel Rojas,es autor de la obra,Criptozoología
Waldo Rojas,es de nacionalidad,chilena
Grínor Rojo,es de nacionalidad,chilena
Grínor Rojo,es autor de la obra,Las novelas de la oligarquía chilena
Grínor Rojo,es autor de la obra,De las más altas cumbres
Grínor Rojo,es autor de la obra,Las novelas de la dictadura y la postdictadura chilena
Grínor Rojo,es autor de la obra,Historia crítica de la literatura chilena
Grínor Rojo,es autor de la obra,Discrepancias de bicentenario
Grínor Rojo,es autor de la obra,Las armas de las letras
Carlos de Rokha,es de nacionalidad,chilena
Pablo de Rokha,es de nacionalidad,chilena
Pablo de Rokha,es autor de la obra,Satanás
Pablo de Rokha,es autor de la obra,Idioma del mundo
Winétt de Rokha,es de nacionalidad,chilena
Winétt de Rokha,es autor de la obra,Fotografía en oscuro
Winétt de Rokha,es autor de la obra,Winétt De Rokha
Juan Pablo Roncone,es de nacionalidad,chilena
José Luis Rosasco,es de nacionalidad,chilena
Mauricio Rosenmann Taub,es de nacionalidad,chilena
Mauricio Rosenmann Taub,es autor de la obra,Preparaíso
Mauricio Rosenmann Taub,es autor de la obra,Modulación
Mauricio Rosenmann Taub,es autor de la obra,Invitación al garabato
Mauricio Rosenmann Taub,es autor de la obra,Cuando me desperté comprendí que estaba dormido
Mauricio Rosenmann Taub,es autor de la obra,Solo por ser usted
David Rosenmann-Taub,es de nacionalidad,chilena
David Rosenmann-Taub,es autor de la obra,Quince
David Rosenmann-Taub,es autor de la obra,Trébol de Nueve
David Rosenmann-Taub,es autor de la obra,Jornadas
David Rosenmann-Taub,es autor de la obra,Multiverso
David Rosenmann-Taub,es autor de la obra,La Noche Antes
David Rosenmann-Taub,es autor de la obra,Auge
Carlos Rozas Larraín,es de nacionalidad,chilena
Carlos Ruiz-Tagle,es de nacionalidad,chilena
Julio Saavedra Molina,es de nacionalidad,chilena
Omar Saavedra Santis,es de nacionalidad,chilena
Omar Saavedra Santis,es autor de la obra,El último
Omar Saavedra Santis,es autor de la obra,Prontuarios y claveles
Omar Saavedra Santis,es autor de la obra,Stella Artois
Omar Saavedra Santis,es autor de la obra,Magna Diva
Omar Saavedra Santis,es autor de la obra,La gran ciudad
Andrés Sabella,es de nacionalidad,chilena
Carlos Sáez Morales,es de nacionalidad,chilena
Luis Sánchez Latorre,es de nacionalidad,chilena
Ricardo Santander Batalla,es de nacionalidad,chilena
Adrián Santini,es de nacionalidad,chilena
Adrián Santini,es autor de la obra,Encierro y Sustitucion En El Obsceno Pajaro de La Noche de Jose Donoso (Serie Ensayo)
Fernando Santiván,es de nacionalidad,chilena
Roque Esteban Scarpa,es de nacionalidad,chilena
Roque Esteban Scarpa,es autor de la obra,Para alguien que me espera
Mario Schilling,es de nacionalidad,chilena
Mario Schilling,es autor de la obra,El nuevo derecho penal del enemigo
Klaus Schnellenkamp,es de nacionalidad,chilena
Federico Schopf,es de nacionalidad,chilena
Federico Schopf,es autor de la obra,El desorden de las imágenes
Federico Schopf,es autor de la obra,La nube
Otto Eugen Schulz,es de nacionalidad,chilena
Franco Scianca,es de nacionalidad,chilena
Franco Scianca,es autor de la obra,Campo de deportes #402
Luis Sepúlveda,es de nacionalidad,chilena
Luis Sepúlveda,es autor de la obra,Historia de una ballena blanca
Luis Sepúlveda,es autor de la obra,Asalto a mano santa y otras crónicas
Luis Sepúlveda,es autor de la obra,Los calzoncillos de Carolina Huechuraba y otras crónicas
Luis Sepúlveda,es autor de la obra,Historia de una gaviota y del gato que le enseñó a volar
Luis Sepúlveda,es autor de la obra,Un Viejo Que Leia Novelas de Amor
Luis Sepúlveda,es autor de la obra,El juego de la intriga (Narrativa / Espasa)
Luis Sepúlveda,es autor de la obra,Patagonia Express
Luis Sepúlveda,es autor de la obra,Hot Line
Luis Sepúlveda,es autor de la obra,Historia De Una Gaviota Y Del Gato
Luis Sepúlveda,es autor de la obra,Patagonia Express
Luis Sepúlveda,es autor de la obra,Patagonia Express
Luis Sepúlveda,es autor de la obra,Komplot
Luis Sepúlveda,es autor de la obra,Mundo del Fin del Mundo
Luis Sepúlveda,es autor de la obra,Historias Marginales
Miguel Serrano Fernández,es de nacionalidad,chilena
Alejandro Sieveking,es de nacionalidad,chilena
Alejandro Sieveking,es autor de la obra,Antología de obras teatrales
Alejandro Sieveking,es autor de la obra,Bella cosa mortal
Raúl Silva Castro,es de nacionalidad,chilena
Raúl Silva Castro,es autor de la obra,"Carlos Pezoa Véliz, (1879-1908)"
Julio Silva Lazo,es de nacionalidad,chilena
Carlos Silva Vildósola,es de nacionalidad,chilena
Jaime Silva,es de nacionalidad,chilena
Víctor Domingo Silva,es de nacionalidad,chilena
Pablo Simonetti,es de nacionalidad,chilena
Pablo Simonetti,es autor de la obra,Primeros fuegos
Pablo Simonetti,es autor de la obra,Los hombres que no fui
Pablo Simonetti,es autor de la obra,La soberbia juventud
Pablo Simonetti,es autor de la obra,Jardín
Pablo Simonetti,es autor de la obra,La barrera del pudor
Pablo Simonetti,es autor de la obra,Desastres naturales
Pablo Simonetti,es autor de la obra,El fotógrafo de Dios
Pablo Simonetti,es autor de la obra,La razón de los amantes
Pablo Simonetti,es autor de la obra,Madre Que Estas En Los Cielos
Pablo Simonetti,es autor de la obra,Madre Que Estas En Los Cielos
Pablo Simonetti,es autor de la obra,Vidas vulnerables
Pablo Simonetti,es autor de la obra,El fotógrafo de Dios
Antonio Skármeta,es de nacionalidad,chilena
Antonio Skármeta,es autor de la obra,Desnudo En El Tejado (Contemporanea
Antonio Skármeta,es autor de la obra,"Ardiente Paciencia (Coleccion ""El Espejo"")"
Antonio Skármeta,es autor de la obra,Antología personal
Antonio Skármeta,es autor de la obra,Ardiente Paciencia (Sudamericana Joven Novela)
Antonio Skármeta,es autor de la obra,Ardiente paciencia
Antonio Skármeta,es autor de la obra,Match ball
Antonio Skármeta,es autor de la obra,La velocidad del amor
Antonio Skármeta,es autor de la obra,La Boda del Poeta
Antonio Skármeta,es autor de la obra,El Cartero De Neruda (Ardiente Paciencia)/Burning Patience (The Postman)
Antonio Skármeta,es autor de la obra,"Chica del Trombon, La"
Antonio Skármeta,es autor de la obra,"Boda del Poeta, La"
Antonio Skármeta,es autor de la obra,La composicion
Antonio Skármeta,es autor de la obra,La Composicion/ The Composition
Raúl Sohr,es de nacionalidad,chilena
Raúl Sohr,es autor de la obra,Historia y Poder de La Prensa
Raúl Sohr,es autor de la obra,Las Guerras Que Nos Esperan (Cronica Actual)
Raúl Sohr,es autor de la obra,Claves para entender la guerra
Raúl Sohr,es autor de la obra,Chile a ciegas
Gastón Soublette,es de nacionalidad,chilena
Gastón Soublette,es autor de la obra,Sabiduría Chilena de tradicion oral (cuentos)
Gastón Soublette,es autor de la obra,Trasfondo ideológico del cine
Gastón Soublette,es autor de la obra,La cara oculta del cine
Gastón Soublette,es autor de la obra,Sabiduría chilena de tradición oral
Gastón Soublette,es autor de la obra,Rostro de hombre
Agustín Squella,es de nacionalidad,chilena
Agustín Squella,es autor de la obra,Norberto Bobbio
Agustín Squella,es autor de la obra,La nueva institucionalidad cultural de Chile
Agustín Squella,es autor de la obra,El jinete en la lluvia
Agustín Squella,es autor de la obra,Filosofía del Derecho
Benjamín Subercaseaux,es de nacionalidad,chilena
Luis Alberto Tamayo,es de nacionalidad,chilena
Nicasio Tangol,es de nacionalidad,chilena
Patricio Tapia,es de nacionalidad,chilena
Patricio Tapia,es autor de la obra,Hombres inofensivos
Patricio Tapia,es autor de la obra,Descorchados 2014
Patricio Tapia,es autor de la obra,Descorchados 2004
Patricio Tapia,es autor de la obra,Todo Vino
Volodia Teitelboim,es de nacionalidad,chilena
Volodia Teitelboim,es autor de la obra,Mil veces Volodia
Volodia Teitelboim,es autor de la obra,Ser en el Sur
Volodia Teitelboim,es autor de la obra,Huidobro
Volodia Teitelboim,es autor de la obra,Los Dos Borges Vida Sueños Enigmas :BORG
Volodia Teitelboim,es autor de la obra,Neruda 100
Volodia Teitelboim,es autor de la obra,The Neruda (Cristal del tiempo)
Volodia Teitelboim,es autor de la obra,Un Hombre de Edad Media - Antes del Olvido II
Volodia Teitelboim,es autor de la obra,Gabriela Mistral
Volodia Teitelboim,es autor de la obra,Gabriela Mistral - Publica y Secreta
Volodia Teitelboim,es autor de la obra,Huidobro
Volodia Teitelboim,es autor de la obra,Los dos Borges
Volodia Teitelboim,es autor de la obra,Los dos Borges
Juan Tejeda,es de nacionalidad,chilena
Juan Tejeda,es autor de la obra,Nahualliandoing Dos
Arturo Torres Rioseco,es de nacionalidad,chilena
Dauno Totoro,es de nacionalidad,chilena
Dauno Totoro,es autor de la obra,Plan Camelot
Dauno Totoro,es autor de la obra,Gemelo de sí mismo
Dauno Totoro,es autor de la obra,El buscador de ciudades
Dauno Totoro,es autor de la obra,Los tiempos de la caimaguana
Carlos Tromben,es de nacionalidad,chilena
Carlos Tromben,es autor de la obra,Santa María de Iquique
Carlos Tromben,es autor de la obra,La casa de Electra
Carlos Tromben,es autor de la obra,Huáscar
Carlos Tromben,es autor de la obra,Pacífico
Carlos Tromben,es autor de la obra,Breviario del Neoliberalismo
Carlos Tromben,es autor de la obra,El vino de dios
Carlos Tromben,es autor de la obra,Todo legal
Antonio de Undurraga,es de nacionalidad,chilena
Arelis Uribe,es de nacionalidad,chilena
Armando Uribe,es de nacionalidad,chilena
Armando Uribe,es autor de la obra,Insignificantes
Armando Uribe,es autor de la obra,Ahorcón
Armando Uribe,es autor de la obra,Baba
Armando Uribe,es autor de la obra,"Ya no doy más, prosaicas que me amáis"
Armando Uribe,es autor de la obra,La vanidad de la soberbia
Armando Uribe,es autor de la obra,Hastío
Armando Uribe,es autor de la obra,Tonto
Armando Uribe,es autor de la obra,Ataudes
Armando Uribe,es autor de la obra,Caballeros De Chile
Armando Uribe,es autor de la obra,Coloquio del oro y el moro
Armando Uribe,es autor de la obra,De memoria =
Armando Uribe,es autor de la obra,El Fantasma Pinochet (Satelites)
Armando Uribe,es autor de la obra,Idem
Armando Uribe,es autor de la obra,La fe el amor la estupidez
Armando Uribe,es autor de la obra,Te amo y te odio
Tito Valenzuela,es de nacionalidad,chilena
Tito Valenzuela,es autor de la obra,La fauna del cielo
Juvencio Valle,es de nacionalidad,chilena
José Joaquín Vallejo,es de nacionalidad,chilena
José Miguel Varas,es de nacionalidad,chilena
José Miguel Varas,es autor de la obra,La dama del balcón y otros cuentos
José Miguel Varas,es autor de la obra,Pikinini
José Miguel Varas,es autor de la obra,Escucha Chile Radio Moscú
José Miguel Varas,es autor de la obra,Debo decir sucede
José Miguel Varas,es autor de la obra,Los tenaces
Diego Vargas Gaete,es de nacionalidad,chilena
Diego Vargas Gaete,es autor de la obra,El bosque sumergida
Ana Vásquez-Bronfman,es de nacionalidad,chilena
Ana Vásquez-Bronfman,es autor de la obra,Las jaulas invisibles
Fanor Velasco,es de nacionalidad,chilena
Héctor Velis-Meza,es de nacionalidad,chilena
Alejandro Venegas,es de nacionalidad,chilena
René Vergara,es de nacionalidad,chilena
Julio Vicuña Cifuentes,es de nacionalidad,chilena
Carlos Vicuña Fuentes,es de nacionalidad,chilena
José Miguel Vicuña,es de nacionalidad,chilena
Benjamín Vicuña Solar,es de nacionalidad,chilena
Benjamín Vicuña Subercaseaux,es de nacionalidad,chilena
Fernando Villegas,es de nacionalidad,chilena
Fernando Villegas,es autor de la obra,El Chile que no queremos
Fernando Villegas,es autor de la obra,Villegas presidente
Fernando Villegas,es autor de la obra,Memorias de un amnésico
Fernando Villegas,es autor de la obra,Muerte a los latinos
Fernando Villegas,es autor de la obra,Insurrección
Jerónimo de Vivar,es de nacionalidad,chilena
Gastón von dem Bussche,es de nacionalidad,chilena
Luis Vulliamy,es de nacionalidad,chilena
Luis Vulliamy,es autor de la obra,Rito de viento y de madera
Sergio Vuskovic,es de nacionalidad,chilena
Mauricio Wacquez,es de nacionalidad,chilena
Mauricio Wacquez,es autor de la obra,Frente a un hombre armado
Óscar Waiss,es de nacionalidad,chilena
Alejandro Walker Valdés,es de nacionalidad,chilena
Alejandro Walker Valdés,es autor de la obra,Guerra Del Pacifico
Osvaldo Wegmann,es de nacionalidad,chilena
Jorge Yacoman,es de nacionalidad,chilena
Jorge Yacoman,es autor de la obra,Vestigio Del Silencio
Alejandro Zambra,es de nacionalidad,chilena
Alejandro Zambra,es autor de la obra,Bonsái
Alejandro Zambra,es autor de la obra,Tema libre
Alejandro Zambra,es autor de la obra,Bahía inútil
Alejandro Zambra,es autor de la obra,Mudanza
Alejandro Zambra,es autor de la obra,Formas de volver a casa
Alejandro Zambra,es autor de la obra,La vida privada de los árboles
Alejandro Zambra,es autor de la obra,No leer
Alejandro Zambra,es autor de la obra,Formas de volver a casa
Sady Zañartu,es de nacionalidad,chilena
Julio Zegers Samaniego,es de nacionalidad,chilena
Armando Zegrí,es de nacionalidad,chilena
Ludwig Zeller,es de nacionalidad,chilena
Ludwig Zeller,es autor de la obra,For a savage love
Diego Zúñiga,es de nacionalidad,chilena
Baldomero Lillo,es de nacionalidad,chilena
Baldomero Lillo,es autor de la obra,Obra completa
Baldomero Lillo,es autor de la obra,Colección de cuentos
Baldomero Lillo,es autor de la obra,Cañuela y petaca y otros cuentos
Carmen Berenguer,es de nacionalidad,chilena
Carmen Berenguer,es autor de la obra,La casa de la poesía
Carmen Berenguer,es autor de la obra,Mi Lai
Carmen Berenguer,es autor de la obra,Maravillas pulgares
Carmen Berenguer,es autor de la obra,Obra poética
Carmen Berenguer,es autor de la obra,Plaza tomada
Carmen Berenguer,es autor de la obra,Una lengua en trance
Carmen Berenguer,es autor de la obra,Un nuevo relieve
Carmen Berenguer,es autor de la obra,Lásbica
Carmen Berenguer,es autor de la obra,Plaza de la Dignidad
Carmen Berenguer,es autor de la obra,My Lai
Carmen Berenguer,es autor de la obra,El Rey Mocho/King Mocho
Carmen Berenguer,es autor de la obra,Rey Mocho (the Earless King)
Diamela Eltit,es de nacionalidad,chilena
Diamela Eltit,es autor de la obra,El infarto del alma
Diamela Eltit,es autor de la obra,Réplicas
Diamela Eltit,es autor de la obra,Mano de obra
Diamela Eltit,es autor de la obra,No hay armazón que la sostenga
Diamela Eltit,es autor de la obra,Dos guiones
Diamela Eltit,es autor de la obra,Premio FIL de literatura en lenguas romances
Diamela Eltit,es autor de la obra,Impuesto a la carne
Diamela Eltit,es autor de la obra,Los Vigilantes
Diamela Eltit,es autor de la obra,Provisoria-mente
Diamela Eltit,es autor de la obra,Jamás el fuego nunca
Diamela Eltit,es autor de la obra,Tres Novelas
Diamela Eltit,es autor de la obra,Los trabajadores de la muerte
Diamela Eltit,es autor de la obra,Lumpérica
Diamela Eltit,es autor de la obra,Antología personal
Diamela Eltit,es autor de la obra,Signos vitales
Efraín Barquero,es de nacionalidad,chilena
Efraín Barquero,es autor de la obra,Pacto de sangre
Efraín Barquero,es autor de la obra,El pan y el vino
Efraín Barquero,es autor de la obra,Escrito está
Gabriela Mistral,es de nacionalidad,chilena
Gabriela Mistral,es autor de la obra,Poema de Chile
Gabriela Mistral,es autor de la obra,El ojo atravesado II
Gabriela Mistral,es autor de la obra,Me criaron peregrina
Gabriela Mistral,es autor de la obra,"Manuel, en los labios por mucho tiempo--"
Gabriela Mistral,es autor de la obra,Gabriela Mistral en Puerto Rico
Gabriela Mistral,es autor de la obra,Poesía religiosa
Gonzalo Rojas,es de nacionalidad,chilena
Gonzalo Rojas,es autor de la obra,Contra la Muerte
Gonzalo Rojas,es autor de la obra,Poesía esencial
Gonzalo Rojas,es autor de la obra,Antologia de Aire
Gonzalo Rojas,es autor de la obra,Del zumbido
Gonzalo Rojas,es autor de la obra,El Alumbrado y otros poemas / The Lighting and other Poems (Poesia Catedra)
Gonzalo Rojas,es autor de la obra,From the Lightning
Gonzalo Rojas,es autor de la obra,La Reni~nez
Gonzalo Rojas,es autor de la obra,Concierto
Gonzalo Rojas,es autor de la obra,Las hermosas
Gonzalo Rojas,es autor de la obra,Quien no cumple cien años
Gonzalo Rojas,es autor de la obra,No haya corrupción
Gonzalo Rojas,es autor de la obra,Íntegra
Isabel Allende,es de nacionalidad,chilena
Isabel Allende,es autor de la obra,10 relatos de amor
Isabel Allende,es autor de la obra,Mi Nombre Es Emilia Del Valle / My Name Is Emilia Del Valle
Isabel Allende,es autor de la obra,Viento Conoce Mi Nombre / the Wind Knows My Name
Isabel Allende,es autor de la obra,Juego de Pipper
Isabel Allende,es autor de la obra,Reino Del Dragón de Oro
Isabel Allende,es autor de la obra,El bosque de los pigmeos
Isabel Allende,es autor de la obra,"Perla, la Super Perrita!"
Isabel Allende,es autor de la obra,Así Veo Las Cosas
José Donoso,es de nacionalidad,chilena
José Donoso,es autor de la obra,Diarios tempranos
José Donoso,es autor de la obra,Cuentos/Stories
José Donoso,es autor de la obra,Un Lugar Sin Limite
José Donoso,es autor de la obra,"Historia personal del ""Boom"""
Manuel Rojas,es de nacionalidad,chilena
Manuel Rojas,es autor de la obra,Conversaciones con Manuel Rojas
Manuel Rojas,es autor de la obra,Rojas
Manuel Rojas,es autor de la obra,Un joven en La Batalla
Manuel Rojas,es autor de la obra,Su voz viene en el viento
Manuel Rojas,es autor de la obra,La prosa nunca está terminada
Marcela Serrano,es de nacionalidad,chilena
Marcela Serrano,es autor de la obra,Dulce enemiga mía
Marcela Serrano,es autor de la obra,Albergue de Las Mujeres Tristes / the Retreat ForHeartbroken Women
Marcela Serrano,es autor de la obra,Lo Que Esta en Mi Corazón / What's in My Heart
Marcela Serrano,es autor de la obra,Antigua vida mía
Marcela Serrano,es autor de la obra,Nosotras que nos queremos tanto
Marcela Serrano,es autor de la obra,Dulce Enemiga Mía / My Sweet Enemy
Marcela Serrano,es autor de la obra,Manto / the Mantle
Marcela Serrano,es autor de la obra,Diez Mujeres / Ten Women
Marcela Serrano,es autor de la obra,Nosotras Que Nos Queremos Tanto / We That Love Each Other So Much
Marcela Serrano,es autor de la obra,Para que no me olvides
Marcela Serrano,es autor de la obra,Vuelo de Pájaro. Cuadernos / a Birds-Eye View
Marcela Serrano,es autor de la obra,Para que no me olvides
Marcela Serrano,es autor de la obra,Lo que está en mi corazón
Nicanor Parra,es de nacionalidad,chilena
Nicanor Parra,es autor de la obra,Temporal
Nicanor Parra,es autor de la obra,Obras públicas
Nicanor Parra,es autor de la obra,Nicanor Parra
Nicanor Parra,es autor de la obra,Poemas y antipoemas
Nicanor Parra,es autor de la obra,After-dinner declarations
Nicanor Parra,es autor de la obra,Nicanor Parra
Nicanor Parra,es autor de la obra,Obras completas & algo [más]
Nicanor Parra,es autor de la obra,Obras completas & algo más
Nicanor Parra,es autor de la obra,Poemas Y Antipoemas
Pablo Neruda,es de nacionalidad,chilena
Pablo Neruda,es autor de la obra,tentativa del hombre infinito
Pablo Neruda,es autor de la obra,Crepusculario
Pablo Neruda,es autor de la obra,Cien Sonetos
Pablo Neruda,es autor de la obra,20 Poemas de Amor y una Cancion Desesperada / 100 Sonetos de Amor
Pedro Lemebel,es de nacionalidad,chilena
Pedro Lemebel,es autor de la obra,La esquina es mi corazón
Pedro Lemebel,es autor de la obra,Lemebel oral
Pedro Lemebel,es autor de la obra,Mi amiga Gladys
Pedro Lemebel,es autor de la obra,"No tengo amigos, tengo amores"
Pedro Lemebel,es autor de la obra,Ella entró por la ventana del baño
Pedro Lemebel,es autor de la obra,Háblame de amores
Pedro Lemebel,es autor de la obra,Poco Hombre
Pedro Lemebel,es autor de la obra,Loco Afan
Pedro Lemebel,es autor de la obra,Serenata cafiola
Pedro Lemebel,es autor de la obra,Tengo Miedo Torero
Pedro Lemebel,es autor de la obra,Adiós mariquita linda
Pía Barros,es de nacionalidad,chilena
Pía Barros,es autor de la obra,El lugar del otro
Pía Barros,es autor de la obra,Las tristes
Pía Barros,es autor de la obra,Hebras
Pía Barros,es autor de la obra,La castaña - humor - gráfica -poesía
Roberto Bolaño,es de nacionalidad,chilena
Roberto Bolaño,es autor de la obra,Bolaño por sí mismo
Roberto Bolaño,es autor de la obra,Consejos de un discípulo de Morrison a un fanático de Joyce
Roberto Bolaño,es autor de la obra,Palabra De America / Words from America (Los Tres Mundos)
Vicente Huidobro,es de nacionalidad,chilena
Vicente Huidobro,es autor de la obra,Vicente Huidobro
Vicente Huidobro,es autor de la obra,Poesía y creación
Vicente Huidobro,es autor de la obra,Mío Cid Campeador
Vicente Huidobro,es autor de la obra,Epistolario
Vicente Huidobro,es autor de la obra,Altazor Temblor De Cielo
Vicente Huidobro,es autor de la obra,Manifest/Manifestos
Violeta Parra,es de nacionalidad,chilena
Violeta Parra,es autor de la obra,El libro mayor de Violeta Parra
Violeta Parra,es autor de la obra,Centésimas de alma
Violeta Parra,es autor de la obra,Gracias a la Vida
Violeta Parra,es autor de la obra,Violeta Parra
Violeta Parra,es autor de la obra,Decimas
9789561212978,es un codigo ISBN para el libro,Lautaro - Joven Libertador de Arauco
9789561212978,es un codigo ISBN de una edicion publicada por,Zig Zag
