source,relation,target
9789990598261,es un codigo ISBN para el libro,"Desquiciados, maniacos, diferentes"
9789990598261,es un codigo ISBN de una edicion publicada por,Correveidile
9789995478940,es un codigo ISBN para el libro,Modificaciones al Código penal y al Código del procedimiento penal
9789995478940,es un codigo ISBN de una edicion publicada por,Foro Boliviano sobre Medio Ambiente y Desarrollo
9798645519506,es un codigo ISBN para el libro,Soldado Itinerante
9798645519506,es un codigo ISBN de una edicion publicada por,Independently Published
9798670907415,es un codigo ISBN para el libro,Desde&#327;able Misterio de Los Sue&#327;os
9798670907415,es un codigo ISBN de una edicion publicada por,Independently Published
9789874543721,es un codigo ISBN para el libro,Las dos ciudades
9789874543721,es un codigo ISBN de una edicion publicada por,Metalúcida
9789592603332,es un codigo ISBN para el libro,Qubit
9789592603332,es un codigo ISBN de una edicion publicada por,Fondo Editorial Casa de las Américas
9789995484729,es un codigo ISBN para el libro,Billie Ruth
9789995484729,es un codigo ISBN de una edicion publicada por,"NM, Nuevo Milenio"
9789990588576,es un codigo ISBN para el libro,Imágenes del incendio
9789990588576,es un codigo ISBN de una edicion publicada por,Editorial Gente Común
9781581056761,es un codigo ISBN para el libro,Se habla español
9781581056761,es un codigo ISBN de una edicion publicada por,Alfaguara
9789995478872,es un codigo ISBN para el libro,Amores imperfectos
9789995478872,es un codigo ISBN de una edicion publicada por,Editorial Nuevo Milenio
9788466307628,es un codigo ISBN para el libro,Amores imperfectos
9788466307628,es un codigo ISBN de una edicion publicada por,Suma de Letras
9788420400969,es un codigo ISBN para el libro,El delirio de Turing
9788420400969,es un codigo ISBN de una edicion publicada por,Alfaguara
9781603966245,es un codigo ISBN para el libro,Los vivos y los muertos
9781603966245,es un codigo ISBN de una edicion publicada por,Alfaguara
9788493890384,es un codigo ISBN para el libro,Bolaño salvaje
9788493890384,es un codigo ISBN de una edicion publicada por,Editorial Candaya
9788493600716,es un codigo ISBN para el libro,Bolaño salvaje
9788493600716,es un codigo ISBN de una edicion publicada por,Editorial Candaya
9789997488817,es un codigo ISBN para el libro,Las visiones
9789997488817,es un codigo ISBN de una edicion publicada por,Nuevo Milenio
9788483932018,es un codigo ISBN para el libro,Las visiones
9788483932018,es un codigo ISBN de una edicion publicada por,Páginas de Espuma
9789995434182,es un codigo ISBN para el libro,Lazos de familia
9789995434182,es un codigo ISBN de una edicion publicada por,Grupo Editorial La Hoguera
9789990593723,es un codigo ISBN para el libro,Río fugitivo
9789990593723,es un codigo ISBN de una edicion publicada por,Editorial Nuevo Milenio
9789990592405,es un codigo ISBN para el libro,Palacio quemado
9789990592405,es un codigo ISBN de una edicion publicada por,Alfaguara
9781598205466,es un codigo ISBN para el libro,Palacio quemado
9781598205466,es un codigo ISBN de una edicion publicada por,Alfaguara
9788420474779,es un codigo ISBN para el libro,Los vivos y los muertos
9788420474779,es un codigo ISBN de una edicion publicada por,Alfaguara
9788439723622,es un codigo ISBN para el libro,Norte
9788439723622,es un codigo ISBN de una edicion publicada por,Mondadori
9789997416452,es un codigo ISBN para el libro,Manubiduyepe
9789997416452,es un codigo ISBN de una edicion publicada por,Editorial 3600
9789995493400,es un codigo ISBN para el libro,Serenata cósmica
9789995493400,es un codigo ISBN de una edicion publicada por,Editorial Gente Común
9789995452117,es un codigo ISBN para el libro,Illimani púrpura
9789995452117,es un codigo ISBN de una edicion publicada por,Editorial Gente Común
9789997442475,es un codigo ISBN para el libro,Sueños y encanto
9789997442475,es un codigo ISBN de una edicion publicada por,Asociación Impulsora del Desarrollo de Tarata
9789995459550,es un codigo ISBN para el libro,"""Samay Pata"""
9789995459550,es un codigo ISBN de una edicion publicada por,Grupo Editorial Kipus
9789995497309,es un codigo ISBN para el libro,De imposibilidades posibles
9789995497309,es un codigo ISBN de una edicion publicada por,Grupo Editorial Kipus
9789995497798,es un codigo ISBN para el libro,Hananpacha
9789995497798,es un codigo ISBN de una edicion publicada por,Grupo Editorial Kipus
9789995497934,es un codigo ISBN para el libro,Las Remotas edades. I antología de ciencia ficción boliviana
9789995497934,es un codigo ISBN de una edicion publicada por,Grupo Editorial Kipus
9789990540710,es un codigo ISBN para el libro,Un libro para escuchar a Marcelo Quiroga Santa Cruz
9789990540710,es un codigo ISBN de una edicion publicada por,Muela del Diablo Editores
9789997482570,es un codigo ISBN para el libro,Obras completas
9789997482570,es un codigo ISBN de una edicion publicada por,Convenio Andrés Bello
9789997443830,es un codigo ISBN para el libro,Indianismos
9789997443830,es un codigo ISBN de una edicion publicada por,Fundación Amautica Fausto Reinaga
9789997443823,es un codigo ISBN para el libro,Mi vida
9789997443823,es un codigo ISBN de una edicion publicada por,Fundación Amautica Fausto Reinaga
9789995469221,es un codigo ISBN para el libro,Gardel
9789995469221,es un codigo ISBN de una edicion publicada por,Grupo Editorial Kipus
9789995434229,es un codigo ISBN para el libro,Sinfonía Cochabambina
9789995434229,es un codigo ISBN de una edicion publicada por,Editorial La Hoguera
9789990579390,es un codigo ISBN para el libro,Casa de la vida umbral de la muerte
9789990579390,es un codigo ISBN de una edicion publicada por,"Producciones ""CIMA"""
9789995404611,es un codigo ISBN para el libro,Trascendencia histórica de la revolución nacional
9789995404611,es un codigo ISBN de una edicion publicada por,FUNDAPACC
9789990525100,es un codigo ISBN para el libro,Contribución histórica a los bicentenarios de Bolivia
9789990525100,es un codigo ISBN de una edicion publicada por,Fundación de Apoyo al Parlamento y a la Participación Ciudadana
9789997466365,es un codigo ISBN para el libro,La picardía en Cochabamba
9789997466365,es un codigo ISBN de una edicion publicada por,Grupo Editorial Kipus
9789995453794,es un codigo ISBN para el libro,Biografías urgentes
9789995453794,es un codigo ISBN de una edicion publicada por,Grupo Editorial Kipus
9789995429034,es un codigo ISBN para el libro,Por que seguir creyendo
9789995429034,es un codigo ISBN de una edicion publicada por,Ministerio de Comunicación
9789995455545,es un codigo ISBN para el libro,La cueva y la intemperie
9789995455545,es un codigo ISBN de una edicion publicada por,Editorial El País
9789995455774,es un codigo ISBN para el libro,La Sombra del tambor
9789995455774,es un codigo ISBN de una edicion publicada por,Editorial El País
9789995497965,es un codigo ISBN para el libro,Consejos para escribir [más] mejor
9789995497965,es un codigo ISBN de una edicion publicada por,Grupo Editorial Kipus
9789990583779,es un codigo ISBN para el libro,Jenaro Flores Santos
9789990583779,es un codigo ISBN de una edicion publicada por,CIPCA
9789990571646,es un codigo ISBN para el libro,Todos los cominos conducen aroma
9789990571646,es un codigo ISBN de una edicion publicada por,Editorial El País
9789990571875,es un codigo ISBN para el libro,Ladies night
9789990571875,es un codigo ISBN de una edicion publicada por,Editorial El País
9789995453152,es un codigo ISBN para el libro,La vida en bicicleta
9789995453152,es un codigo ISBN de una edicion publicada por,Grupo Editorial Kipus
9789995402136,es un codigo ISBN para el libro,Constituciones comparadas y comentadas
9789995402136,es un codigo ISBN de una edicion publicada por,OXFAM Gran Bretaña
9789917008323,es un codigo ISBN para el libro,Correspondencia 1950-1989
9789917008323,es un codigo ISBN de una edicion publicada por,Lazarsa ediciones
9781643340647,es un codigo ISBN para el libro,Guerra Híbrida Rusa Sobre Occidente
9781643340647,es un codigo ISBN de una edicion publicada por,Page Publishing Inc.
9789995417314,es un codigo ISBN para el libro,La ópera chola
9789995417314,es un codigo ISBN de una edicion publicada por,IFEA
9789995411602,es un codigo ISBN para el libro,Arlequine
9789995411602,es un codigo ISBN de una edicion publicada por,Plural Editores
9789995451295,es un codigo ISBN para el libro,"Pedro Shimose, antología para jóvenes"
9789995451295,es un codigo ISBN de una edicion publicada por,Grupo Editorial La Hoguera
9788484790112,es un codigo ISBN para el libro,Textos clásicos para la historia de Bolivia
9788484790112,es un codigo ISBN de una edicion publicada por,Fundación Histórica Tavera
9789995414351,es un codigo ISBN para el libro,"Si, el mar"
9789995414351,es un codigo ISBN de una edicion publicada por,Plural Editores
9789997408044,es un codigo ISBN para el libro,Reconstrucción
9789997408044,es un codigo ISBN de una edicion publicada por,Editorial Tatadanzanti
9789995484774,es un codigo ISBN para el libro,Mariposa nocturna y otros cuentos
9789995484774,es un codigo ISBN de una edicion publicada por,Nuevo Milenio editorial
9789917982074,es un codigo ISBN para el libro,La novela del dictador
9789917982074,es un codigo ISBN de una edicion publicada por,Subtterránea Editores
9789990588941,es un codigo ISBN para el libro,Ch'aqui fulero
9789990588941,es un codigo ISBN de una edicion publicada por,Correveidile
9789803962944,es un codigo ISBN para el libro,Poemas
9789803962944,es un codigo ISBN de una edicion publicada por,"Ministerio de la Cultura, Fundación Editorial el Perro y la Rana"
9789995417857,es un codigo ISBN para el libro,Poesía
9789995417857,es un codigo ISBN de una edicion publicada por,Plural Editores
9789995415495,es un codigo ISBN para el libro,Cuentos
9789995415495,es un codigo ISBN de una edicion publicada por,Plural Editores
9789500301015,es un codigo ISBN para el libro,Raza De Bronce
9789500301015,es un codigo ISBN de una edicion publicada por,Editorial Losada
9786077735366,es un codigo ISBN para el libro,El festín de la flama
9786077735366,es un codigo ISBN de una edicion publicada por,La Cabra Ediciones
9789990563658,es un codigo ISBN para el libro,Angeles del miedo
9789990563658,es un codigo ISBN de una edicion publicada por,Audio Forum
9786077749233,es un codigo ISBN para el libro,Nuevas rutas
9786077749233,es un codigo ISBN de una edicion publicada por,[Coedición Latinoamericana]
9789870603085,es un codigo ISBN para el libro,Nuevas rutas
9789870603085,es un codigo ISBN de una edicion publicada por,Coediciones Latinoamericanas
9788495408839,es un codigo ISBN para el libro,Niñas y detectives y otros cuentos con sangre dulce
9788495408839,es un codigo ISBN de una edicion publicada por,Bartleby Editores
9798989968022,es un codigo ISBN para el libro,Tukzon
9798989968022,es un codigo ISBN de una edicion publicada por,Suburbano Ediciones
9789995434199,es un codigo ISBN para el libro,Tukzon
9789995434199,es un codigo ISBN de una edicion publicada por,Phi Delta Kappa Intl Inc
9789997462084,es un codigo ISBN para el libro,Obra reunida
9789997462084,es un codigo ISBN de una edicion publicada por,Vicepresidencia del Estado Plurinacional
9789990591804,es un codigo ISBN para el libro,El escalpelo ; Aniversario de una visión ; Visitante profundo ; El frío
9789990591804,es un codigo ISBN de una edicion publicada por,"Universidad Mayor de San Andrés, Facultad de Humanidades y Ciencias de la Educación, Instituto de Estudios Bolivianos"
9789990526783,es un codigo ISBN para el libro,El sonido de la h
9789990526783,es un codigo ISBN de una edicion publicada por,Santillana
9789995419189,es un codigo ISBN para el libro,La misma terca sílaba de sangre
9789995419189,es un codigo ISBN de una edicion publicada por,Plural Editores
9789917605072,es un codigo ISBN para el libro,Vendrá la muerte y tendrá tus ojos
9789917605072,es un codigo ISBN de una edicion publicada por,Plural Editores
9789995415730,es un codigo ISBN para el libro,La composición de la sal
9789995415730,es un codigo ISBN de una edicion publicada por,Plural Editores
9789995412746,es un codigo ISBN para el libro,Mujeres de costado
9789995412746,es un codigo ISBN de una edicion publicada por,Plural Editores
9789942834072,es un codigo ISBN para el libro,Los ojos abiertos
9789942834072,es un codigo ISBN de una edicion publicada por,El Angel Editor
9789995418403,es un codigo ISBN para el libro,"Artículos, crítica, apuntes"
9789995418403,es un codigo ISBN de una edicion publicada por,Instituto de Investigaciones Literarias
9789990564303,es un codigo ISBN para el libro,La muerte mágica y otros relatos
9789990564303,es un codigo ISBN de una edicion publicada por,Plural Editores
9789990562316,es un codigo ISBN para el libro,Aluvion de fuego (Letras fundacionales)
9789990562316,es un codigo ISBN de una edicion publicada por,Plural Editores
9789990562170,es un codigo ISBN para el libro,Cerco de penumbras (Letras fundacionales)
9789990562170,es un codigo ISBN de una edicion publicada por,Plural Editores
9784880126449,es un codigo ISBN para el libro,El Circulo
9784880126449,es un codigo ISBN de una edicion publicada por,Shinsekai Kenkyusho
9789997459343,es un codigo ISBN para el libro,La señora de la conquista
9789997459343,es un codigo ISBN de una edicion publicada por,Hw Wilson Co
9789997476524,es un codigo ISBN para el libro,Microficciones
9789997476524,es un codigo ISBN de una edicion publicada por,Grupo Editorial Kipus
9789997476531,es un codigo ISBN para el libro,Retratos
9789997476531,es un codigo ISBN de una edicion publicada por,Grupo Editorial Kipus
9788496687714,es un codigo ISBN para el libro,Cuentos en el exilio
9788496687714,es un codigo ISBN de una edicion publicada por,Ediciones Baile del Sol
