source,relation,target
Osvaldo Soriano,es autor de la obra,El Negro de Paris
Osvaldo Soriano,es autor de la obra,El Negro De Paris (Colección Torre de Papel)
Osvaldo Soriano,es autor de la obra,El Ojo de la Patria (Seix Barral Biblioteca Soriano)
Osvaldo Soriano,es autor de la obra,El The Ojo de La Patria (Colección Narrativas Argentinas)
Osvaldo Soriano,es autor de la obra,"Hora Sin Sombra, La"
Osvaldo Soriano,es autor de la obra,La Hora Sin Sombra (Seix Barral Biblioteca Soriano)
Osvaldo Soriano,es autor de la obra,Memorias del Mister
Osvaldo Soriano,es autor de la obra,No Habra Mas Pena Ni Olvidos
Osvaldo Soriano,es autor de la obra,No Habra Mas Penas Ni Olvidos
Osvaldo Soriano,es autor de la obra,"Rebeldes, Sonadores y Fugitivos"
Osvaldo Soriano,es autor de la obra,A Sus Plantas Rendido Un Leon (La Otra Orilla)
Osvaldo Soriano,es autor de la obra,Triste Solitario y Final - Con Guia de Lectura
Osvaldo Soriano,es autor de la obra,Triste Solitario y Final - S J -
Osvaldo Soriano,es autor de la obra,Una Sombra YA Pronto Seras (Colección Narrativas Argentinas)
Osvaldo Soriano,es autor de la obra,Cuentos de los años felices
Mónica Sorín,es de nacionalidad,argentina
Nelson Specchia,es de nacionalidad,argentina
Nelson Specchia,es autor de la obra,Mientras los veranos mueren
Nelson Specchia,es autor de la obra,Dichos y quebrantos
Nelson Specchia,es autor de la obra,Desde abajo
Nelson Specchia,es autor de la obra,El color de los turbantes
Nelson Specchia,es autor de la obra,Bolivia
Nelson Specchia,es autor de la obra,Ilustración y emancipación en América Latina
Nelson Specchia,es autor de la obra,"Crisis, Rupturas y Tendencias"
Nelson Specchia,es autor de la obra,El último año de las F.A.R.C.
Roberto Themis Speroni,es de nacionalidad,argentina
Alicia Steimberg,es de nacionalidad,argentina
Alicia Steimberg,es autor de la obra,Amatista
Alicia Steimberg,es autor de la obra,La música de Julia
Alicia Steimberg,es autor de la obra,"Mundo No Es de Polenta, El"
Alicia Steimberg,es autor de la obra,La Selva
Alicia Steimberg,es autor de la obra,Músicos y relojeros
Alicia Steimberg,es autor de la obra,"Una Tarde de Invierno, Un Submarino"
Oscar Steimberg,es de nacionalidad,argentina
Oscar Steimberg,es autor de la obra,Historia gráfica del Di Tella
Oscar Steimberg,es autor de la obra,El viaje y la utopía
Oscar Steimberg,es autor de la obra,El volver de las imágenes
Oscar Steimberg,es autor de la obra,El Pretexto del Sueño
Oscar Steimberg,es autor de la obra,Leyendo historietas
Oscar Steimberg,es autor de la obra,Semiotica de Los Medios Masivos
Enrique Symns,es de nacionalidad,argentina
Enrique Symns,es autor de la obra,Senderos extraviados
Enrique Symns,es autor de la obra,Big bad city
Enrique Symns,es autor de la obra,Cerdos & peces
Enrique Symns,es autor de la obra,En busca del asesino
Enrique Symns,es autor de la obra,El Señor de Los Venenos
Enrique Symns,es autor de la obra,La vida es un bar
Mario Szichman,es de nacionalidad,argentina
Mario Szichman,es autor de la obra,Verdadera Crónica Falsa
Mario Szichman,es autor de la obra,Los Judos Del Mar Dulce
Mario Szichman,es autor de la obra,Los Aos de la Guerra a Muerte
Mario Szichman,es autor de la obra,Eros y la doncella
Mario Szichman,es autor de la obra,A Las 20
Mario Szichman,es autor de la obra,Las dos muertes del general Simón Bolívar
Susana Szwarc,es de nacionalidad,argentina
Susana Szwarc,es autor de la obra,La mesa roja
Susana Szwarc,es autor de la obra,El azar cruje
Susana Szwarc,es autor de la obra,El Azar Ruje
Susana Szwarc,es autor de la obra,Habia Una Vez Una Gota
Susana Szwarc,es autor de la obra,Una felicidad liviana
Susana Szwarc,es autor de la obra,Una felicidad liviana
Oscar Taborda,es de nacionalidad,argentina
Atols Tapia,es de nacionalidad,argentina
Néstor Tirri,es de nacionalidad,argentina
Héctor Tizón,es de nacionalidad,argentina
Héctor Tizón,es autor de la obra,Recuento
Héctor Tizón,es autor de la obra,"Héctor Tizón, un ejemplar de frontera : conversaciones con Héctor Tizón"
Héctor Tizón,es autor de la obra,La casa y el viento
Claudio Tolcachir,es de nacionalidad,argentina
Claudio Tolcachir,es autor de la obra,El viento en un violín
Aimé Félix Tschiffely,es de nacionalidad,argentina
Manuel Baldomero Ugarte,es de nacionalidad,argentina
Manuel Baldomero Ugarte,es autor de la obra,"Patria Grande, La"
Pablo Urbanyi,es de nacionalidad,argentina
Pablo Urbanyi,es autor de la obra,Un revolver para Mack
Pablo Urbanyi,es autor de la obra,El zoológico de Dios II
Pablo Urbanyi,es autor de la obra,Noche de revolucionarios
Pablo Urbanyi,es autor de la obra,Cuentos desagradables
Pablo Urbanyi,es autor de la obra,La palabra
Pablo Urbanyi,es autor de la obra,"de Todo Un Poco, de NADA Mucho (Omnibus)"
Pablo Urbanyi,es autor de la obra,"El número 125, o, La educación sentimental"
Leda Valladares,es de nacionalidad,argentina
Beatriz Vallejos,es de nacionalidad,argentina
Beatriz Vallejos,es autor de la obra,El Cantaro
Oscar Varsavsky,es de nacionalidad,argentina
Mariano de Vedia y Mitre,es de nacionalidad,argentina
Carlos Vega,es de nacionalidad,argentina
Carlos Vega,es autor de la obra,El himno nacional argentino
Alfredo Veiravé,es de nacionalidad,argentina
Alfredo Veiravé,es autor de la obra,Cazador de signos
Alejandro Vignati,es de nacionalidad,argentina
Alejandro Vignati,es autor de la obra,Henry Miller O La Alegria Del Retorno
Oscar Hermes Villordo,es de nacionalidad,argentina
Oscar Hermes Villordo,es autor de la obra,Manucho
Oscar Hermes Villordo,es autor de la obra,El ahijado
Miguel Vitagliano,es de nacionalidad,argentina
Miguel Vitagliano,es autor de la obra,Enterrados
Miguel Vitagliano,es autor de la obra,Tratado sobre las manos
Miguel Vitagliano,es autor de la obra,El terror y la gloria
Miguel Vitagliano,es autor de la obra,Cuarteto para autos viejos
Miguel Vitagliano,es autor de la obra,La Educacion de Los Sentidos
Miguel Vitagliano,es autor de la obra,Los Ojos Asi
Miguel Vitagliano,es autor de la obra,El otro de mí
Wally Zenner,es de nacionalidad,argentina
Enrique Wernicke,es de nacionalidad,argentina
Enrique Wernicke,es autor de la obra,Obra poética
Enrique Wernicke,es autor de la obra,"The Jardines de Placido, Los"
Enrique Wernicke,es autor de la obra,Hans Grillo y Otros Cuentos
Enrique Wernicke,es autor de la obra,La ribera
Richard Bryn Williams,es de nacionalidad,argentina
Héctor Yánover,es de nacionalidad,argentina
Héctor Yánover,es autor de la obra,Antologia Poetica (Poetas argentinos contemporaneos)
Pedro Elías Zadunaisky,es de nacionalidad,argentina
Juan Bautista Zalazar,es de nacionalidad,argentina
Marcelo Zamboni,es de nacionalidad,argentina
Estanislao Zeballos,es de nacionalidad,argentina
Estanislao Zeballos,es autor de la obra,Escudo y Los Colores Nacionales
Estanislao Zeballos,es autor de la obra,Fracaso de la Instrucción Primaria
Estanislao Zeballos,es autor de la obra,Conquista de Quince Mil Leguas
Jorge Zentner,es de nacionalidad,argentina
Marcelo Zlotogwiazda,es de nacionalidad,argentina
Marcelo Zlotogwiazda,es autor de la obra,Citibank vs. Argentina
Ángel María Zuloaga,es de nacionalidad,argentina
Adolfo Bioy Casares,es de nacionalidad,argentina
Adolfo Bioy Casares,es autor de la obra,'La cita' y otros cuentos de mujeres infieles
Adolfo Bioy Casares,es autor de la obra,Cuentos de damas fantásticas
Adolfo Bioy Casares,es autor de la obra,Dos fantasías memorables ; Un modelo para la muerte
Adolfo Bioy Casares,es autor de la obra,La invención de Morel
Adolfo Bioy Casares,es autor de la obra,La trama celeste
Adolfo Bioy Casares,es autor de la obra,Dormir al sol
Adolfo Bioy Casares,es autor de la obra,Más allá
Adolfo Bioy Casares,es autor de la obra,Diccionario del argentino exquisito
Adolfo Bioy Casares,es autor de la obra,Homenaje a Adolfo Bioy Casares
Adolfo Bioy Casares,es autor de la obra,Cuentos de cine
Adolfo Bioy Casares,es autor de la obra,Plan de evasion
Adolfo Bioy Casares,es autor de la obra,Unos días en el Brasil
Alfonsina Storni,es de nacionalidad,argentina
Alfonsina Storni,es autor de la obra,Un libro quemado
Alfonsina Storni,es autor de la obra,Escritos
Alfonsina Storni,es autor de la obra,Selección de poesías amorosas en lengua española
Alfonsina Storni,es autor de la obra,Irremediablemente
Alfonsina Storni,es autor de la obra,Ésta es mi Storni
Alfonsina Storni,es autor de la obra,Alfonsina - Poesias / Golu
Alfonsina Storni,es autor de la obra,Alfonsina Storni: Poesa
Alfonsina Storni,es autor de la obra,Antologia
Alfonsina Storni,es autor de la obra,Antologia Mayor
Alfonsina Storni,es autor de la obra,Antologia Poetica - Alfonsina Storni
Alfonsina Storni,es autor de la obra,La Caricia Perdida
Claudia Piñeiro,es de nacionalidad,argentina
Claudia Piñeiro,es autor de la obra,Escribir un Silencio / Writing Silence
Claudia Piñeiro,es autor de la obra,Quién No / Who Isn#t?
Claudia Piñeiro,es autor de la obra,Tiempo de Las Moscas
Claudia Piñeiro,es autor de la obra,Elena Sabe / Elena Knows
Claudia Piñeiro,es autor de la obra,Catedrales / Cathedrals
César Aira,es de nacionalidad,argentina
César Aira,es autor de la obra,A brick wall
César Aira,es autor de la obra,"Ciudad, espacio público y cultura urbana"
César Aira,es autor de la obra,Eterna juventud
César Aira,es autor de la obra,Un filósofo
César Aira,es autor de la obra,El gran misterio
César Aira,es autor de la obra,La invención del tren fantasma
César Aira,es autor de la obra,Pinceladas musicales
César Aira,es autor de la obra,Fulgentius
César Aira,es autor de la obra,  Lugones 
César Aira,es autor de la obra,La ola que lee
César Aira,es autor de la obra,Festival
César Aira,es autor de la obra,Tres historias pringlenses
César Aira,es autor de la obra,Un episodio en la vida del pintor viajero
César Aira,es autor de la obra,El testamento del mago tenor
César Aira,es autor de la obra,Relatos reunidos
César Aira,es autor de la obra,Cumpleaños
César Aira,es autor de la obra,Artforum
César Aira,es autor de la obra,Margarita
César Aira,es autor de la obra,El náufrago
César Aira,es autor de la obra,El error
César Aira,es autor de la obra,Dante y reina
César Aira,es autor de la obra,Entre los indios
César Aira,es autor de la obra,Relatos reunidos
César Aira,es autor de la obra,La confesión
Eduardo Mallea,es de nacionalidad,argentina
Eduardo Mallea,es autor de la obra,Todo verdor perecerá
Eduardo Mallea,es autor de la obra,"Bahia de Silencio, La"
Eduardo Mallea,es autor de la obra,Historia De Una Pasion Argentina (Ensayo)
Eduardo Mallea,es autor de la obra,Historia de Una Pasion Argentina - Sin Sobrecubier
Eduardo Mallea,es autor de la obra,Historia De Una Pasion Argentina/ Story of an Argentinian Passion (Ensayo-Filosofia / Essay-Philosophy)
Ernesto Sabato,es de nacionalidad,argentina
Ernesto Sabato,es autor de la obra,Informe sobre ciegos
Ernesto Sabato,es autor de la obra,Hombres y engranajes
Ernesto Sabato,es autor de la obra,El Pintor Ernesto Sábato
Ernesto Sabato,es autor de la obra,Eduardo Falú
Jorge Luis Borges,es de nacionalidad,argentina
Jorge Luis Borges,es autor de la obra,En diálogo I
Jorge Luis Borges,es autor de la obra,"Rêves et réalités / Sueños y realidades, 1952-1977"
Jorge Luis Borges,es autor de la obra,Rêves et réalités / Sueños y realidades
Jorge Luis Borges,es autor de la obra,0
Juan Gelman,es de nacionalidad,argentina
Juan Gelman,es autor de la obra,Sleepless Nights Under Capitalism from the poems of John Wendell
Juan Gelman,es autor de la obra,Amaramara
Juan Gelman,es autor de la obra,Cólera buey
Juan Gelman,es autor de la obra,Des va-ríos
Juan Gelman,es autor de la obra,Poesía reunida
Juan Gelman,es autor de la obra,Hoy
Juan Gelman,es autor de la obra,Miradas
Juan Gelman,es autor de la obra,De atrásalante en su porfía
Juan Gelman,es autor de la obra,De atrásalante en su porfía
Juan Gelman,es autor de la obra,Los otros
Juan Gelman,es autor de la obra,Exilio
Juan Gelman,es autor de la obra,Marcelo Brodsky
Juan Gelman,es autor de la obra,Anunciaciones
Juan Gelman,es autor de la obra,Colera Buey
Juan Gelman,es autor de la obra,En Abierta Oscuridad/ In Open Darkness (La Letra Herida)
Juan Gelman,es autor de la obra,Gelman (Poesia Argentina-Grijalbo)
Juan Gelman,es autor de la obra,Gotan
Juan Gelman,es autor de la obra,Gotán y otras cuestiones
Leopoldo Lugones,es de nacionalidad,argentina
Leopoldo Lugones,es autor de la obra,Poemas solariegos
Leopoldo Lugones,es autor de la obra,El payador
Leopoldo Lugones,es autor de la obra,Elogios
Leopoldo Lugones,es autor de la obra,Las fuerzas extrañas
Leopoldo Lugones,es autor de la obra,Antología poética
Manuel Puig,es de nacionalidad,argentina
Manuel Puig,es autor de la obra,La traicion de rita hayworth/ The Betrayal of Rita Hayworth (Contemporanea) (Spanish Edition)
Manuel Puig,es autor de la obra,El beso de la mujer aran a
Manuel Puig,es autor de la obra,BOQUITAS PINTADAS
Manuel Puig,es autor de la obra,Teatro reunido
Manuel Puig,es autor de la obra,Maldición eterna a quien lea estas páginas
Manuel Puig,es autor de la obra,Un destino melodramático
Manuel Puig,es autor de la obra,Querida familia
Manuel Puig,es autor de la obra,Querida familia
Manuel Puig,es autor de la obra,Puig por Puig
Manuel Puig,es autor de la obra,Cuentos de cine
Manuel Puig,es autor de la obra,El beso de la mujer araña
María Elena Walsh,es de nacionalidad,argentina
María Elena Walsh,es autor de la obra,Canciones Infantiles Volumen 2
María Elena Walsh,es autor de la obra,15 Canciones
María Elena Walsh,es autor de la obra,Canciones Infantiles Volumen 3
María Elena Walsh,es autor de la obra,Canciones Infantiles Volumen 1
María Elena Walsh,es autor de la obra,Versos tradicionales para cebollitas
María Elena Walsh,es autor de la obra,Fantasmas en el parque
Oliverio Girondo,es de nacionalidad,argentina
Oliverio Girondo,es autor de la obra,En la masmédula
Oliverio Girondo,es autor de la obra,Antologia
Oliverio Girondo,es autor de la obra,Antologia - 5b
Oliverio Girondo,es autor de la obra,The En La Masmedula - 518 -
Oliverio Girondo,es autor de la obra,Espantapajaros (Al Alcance De Todos
Oliverio Girondo,es autor de la obra,Obra (Obras Poesia)
Oliverio Girondo,es autor de la obra,Obra Poetica (Clasicos Esenciales Santillana)
Oliverio Girondo,es autor de la obra,"Obras Oliverio Girondo (Obras, I)"
Oliverio Girondo,es autor de la obra,Oliverio
Oliverio Girondo,es autor de la obra,Persuasion De Los Dias
Oliverio Girondo,es autor de la obra,The Persuasion de Los Dias - En La Masmedula
Oliverio Girondo,es autor de la obra,Poemas de Amor de Autores Famosos 4 - Antologia
Oliverio Girondo,es autor de la obra,Veinte Poemas Para Ser Leidos
Oliverio Girondo,es autor de la obra,Veinte Poemas Para Ser Leidos En El Tranvia; Calcomanias; Y Otros Poemas (Colección Visor de poesia)
Oliverio Girondo,es autor de la obra,Oliverio Girondo
Oliverio Girondo,es autor de la obra,Espantapájaros ; En la masmédula
Ricardo Güiraldes,es de nacionalidad,argentina
Ricardo Güiraldes,es autor de la obra,Caaporá
Ricardo Güiraldes,es autor de la obra,Don Segundo Sombra
Rodolfo Walsh,es de nacionalidad,argentina
Rodolfo Walsh,es autor de la obra,Breve Antologia De Cunentos Policiales
Rodolfo Walsh,es autor de la obra,Antologia del Cuento Extrano 1
Rodolfo Walsh,es autor de la obra,Antologia del Cuento Extrao 2
Rodolfo Walsh,es autor de la obra,Antologia del Cuento Extrao 3
Rodolfo Walsh,es autor de la obra,Antologia del Cuento Extrao 4
Rodolfo Walsh,es autor de la obra,Las Pruebas de Imprenta y Otros Textos
Rodolfo Walsh,es autor de la obra,Los Oficios Terrestres/the Terrestrial Offices
Rodolfo Walsh,es autor de la obra,Operacion Masacre (Espejo de La Argentina)
Rodolfo Walsh,es autor de la obra,Operacion Masacre/ Massacre Operation
Rodolfo Walsh,es autor de la obra,"Violento Oficio de Escribir, El (Espejo de La Argentina)"
Samanta Schweblin,es de nacionalidad,argentina
Samanta Schweblin,es autor de la obra,Nuevas rutas
Samanta Schweblin,es autor de la obra,La respiración cavernaria
Samanta Schweblin,es autor de la obra,"Concurso nacional de cuento ""Jóvenes narradores"" 2001"
Silvina Ocampo,es de nacionalidad,argentina
Silvina Ocampo,es autor de la obra,Poemas / Poems
Silvina Ocampo,es autor de la obra,Promesa / the Promise
Silvina Ocampo,es autor de la obra,Autobiografía de Irene / Autobiography of Irene
Silvina Ocampo,es autor de la obra,El dibujo del tiempo
Silvina Ocampo,es autor de la obra,Breve santoral
Silvina Ocampo,es autor de la obra,Poesia Completa II
Silvina Ocampo,es autor de la obra,El que la hace-- ¿la paga?
Silvina Ocampo,es autor de la obra,"Caballo Alado, El"
Victoria Ocampo,es de nacionalidad,argentina
Victoria Ocampo,es autor de la obra,Testimonios
Victoria Ocampo,es autor de la obra,La viajera y sus sombras
Victoria Ocampo,es autor de la obra,Cartas de posguerra
Victoria Ocampo,es autor de la obra,Autobiografia I
Victoria Ocampo,es autor de la obra,Autobiografia III
9789509009912,es un codigo ISBN para el libro,Eichmann en Argentina
9789509009912,es un codigo ISBN de una edicion publicada por,Edhasa
9789500730617,es un codigo ISBN para el libro,Invasores
9789500730617,es un codigo ISBN de una edicion publicada por,Editorial Sudamericana
9781626751248,es un codigo ISBN para el libro,Ms All Del Universo
9781626751248,es un codigo ISBN de una edicion publicada por,BookBaby
9798633637212,es un codigo ISBN para el libro,Giuseppe Peano
9798633637212,es un codigo ISBN de una edicion publicada por,Independently Published
9798368353067,es un codigo ISBN para el libro,Los FilÓsofos y Sus Preguntas
9798368353067,es un codigo ISBN de una edicion publicada por,Independently Published
9798671172898,es un codigo ISBN para el libro,Pregunta Por el Sentido
9798671172898,es un codigo ISBN de una edicion publicada por,Independently Published
9798413370469,es un codigo ISBN para el libro,Pregunta Por el Sentido
9798413370469,es un codigo ISBN de una edicion publicada por,Independently Published
9789876276689,es un codigo ISBN para el libro,Enigmas de la crónica policial
9789876276689,es un codigo ISBN de una edicion publicada por,"Ediciones B, Grupo Zeta"
9789874606709,es un codigo ISBN para el libro,Territorio de resistencia
9789874606709,es un codigo ISBN de una edicion publicada por,Río Ancho Ediciones
9789505158553,es un codigo ISBN para el libro,La vanguardia perdida
9789505158553,es un codigo ISBN de una edicion publicada por,Ediciones de la Flor
9789877492422,es un codigo ISBN para el libro,1864
9789877492422,es un codigo ISBN de una edicion publicada por,"Secretaría de Planeamiento Institucional y Académico, Universidad Nacional del Litoral"
9789873708053,es un codigo ISBN para el libro,El campo
9789873708053,es un codigo ISBN de una edicion publicada por,Ivan Rosado
9789871904273,es un codigo ISBN para el libro,Hablados por la poesía
9789871904273,es un codigo ISBN de una edicion publicada por,Espacio Hudson
9789877383874,es un codigo ISBN para el libro,El crimen perfecto
9789877383874,es un codigo ISBN de una edicion publicada por,Alfaguara
9789876131902,es un codigo ISBN para el libro,La oscuridad dentro de mí
9789876131902,es un codigo ISBN de una edicion publicada por,Gárgola
9789509704459,es un codigo ISBN para el libro,Tierra en el aire
9789509704459,es un codigo ISBN de una edicion publicada por,Gog y Magog
9789872679002,es un codigo ISBN para el libro,El novato
9789872679002,es un codigo ISBN de una edicion publicada por,Aquilina
9789877492620,es un codigo ISBN para el libro,Francisco Urondo
9789877492620,es un codigo ISBN de una edicion publicada por,Ediciones UNL
9789876706032,es un codigo ISBN para el libro,Leyenda negra
9789876706032,es un codigo ISBN de una edicion publicada por,Tusquets Editores
9789871118236,es un codigo ISBN para el libro,Lengua natal
9789871118236,es un codigo ISBN de una edicion publicada por,En danza
9789871240661,es un codigo ISBN para el libro,Setecientosmonos
9789871240661,es un codigo ISBN de una edicion publicada por,Santiago Arcos Editor
9789876094351,es un codigo ISBN para el libro,Escuela de detectives
9789876094351,es un codigo ISBN de una edicion publicada por,Del Nuevo Extremo
9789875456358,es un codigo ISBN para el libro,Graffiti ninja
9789875456358,es un codigo ISBN de una edicion publicada por,Grupo Editorial Norma
9789871912049,es un codigo ISBN para el libro,Oratorio Morante
9789871912049,es un codigo ISBN de una edicion publicada por,"Municipalidad de Rosario, Secretaría de Cultura y Educación"
9789871950164,es un codigo ISBN para el libro,Como si fuera hoy
9789871950164,es un codigo ISBN de una edicion publicada por,El Ombú Bonsai
9789871414581,es un codigo ISBN para el libro,El año del dragón y otros relatos
9789871414581,es un codigo ISBN de una edicion publicada por,Recovecos
9789509779600,es un codigo ISBN para el libro,La selección argentina
9789509779600,es un codigo ISBN de una edicion publicada por,Tusquets Editores
9789872490010,es un codigo ISBN para el libro,Todos mienten
9789872490010,es un codigo ISBN de una edicion publicada por,Ediciones Aquilina
9789871210732,es un codigo ISBN para el libro,La conexión latina
9789871210732,es un codigo ISBN de una edicion publicada por,Tusquets Editores
9789508450425,es un codigo ISBN para el libro,La Deriva (Ficciones)
9789508450425,es un codigo ISBN de una edicion publicada por,B. Viterbo Editora
9789872426101,es un codigo ISBN para el libro,Los indeseables
9789872426101,es un codigo ISBN de una edicion publicada por,Casatomada
9789508451880,es un codigo ISBN para el libro,Rocanrol
9789508451880,es un codigo ISBN de una edicion publicada por,Beatriz Viterbo
9780613820301,es un codigo ISBN para el libro,Estrella del Norte
9780613820301,es un codigo ISBN de una edicion publicada por,Tandem Library
9789500713450,es un codigo ISBN para el libro,Estrella del Norte
9789500713450,es un codigo ISBN de una edicion publicada por,Sudamericana
9789974687387,es un codigo ISBN para el libro,Campo Albornoz
9789974687387,es un codigo ISBN de una edicion publicada por,Casa Editorial HUM
9781644735992,es un codigo ISBN para el libro,Tercer paraíso (Premio Alfaguara 2022) / the Third Paradise
9781644735992,es un codigo ISBN de una edicion publicada por,Penguin Random House Grupo Editorial
9788484110408,es un codigo ISBN para el libro,El lector del diablo (Coleccion Huella de sangre)
9788484110408,es un codigo ISBN de una edicion publicada por,"Editorial CIMS 97, Tempore"
9789872013486,es un codigo ISBN para el libro,No fue un martes negro más
9789872013486,es un codigo ISBN de una edicion publicada por,Rumbos
9789872013493,es un codigo ISBN para el libro,El ascenso de la izquierda
9789872013493,es un codigo ISBN de una edicion publicada por,Rumbos
9789872013417,es un codigo ISBN para el libro,"El The Argentinazo, El Presente Como Historia"
9789872013417,es un codigo ISBN de una edicion publicada por,Rumbos Rumbos
9789871985722,es un codigo ISBN para el libro,Una erótica sangrienta
9789871985722,es un codigo ISBN de una edicion publicada por,Editorial de la Universidad Nacional de La Plata (EDULP)
9789507869655,es un codigo ISBN para el libro,Estéticas bastardas
9789507869655,es un codigo ISBN de una edicion publicada por,Editorial Biblos
9789507869334,es un codigo ISBN para el libro,Un corte de género
9789507869334,es un codigo ISBN de una edicion publicada por,Editorial Biblos
9789876180276,es un codigo ISBN para el libro,La teoría literaria hoy
9789876180276,es un codigo ISBN de una edicion publicada por,Ediciones Al Margen
9789872254049,es un codigo ISBN para el libro,Panorama de la narrativa tucumana
9789872254049,es un codigo ISBN de una edicion publicada por,Lucio Piérola
9789500507448,es un codigo ISBN para el libro,Delirios Y Quimeras - Teatro (1979 - 1992)
9789500507448,es un codigo ISBN de una edicion publicada por,Ediciones Corregidor S.A.I.C.I. y E.
9781483966991,es un codigo ISBN para el libro,Inocentes
9781483966991,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781482640977,es un codigo ISBN para el libro,Inocentes
9781482640977,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9798643334309,es un codigo ISBN para el libro,¿Inocentes o Culpables?
9798643334309,es un codigo ISBN de una edicion publicada por,Independently Published
9789871198603,es un codigo ISBN para el libro,Aventuras de la palabra
9789871198603,es un codigo ISBN de una edicion publicada por,Editorial Victoria Ocampo
9789871198696,es un codigo ISBN para el libro,Por amor al maestro
9789871198696,es un codigo ISBN de una edicion publicada por,Editorial Victoria Ocampo
9789233030459,es un codigo ISBN para el libro,Antología de poesía italiana contemporánea
9789233030459,es un codigo ISBN de una edicion publicada por,Litoral/Ediciones Unesco
9789500378079,es un codigo ISBN para el libro,Antologia De Poesia Italiana Contemporanea (Ediciones Varias)
9789500378079,es un codigo ISBN de una edicion publicada por,Losada
9789871198290,es un codigo ISBN para el libro,El sueño de la poesía
9789871198290,es un codigo ISBN de una edicion publicada por,Ediciones Fundación Victoria Ocampo
9789871198108,es un codigo ISBN para el libro,La Poesia Que Queda
9789871198108,es un codigo ISBN de una edicion publicada por,Editorial Victoria Ocampo
9789500722827,es un codigo ISBN para el libro,Veneno Lento / Slow Poison
9789500722827,es un codigo ISBN de una edicion publicada por,Sudamericana
9789872356729,es un codigo ISBN para el libro,Tierra y figura
9789872356729,es un codigo ISBN de una edicion publicada por,Las Cuarenta
9789879712979,es un codigo ISBN para el libro,Sociología de la guerra y filosofía de la paz
9789879712979,es un codigo ISBN de una edicion publicada por,"Secretaría de Cultura, Gobierno de la Provincia de Córdoba"
9789874750648,es un codigo ISBN para el libro,Escritos escogidos
9789874750648,es un codigo ISBN de una edicion publicada por,Editorial de la Facultad de Filosofía y Humanidades de la Universidad Nacional de Córdoba
9789505577316,es un codigo ISBN para el libro,Hacia la revolución
9789505577316,es un codigo ISBN de una edicion publicada por,Fondo de Cultura Económica
9789872071356,es un codigo ISBN para el libro,Martin Heidegger
9789872071356,es un codigo ISBN de una edicion publicada por,Quadrata
9789879350287,es un codigo ISBN para el libro,Metafísica de la pampa
9789879350287,es un codigo ISBN de una edicion publicada por,Biblioteca Nacional
9789507990038,es un codigo ISBN para el libro,El Mito Gaucho
9789507990038,es un codigo ISBN de una edicion publicada por,Generico
9788468315492,es un codigo ISBN para el libro,La sociedad secreta de las hermanas Matanza
9788468315492,es un codigo ISBN de una edicion publicada por,Edebé
9789877030259,es un codigo ISBN para el libro,Zapatos rojos de charol
9789877030259,es un codigo ISBN de una edicion publicada por,Uranito Editores
9786079344467,es un codigo ISBN para el libro,Zapatos rojos de charol
9786079344467,es un codigo ISBN de una edicion publicada por,Uranito Editores
9789974793057,es un codigo ISBN para el libro,EL MÃGICO MUNDO DE LAS HADAS
9789974793057,es un codigo ISBN de una edicion publicada por,KMP
9789879208342,es un codigo ISBN para el libro,Multicuentos de Colores
9789879208342,es un codigo ISBN de una edicion publicada por,Barcel Baires Ediciones
9789872139780,es un codigo ISBN para el libro,Multicuentos de Colores - Leyendas Argentinas
9789872139780,es un codigo ISBN de una edicion publicada por,Barcel Baires Ediciones
9789872139735,es un codigo ISBN para el libro,Multicuentos de Colores Maravillosos - Para Los Mas Chiquitos
9789872139735,es un codigo ISBN de una edicion publicada por,Barcel Baires Ediciones
9789872139728,es un codigo ISBN para el libro,Multicuentos de Colores - Para Los Mas Chicos
9789872139728,es un codigo ISBN de una edicion publicada por,Barcel Baires Ediciones
9789502102405,es un codigo ISBN para el libro,El Libro de Las Mil Cosas
9789502102405,es un codigo ISBN de una edicion publicada por,Plus - Ultra
9789502110066,es un codigo ISBN para el libro,Obra Poetica - Barbieri
9789502110066,es un codigo ISBN de una edicion publicada por,Plus - Ultra
9798721033766,es un codigo ISBN para el libro,Crítica Literaria
9798721033766,es un codigo ISBN de una edicion publicada por,Independently Published
9798716161849,es un codigo ISBN para el libro,Estudios Esotéricos
9798716161849,es un codigo ISBN de una edicion publicada por,Independently Published
9798719887210,es un codigo ISBN para el libro,Marechal
9798719887210,es un codigo ISBN de una edicion publicada por,Independently Published
9798454068721,es un codigo ISBN para el libro,Narrativa Policial Argentina
9798454068721,es un codigo ISBN de una edicion publicada por,Independently Published
9798712650163,es un codigo ISBN para el libro,Lengua Que Hablamos
9798712650163,es un codigo ISBN de una edicion publicada por,Independently Published
9798721058127,es un codigo ISBN para el libro,Cuentos Desconocidos
9798721058127,es un codigo ISBN de una edicion publicada por,Independently Published
9798722809520,es un codigo ISBN para el libro,Colección de Poesías Patrióticas : (inédito De 1826)
9798722809520,es un codigo ISBN de una edicion publicada por,Independently Published
9798727879351,es un codigo ISBN para el libro,Ensayos Sobre Estética y Poética
9798727879351,es un codigo ISBN de una edicion publicada por,Independently Published
9798724314688,es un codigo ISBN para el libro,Rescate de Náufragos I
9798724314688,es un codigo ISBN de una edicion publicada por,Independently Published
