source,relation,target
Contemporaneidad Lantinoamericana Y Analisis Cultural,pertenece a la categoria,Latin America - General
Contemporaneidad Lantinoamericana Y Analisis Cultural,pertenece a la categoria,History
Contemporaneidad Lantinoamericana Y Analisis Cultural,pertenece a la categoria,History - General History
Contemporaneidad Lantinoamericana Y Analisis Cultural,pertenece a la categoria,Spanish: Adult Nonfiction
Mapas Nocturnos - Dialogos Con La Obra Martin-Barb,fue publicada en el año,1998
Mapas Nocturnos - Dialogos Con La Obra Martin-Barb,pertenece a la categoria,"Martín B., Jesús"
Mapas Nocturnos - Dialogos Con La Obra Martin-Barb,pertenece a la categoria,Mass media -- Latin America.
Mapas Nocturnos - Dialogos Con La Obra Martin-Barb,pertenece a la categoria,Mass media -- Social aspects -- Latin America.
Oficio De Cartgrafo (Sociologia),fue publicada en el año,2002
Oficio De Cartgrafo (Sociologia),pertenece a la categoria,Spanish: Adult Nonfiction
Oficio De Cartgrafo (Sociologia),pertenece a la categoria,Social Science
Oficio De Cartgrafo (Sociologia),pertenece a la categoria,Sociology
Oficio De Cartgrafo (Sociologia),pertenece a la categoria,Statistics
Oficio De Cartgrafo (Sociologia),pertenece a la categoria,Sociology - General
Oficio de Cartografo,fue publicada en el año,2004
Oficio de Cartografo,pertenece a la categoria,Statistics
Oficio de Cartografo,pertenece a la categoria,Sociology
LA Educacion Desde LA Comunicacion,fue publicada en el año,2003
LA Educacion Desde LA Comunicacion,pertenece a la categoria,General
LA Educacion Desde LA Comunicacion,pertenece a la categoria,Reference
LA Educacion Desde LA Comunicacion,pertenece a la categoria,Education
LA Educacion Desde LA Comunicacion,pertenece a la categoria,Education / Teaching
LA Educacion Desde LA Comunicacion,pertenece a la categoria,Spanish: Adult Nonfiction
El alma del acordeón,fue publicada en el año,2007
Febrero escarlata,fue publicada en el año,2005
Memoria del olvido,fue publicada en el año,2014
"El pozo y el péndulo : cuentos colombianos. Odradek, el cuento - 1. ed.",fue publicada en el año,2014
Los desafíos a la sociedad abierta,fue publicada en el año,1999
Los desafíos a la sociedad abierta,pertenece a la categoria,International economic relations.
Los desafíos a la sociedad abierta,pertenece a la categoria,International trade -- Social aspects -- Latin America.
Los desafíos a la sociedad abierta,pertenece a la categoria,Latin America -- Economic conditions -- 1982-
Los desafíos a la sociedad abierta,pertenece a la categoria,Latin America -- Social conditions -- 1982-
Gabo,fue publicada en el año,2013
Gabo,pertenece a la categoria,Correspondence
Gabo,pertenece a la categoria,Colombian Authors
Gabo,pertenece a la categoria,Biography
Últimas noticias del nuevo idiota iberoamericano,fue publicada en el año,2014
Últimas noticias del nuevo idiota iberoamericano,pertenece a la categoria,Politics and government
Últimas noticias del nuevo idiota iberoamericano,pertenece a la categoria,Historia
Últimas noticias del nuevo idiota iberoamericano,pertenece a la categoria,Populismo
Últimas noticias del nuevo idiota iberoamericano,pertenece a la categoria,Gobierno
Últimas noticias del nuevo idiota iberoamericano,pertenece a la categoria,Populism
Últimas noticias del nuevo idiota iberoamericano,pertenece a la categoria,History
El regreso del idiota,fue publicada en el año,2007
El regreso del idiota,pertenece a la categoria,Politics and government
El regreso del idiota,pertenece a la categoria,"Errors, inventions"
El regreso del idiota,pertenece a la categoria,Actitudes
El regreso del idiota,pertenece a la categoria,Historia
El regreso del idiota,pertenece a la categoria,Attitudes
El regreso del idiota,pertenece a la categoria,Intellectuals
El regreso del idiota,pertenece a la categoria,Política y gobierno
El regreso del idiota,pertenece a la categoria,Intelectuales
El regreso del idiota,pertenece a la categoria,"Errores, invenciones"
El regreso del idiota,pertenece a la categoria,Right and left (Political science)
El regreso del idiota,pertenece a la categoria,History
Manual del perfecto idiota latinoamericano,fue publicada en el año,1996
Manual del perfecto idiota latinoamericano,pertenece a la categoria,Latin America -- History.
Manual del perfecto idiota latinoamericano,pertenece a la categoria,"Latin America -- History -- Errors, inventions, etc."
Cantos/Cuentos Colombianos,fue publicada en el año,2005
Cantos/Cuentos Colombianos,pertenece a la categoria,Art styles: c 1960 -
Cantos/Cuentos Colombianos,pertenece a la categoria,Exhibition catalogues and specific collections
Cantos/Cuentos Colombianos,pertenece a la categoria,General
Cantos/Cuentos Colombianos,pertenece a la categoria,Art
Cantos/Cuentos Colombianos,pertenece a la categoria,Art & Art Instruction
Cantos/Cuentos Colombianos,pertenece a la categoria,Spanish: Adult Nonfiction
Cantos/Cuentos Colombianos,pertenece a la categoria,Colombia
Cantos/Cuentos Colombianos,pertenece a la categoria,"Collections, Catalogs, Exhibitions - General"
Cantos/Cuentos Colombianos,pertenece a la categoria,Art / Caribbean & Latin American
El Arte de La Etiqueta,fue publicada en el año,1996
El Arte de La Etiqueta,pertenece a la categoria,General
El Arte de La Etiqueta,pertenece a la categoria,Methods - General
El Arte de La Etiqueta,pertenece a la categoria,Cooking
El Arte de La Etiqueta,pertenece a la categoria,Cooking / Wine
Aquellos Tiempos Con Gabo,fue publicada en el año,2000
Aquellos Tiempos Con Gabo,pertenece a la categoria,Literary
Aquellos Tiempos Con Gabo,pertenece a la categoria,Biography / Autobiography
El regreso del idiota,fue publicada en el año,2007
Puñalada trapera,fue publicada en el año,2017
Aranjuez (Spanish Edition),fue publicada en el año,2024
Adiós a los próceres - 1. ed.,fue publicada en el año,2010
Sólo una luz de agua,fue publicada en el año,2009
Sólo una luz de agua,pertenece a la categoria,Fiction
Sólo una luz de agua,pertenece a la categoria,Art
El beso de la noche,fue publicada en el año,2010
"Español, lengua mía y otros discursos	",fue publicada en el año,2017
Narradores del XXI,fue publicada en el año,2005
Narradores del XXI,pertenece a la categoria,Spanish: Adult Nonfiction
Narradores del XXI,pertenece a la categoria,"Editors, Journalists, Publishers"
Narradores del XXI,pertenece a la categoria,Biography & Autobiography
Narradores del XXI,pertenece a la categoria,Fiction - General
Narradores del XXI,pertenece a la categoria,Untranslated Fiction - Spanish
Narradores del XXI,pertenece a la categoria,Short Stories (Anthologies)
Música de pájaros,fue publicada en el año,2005
Cuaderno de París,fue publicada en el año,2006
La sed del ojo,fue publicada en el año,2004
Lejos de Roma,fue publicada en el año,2008
Trazos,fue publicada en el año,2007
Trazos,pertenece a la categoria,"Montoya, Pablo, -- 1963- -- Aesthetics"
Trazos,pertenece a la categoria,"Painting -- Themes, motives"
El pueblo mapuche en la pluma de los araucanistas,fue publicada en el año,2018
El pueblo mapuche en la pluma de los araucanistas,pertenece a la categoria,Indianists
El pueblo mapuche en la pluma de los araucanistas,pertenece a la categoria,History
El pueblo mapuche en la pluma de los araucanistas,pertenece a la categoria,Mapuche Indians
El pueblo mapuche en la pluma de los araucanistas,pertenece a la categoria,Politics and government
El pueblo mapuche en la pluma de los araucanistas,pertenece a la categoria,Government relations
El pueblo mapuche en la pluma de los araucanistas,pertenece a la categoria,Social conditions
El pueblo mapuche en la pluma de los araucanistas,pertenece a la categoria,Ethnic identity
El pueblo mapuche en la pluma de los araucanistas,pertenece a la categoria,Historiography
El pueblo mapuche en la pluma de los araucanistas,pertenece a la categoria,Treatment of Indians
El pueblo mapuche en la pluma de los araucanistas,pertenece a la categoria,Ethnic relations
Mientras el tiempo sea nuestro,fue publicada en el año,2013
Mientras el tiempo sea nuestro,pertenece a la categoria,Colombian poetry
Dios puso una sonrisa sobre su rostro,fue publicada en el año,2004
"Poéticas del ocultismo en las escrituras de José Antonio Ramos Sucre, Carlos Obregón, César Dávila Andrade y Jaime Sáenz",fue publicada en el año,2008
"Poéticas del ocultismo en las escrituras de José Antonio Ramos Sucre, Carlos Obregón, César Dávila Andrade y Jaime Sáenz",fue publicada en el año,2008
Puñalada trapera,fue publicada en el año,2017
Desasosiegos menores,fue publicada en el año,2011
Historia del deporte en Colombia en el siglo XX,fue publicada en el año,2008
Historia del deporte en Colombia en el siglo XX,pertenece a la categoria,Athletes
Historia del deporte en Colombia en el siglo XX,pertenece a la categoria,Sports
Historia del deporte en Colombia en el siglo XX,pertenece a la categoria,Autographs
Historia del deporte en Colombia en el siglo XX,pertenece a la categoria,Biography
Historia del deporte en Colombia en el siglo XX,pertenece a la categoria,History
Historia general de Boyacá,fue publicada en el año,2011
Historia general de Boyacá,pertenece a la categoria,History
Medicina Popular Colombiana,fue publicada en el año,2017
Medicina Popular Colombiana,pertenece a la categoria,Folklore
"Mitos, leyendas y relatos colombianos",fue publicada en el año,2006
"Mitos, leyendas y relatos colombianos",pertenece a la categoria,Folklore
Juan de Castellanos,fue publicada en el año,2007
Juan de Castellanos,pertenece a la categoria,Criticism and interpretation
La independencia de Colombia,fue publicada en el año,2009
La independencia de Colombia,pertenece a la categoria,History
Mitos y leyendas latinoamericanas,fue publicada en el año,2006
Mitos y leyendas latinoamericanas,pertenece a la categoria,Indian mythology
Mitos y leyendas latinoamericanas,pertenece a la categoria,Indians
Mitos y leyendas latinoamericanas,pertenece a la categoria,Folklore
Mitos colombianos,fue publicada en el año,2008
Mitos colombianos,pertenece a la categoria,Legends
Mitos colombianos,pertenece a la categoria,Folklore
Mitos colombianos,pertenece a la categoria,Cuentos populares
Mitos colombianos,pertenece a la categoria,Tales
Mitos colombianos,pertenece a la categoria,Indians of South America
Mitos colombianos,pertenece a la categoria,Indios de Colombia
Mitos colombianos,pertenece a la categoria,Leyendas
Historia de las ideas políticas en Colombia,fue publicada en el año,2008
Historia de las ideas políticas en Colombia,pertenece a la categoria,Political science -- Colombia -- History
Historia de las ideas políticas en Colombia,pertenece a la categoria,Political parties -- Colombia -- History
Historia de las ideas políticas en Colombia,pertenece a la categoria,Colombia -- Politics and government -- 1810-
Las ideas de un día,fue publicada en el año,1969
Las ideas de un día,pertenece a la categoria,Mexico -- History -- 1821-1861
El cura Juan Fernández de Sotomayor y Picón  y los catecismos de la independencia,fue publicada en el año,2010
El cura Juan Fernández de Sotomayor y Picón  y los catecismos de la independencia,pertenece a la categoria,Church and state
El cura Juan Fernández de Sotomayor y Picón  y los catecismos de la independencia,pertenece a la categoria,Biography
El cura Juan Fernández de Sotomayor y Picón  y los catecismos de la independencia,pertenece a la categoria,Clergy
El cura Juan Fernández de Sotomayor y Picón  y los catecismos de la independencia,pertenece a la categoria,History
Los orígenes fundacionales de la villa de San Cristóbal y el antiguo corregimiento de Tunja,fue publicada en el año,2011
Los orígenes fundacionales de la villa de San Cristóbal y el antiguo corregimiento de Tunja,pertenece a la categoria,History
Bajo el cielo e'Valledupar,fue publicada en el año,2010
Bajo el cielo e'Valledupar,pertenece a la categoria,Vallenato (Music)
Bajo el cielo e'Valledupar,pertenece a la categoria,Folk music
Bajo el cielo e'Valledupar,pertenece a la categoria,Popular music
Quindío,fue publicada en el año,2017
Quindío,pertenece a la categoria,Politics and government
Quindío,pertenece a la categoria,History
Quindío,pertenece a la categoria,Social life and customs
Las reglas del amor,fue publicada en el año,2003
Las reglas del amor,pertenece a la categoria,Spanish: Adult Nonfiction
Las reglas del amor,pertenece a la categoria,Recovery
Las reglas del amor,pertenece a la categoria,Man-woman relationships
Las reglas del amor,pertenece a la categoria,Self-Help
Las reglas del amor,pertenece a la categoria,Women
Las reglas del amor,pertenece a la categoria,Codependency
Las reglas del amor,pertenece a la categoria,Self-Help / Codependency
Las reglas del amor,pertenece a la categoria,Love
Las reglas del amor,pertenece a la categoria,Psychological aspects
Las reglas del amor,pertenece a la categoria,Psychology
El discipulo/ The Disciple,fue publicada en el año,2007
El discipulo/ The Disciple,pertenece a la categoria,Christian Life - Spiritual Growth
El discipulo/ The Disciple,pertenece a la categoria,Christian Ministry - Discipleship
El discipulo/ The Disciple,pertenece a la categoria,Religion
El discipulo/ The Disciple,pertenece a la categoria,Religion - Christian Life
El discipulo/ The Disciple,pertenece a la categoria,Spanish: Adult Nonfiction
Sanzetti,fue publicada en el año,2018
La lámpara maravillosa,fue publicada en el año,2012
La lámpara maravillosa,pertenece a la categoria,Education
"Poesía, 1974-2004",fue publicada en el año,2004
Guayacanal - 1. edicion,fue publicada en el año,2019
"El taller, el templo y el hogar",fue publicada en el año,2018
En busca de Bolívar,fue publicada en el año,2010
En busca de Bolívar,pertenece a la categoria,Heads of state
En busca de Bolívar,pertenece a la categoria,Biography
Las auroras de sangre,fue publicada en el año,2007
Las auroras de sangre,pertenece a la categoria,Poetry
Las auroras de sangre,pertenece a la categoria,History
Las auroras de sangre,pertenece a la categoria,History and criticism
Las auroras de sangre,pertenece a la categoria,In literature
Las auroras de sangre,pertenece a la categoria,Spanish language materials
Las auroras de sangre,pertenece a la categoria,Historia
Las auroras de sangre,pertenece a la categoria,Poesía
Las auroras de sangre,pertenece a la categoria,Historia y crítica
Las auroras de sangre,pertenece a la categoria,América Latina en la literatura
Las auroras de sangre,pertenece a la categoria,Literature
Las auroras de sangre,pertenece a la categoria,"Elegías de varones ilustres de Indias (Castellanos, Juan de)"
América mestiza,fue publicada en el año,2004
América mestiza,pertenece a la categoria,Anthropology - Cultural
América mestiza,pertenece a la categoria,Archaeology / Anthropology
En busca de Bolivar,fue publicada en el año,2014
En busca de Bolivar,pertenece a la categoria,Historia
En busca de Bolivar,pertenece a la categoria,Heads of state
En busca de Bolivar,pertenece a la categoria,History
En busca de Bolivar,pertenece a la categoria,Jefes de Estado
En busca de Bolivar,pertenece a la categoria,Biography
En busca de Bolivar,pertenece a la categoria,Biografía
El dibujo secreto de América Latina. - 1. ed.,fue publicada en el año,2014
El año del verano que nunca llegó,fue publicada en el año,2015
El año del verano que nunca llegó,pertenece a la categoria,Friends and associates
El año del verano que nunca llegó,pertenece a la categoria,Expatriate authors
El año del verano que nunca llegó,pertenece a la categoria,Autores ingleses
El año del verano que nunca llegó,pertenece a la categoria,Romanticism
El año del verano que nunca llegó,pertenece a la categoria,Amistad
El año del verano que nunca llegó,pertenece a la categoria,English Authors
El año del verano que nunca llegó,pertenece a la categoria,Romanticismo
El año del verano que nunca llegó,pertenece a la categoria,Homes and haunts
El año del verano que nunca llegó,pertenece a la categoria,Ficción
El año del verano que nunca llegó,pertenece a la categoria,Fiction
El año del verano que nunca llegó,pertenece a la categoria,Friendship
Es tarde para el hombre,fue publicada en el año,2012
Es tarde para el hombre,pertenece a la categoria,Filosofía
Es tarde para el hombre,pertenece a la categoria,Ensayos
Es tarde para el hombre,pertenece a la categoria,Civilización
Es tarde para el hombre,pertenece a la categoria,Philosophy
Es tarde para el hombre,pertenece a la categoria,Colombian essays
Es tarde para el hombre,pertenece a la categoria,Civilization
Es tarde para el hombre,pertenece a la categoria,Seres humanos
Es tarde para el hombre,pertenece a la categoria,Human beings
Es tarde para el hombre,pertenece a la categoria,Ensayos colombianos
Es tarde para el hombre,pertenece a la categoria,Essays
La lámpara maravillosa,fue publicada en el año,2002
El año del verano que nunca llegó,fue publicada en el año,2015
Azar,fue publicada en el año,2006
Azar,pertenece a la categoria,"Peláez, Luis Fernando, -- 1945- -- Exhibitions."
El Pais Del Viento,fue publicada en el año,2000
El Pais Del Viento,pertenece a la categoria,Poetry
El Pais Del Viento,pertenece a la categoria,Spanish: Adult Nonfiction
El Pais Del Viento,pertenece a la categoria,Caribbean & Latin American
El país de la canela,fue publicada en el año,2008
Erase una vez Colombia,fue publicada en el año,2006
Erase una vez Colombia,pertenece a la categoria,American history
Erase una vez Colombia,pertenece a la categoria,Spanish: Adult Nonfiction
Erase una vez Colombia,pertenece a la categoria,South America - History
Erase una vez Colombia,pertenece a la categoria,History
Erase una vez Colombia,pertenece a la categoria,History - General History
Erase una vez Colombia,pertenece a la categoria,Latin America
Erase una vez Colombia,pertenece a la categoria,Essays
Erase una vez Colombia,pertenece a la categoria,Latin America - General
Erase una vez Colombia,pertenece a la categoria,History / Essays
Erase una vez Colombia,pertenece a la categoria,Latin America - South America
Erase una vez Colombia,pertenece a la categoria,Colombia
Erase una vez Colombia,pertenece a la categoria,Description and travel
Erase una vez Colombia,pertenece a la categoria,Pictorial works
Es tarde para el hombre,fue publicada en el año,1994
Las auroras de sangre,fue publicada en el año,1999
Las auroras de sangre,pertenece a la categoria,"Castellanos, Juan de, 1522-1607."
Las auroras de sangre,pertenece a la categoria,Latin America -- In literature.
Omar Rayo Homenaje,fue publicada en el año,2007
Omar Rayo Homenaje,pertenece a la categoria,Contemporary Art
Omar Rayo Homenaje,pertenece a la categoria,Individual Painters - 20th Century
Omar Rayo Homenaje,pertenece a la categoria,Art
Omar Rayo Homenaje,pertenece a la categoria,Literature - Classics / Criticism
Omar Rayo Homenaje,pertenece a la categoria,Spanish: Adult Nonfiction
Omar Rayo Homenaje,pertenece a la categoria,Caribbean & Latin American
Omar Rayo Homenaje,pertenece a la categoria,Literary Criticism & Collections / Central & South American
Omar Rayo Homenaje,pertenece a la categoria,"Collections, Catalogs, Exhibitions - General"
Omar Rayo Homenaje,pertenece a la categoria,History - Contemporary (1945- )
Omar Rayo Homenaje,pertenece a la categoria,Individual Artist
Fernando Botero,fue publicada en el año,2012
Fernando Botero,pertenece a la categoria,Criticism and interpretation
Fernando Botero,pertenece a la categoria,Catalogs
Fernando Botero,pertenece a la categoria,Artists
Fernando Botero,pertenece a la categoria,Biography
1929,fue publicada en el año,2014
1929,pertenece a la categoria,Architecture
1929,pertenece a la categoria,Exhibitions
1929,pertenece a la categoria,History
1929,pertenece a la categoria,Colombian Art
1929,pertenece a la categoria,Pavilions
1929,pertenece a la categoria,"Buildings, structures"
1929,pertenece a la categoria,"Exposición Ibero-Americana (1929-1930 : Seville, Spain)"
"Borrador #1, o, La perpetuidad del voto nacional",fue publicada en el año,2016
"Borrador #1, o, La perpetuidad del voto nacional",pertenece a la categoria,Exhibitions
"Borrador #1, o, La perpetuidad del voto nacional",pertenece a la categoria,Colombian Art
"Borrador #1, o, La perpetuidad del voto nacional",pertenece a la categoria,Art
"Borrador #1, o, La perpetuidad del voto nacional",pertenece a la categoria,Violence in art
"Borrador #1, o, La perpetuidad del voto nacional",pertenece a la categoria,Fundación Proyecto Bachué
La Bachué de Rómulo Rozo,fue publicada en el año,2013
La Bachué de Rómulo Rozo,pertenece a la categoria,Criticism and interpretation
La Bachué de Rómulo Rozo,pertenece a la categoria,Sculptors
Buscando mi madredediós,fue publicada en el año,2009
Cuando yo empezaba,fue publicada en el año,2009
Cuando yo empezaba,pertenece a la categoria,Colombian Short stories
El Alférez Real,fue publicada en el año,1994
El Alférez Real,pertenece a la categoria,Literary Collections
El Alférez Real,pertenece a la categoria,Children's Books/Ages 9-12 Fiction
El Alférez Real,pertenece a la categoria,Spanish: Adult Fiction
El Alférez Real,pertenece a la categoria,General
La vorágine,fue publicada en el año,2016
"Bolivar, el destino en la sombra",fue publicada en el año,2007
"Bolivar, el destino en la sombra",pertenece a la categoria,Latin American Novel And Short Story
"Bolivar, el destino en la sombra",pertenece a la categoria,Fiction
"Bolivar, el destino en la sombra",pertenece a la categoria,Fiction - Historical
"Bolivar, el destino en la sombra",pertenece a la categoria,Spanish: Adult Fiction
"Bolivar, el destino en la sombra",pertenece a la categoria,Historical - General
"Bolivar, el destino en la sombra",pertenece a la categoria,Fiction / Historical
El demente exquisito,fue publicada en el año,2005
El demente exquisito,pertenece a la categoria,Biography: general
El demente exquisito,pertenece a la categoria,Warfare & Defence
El demente exquisito,pertenece a la categoria,Spanish: Adult Nonfiction
El demente exquisito,pertenece a la categoria,South America - History
El demente exquisito,pertenece a la categoria,Biography & Autobiography
El demente exquisito,pertenece a la categoria,Fiction - General
El demente exquisito,pertenece a la categoria,South America
El demente exquisito,pertenece a la categoria,General
El demente exquisito,pertenece a la categoria,Biography & Autobiography / Military
El demente exquisito,pertenece a la categoria,Latin America - South America
El demente exquisito,pertenece a la categoria,Political
El edipo de sangre,fue publicada en el año,2006
El edipo de sangre,pertenece a la categoria,American history
El edipo de sangre,pertenece a la categoria,Spanish: Adult Nonfiction
El edipo de sangre,pertenece a la categoria,South America - History
El edipo de sangre,pertenece a la categoria,History
El edipo de sangre,pertenece a la categoria,Biography / Autobiography
El edipo de sangre,pertenece a la categoria,South America
El edipo de sangre,pertenece a la categoria,General
El edipo de sangre,pertenece a la categoria,Latin America - South America
El edipo de sangre,pertenece a la categoria,History / South America
El edipo de sangre,pertenece a la categoria,1795-1861
El edipo de sangre,pertenece a la categoria,19th century
El edipo de sangre,pertenece a la categoria,Colombia
El edipo de sangre,pertenece a la categoria,Fiction
El edipo de sangre,pertenece a la categoria,"Obando, Josâe Marâia,"
La agonia erotica,fue publicada en el año,2006
La agonia erotica,pertenece a la categoria,American history
La agonia erotica,pertenece a la categoria,South America - History
La agonia erotica,pertenece a la categoria,History
La agonia erotica,pertenece a la categoria,Biography / Autobiography
La agonia erotica,pertenece a la categoria,Spanish: Adult Nonfiction
La agonia erotica,pertenece a la categoria,South America
La agonia erotica,pertenece a la categoria,Political
La agonia erotica,pertenece a la categoria,History / South America
La agonia erotica,pertenece a la categoria,History - General History
La agonia erotica,pertenece a la categoria,Latin America - South America
La agonia erotica,pertenece a la categoria,Letters
La otra agonia,fue publicada en el año,2006
La otra agonia,pertenece a la categoria,American history
La otra agonia,pertenece a la categoria,Latin American Novel And Short Story
La otra agonia,pertenece a la categoria,Fiction
La otra agonia,pertenece a la categoria,History - General History
La otra agonia,pertenece a la categoria,Spanish
La otra agonia,pertenece a la categoria,Spanish: Adult Fiction
La otra agonia,pertenece a la categoria,South America
La otra agonia,pertenece a la categoria,Latin America - South America
La otra agonia,pertenece a la categoria,Women
La otra agonia,pertenece a la categoria,History / South America
La otra agonia,pertenece a la categoria,Historical - General
Reminiscencias de dos ferias del libro,fue publicada en el año,2016
Bolívar en el bronce y la elocuencia,fue publicada en el año,2012
Bolívar en el bronce y la elocuencia,pertenece a la categoria,Statues
Origen del Día del Idioma,fue publicada en el año,2000
Origen del Día del Idioma,pertenece a la categoria,Spanish philology
Los códices del apátrida,fue publicada en el año,2013
El ángel en la hoguera,fue publicada en el año,2012
La era Lezama Lima,fue publicada en el año,2010
La era Lezama Lima,pertenece a la categoria,Criticism and interpretation
Cuentos Sobre Vivientes (Colección Anfora),fue publicada en el año,2001
Jorge Luis Borges La Literatura Como Tierra Propia (100 Personajes) (100 Personajes),fue publicada en el año,2004
Jorge Luis Borges La Literatura Como Tierra Propia (100 Personajes) (100 Personajes),pertenece a la categoria,Biographies & Memoirs / Biographies
Jorge Luis Borges La Literatura Como Tierra Propia (100 Personajes) (100 Personajes),pertenece a la categoria,General
Jorge Luis Borges La Literatura Como Tierra Propia (100 Personajes) (100 Personajes),pertenece a la categoria,Biography & Autobiography
Jorge Luis Borges La Literatura Como Tierra Propia (100 Personajes) (100 Personajes),pertenece a la categoria,Spanish: Adult Nonfiction
Contribucion al entendimiento del conflicto armado en Colombia,fue publicada en el año,2015
Sociología de la paz en Colombia,fue publicada en el año,2021
Sociología de la paz en Colombia,pertenece a la categoria,Peace-building
Sociología de la paz en Colombia,pertenece a la categoria,Peace
Sociología de la paz en Colombia,pertenece a la categoria,Sociological aspects
Sociología de la paz en Colombia,pertenece a la categoria,Social aspects
Ley de justicia y paz,fue publicada en el año,2009
Ley de justicia y paz,pertenece a la categoria,Terrorism
Ley de justicia y paz,pertenece a la categoria,Insurgency
Ley de justicia y paz,pertenece a la categoria,Reparation (Criminal justice)
Ley de justicia y paz,pertenece a la categoria,"Legal status, laws"
Ley de justicia y paz,pertenece a la categoria,Victims of crimes
Las Farc (1949-2011),fue publicada en el año,2011
Las Farc (1949-2011),pertenece a la categoria,Guerrillas
Las Farc (1949-2011),pertenece a la categoria,Politics and government
Las Farc (1949-2011),pertenece a la categoria,Fuerzas Armadas Revolucionarias de Colombia
Las Farc (1949-2011),pertenece a la categoria,History
Arqueo de Los Días,fue publicada en el año,2017
Antología personal,fue publicada en el año,2014
Quiero apenas una canción,fue publicada en el año,2010
Érase mi alma,fue publicada en el año,2009
Libro del Encantado - Antologia,fue publicada en el año,2001
Libro del Encantado - Antologia,pertenece a la categoria,General
Libro del Encantado - Antologia,pertenece a la categoria,Poetry
Estoy vivo y libre,fue publicada en el año,2008
"Parnaso Colombiano, Volume 1...",fue publicada en el año,2023
Los desplazados,fue publicada en el año,2004
Noticias Historiales de Las Conquistas de Tierra Firme en Las Indias Occidentales; Volume 4,fue publicada en el año,2022
Noticias Historiales de Las Conquistas de Tierra Firme en Las Indias Occidentales; Volume 1,fue publicada en el año,2022
Pola,fue publicada en el año,2018
Obra literaria,fue publicada en el año,2009
"Huilensidad, homenaje a los dos grandes maestros líricos",fue publicada en el año,2010
"Huilensidad, homenaje a los dos grandes maestros líricos",pertenece a la categoria,Social life and customs
"Huilensidad, homenaje a los dos grandes maestros líricos",pertenece a la categoria,Description and travel
Voragine,fue publicada en el año,2020
Obra literaria,fue publicada en el año,1988
La voragine,fue publicada en el año,2012
La voragine,pertenece a la categoria,NOVELA COLOMBIANA
La voragine,pertenece a la categoria,LITERATURA COLOMBIANA
La voragine,pertenece a la categoria,INDIGENAS DEL AMAZONAS
La voragine,pertenece a la categoria,NOVELA
La voragine,pertenece a la categoria,CONDICIONES SOCIALES
La voragine,pertenece a la categoria,VIDA EN LA SELVA
Tierra de promisión y otros poemas,fue publicada en el año,2007
Tierra de promisión,fue publicada en el año,1938
Vorágine,fue publicada en el año,2014
La voragine,fue publicada en el año,1965
José Eustasio Rivera,fue publicada en el año,2011
La voragine (Sepan Cuantos),fue publicada en el año,2004
La voragine (Sepan Cuantos),pertenece a la categoria,Literature
La voragine (Sepan Cuantos),pertenece a la categoria,Literature & Fiction
La voragine (Sepan Cuantos),pertenece a la categoria,Romance - General
La voragine (Sepan Cuantos),pertenece a la categoria,Latin American Novel And Short Story
La voragine (Sepan Cuantos),pertenece a la categoria,Fiction
La voragine (Sepan Cuantos),pertenece a la categoria,Spanish: Adult Fiction
La Voragine / the Whirlpool,fue publicada en el año,2003
La Voragine / the Whirlpool,pertenece a la categoria,Literary Collections
La Voragine / the Whirlpool,pertenece a la categoria,Children's Books/Ages 9-12 Fiction
La Voragine / the Whirlpool,pertenece a la categoria,Spanish: Adult Fiction
La Voragine / the Whirlpool,pertenece a la categoria,General
La Voragine / the Whirlpool,pertenece a la categoria,Children's All Ages
LA Voragine / The Whirlpool (Intemporales),fue publicada en el año,1998
LA Voragine / The Whirlpool (Intemporales),pertenece a la categoria,Literary
LA Voragine / The Whirlpool (Intemporales),pertenece a la categoria,Fiction
LA Voragine / The Whirlpool (Intemporales),pertenece a la categoria,Spanish: Adult Fiction
Mago Del Sueño Carmesí y Más Cuentos Trágicos,fue publicada en el año,2021
Entre Hombres,fue publicada en el año,2019
Los Rostros Del Sueño Carmesí,fue publicada en el año,2019
Mientras el tiempo sea nuestro,fue publicada en el año,2013
Mientras el tiempo sea nuestro,pertenece a la categoria,Colombian poetry
Obras de mampostería,fue publicada en el año,2008
La quinta del sordo,fue publicada en el año,2006
Bajo el brillo de la luna,fue publicada en el año,2015
Bajo el brillo de la luna,pertenece a la categoria,Poetry
El espacio imaginario en la poesía de Carlos Obregón,fue publicada en el año,2012
El espacio imaginario en la poesía de Carlos Obregón,pertenece a la categoria,Criticism and interpretation
Grafías del insecto,fue publicada en el año,2005
Grafías del insecto,fue publicada en el año,2005
El árbol digital y otros poemas,fue publicada en el año,2009
Alquimia del fuego inútil,fue publicada en el año,2012
A vista del tiempo,fue publicada en el año,2005
"El Nadaísmo colombiano, o, La búsqueda de una vanguardia perdida",fue publicada en el año,1988
Amanece aquella oscuridad,fue publicada en el año,2012
Un día entre las cruces,fue publicada en el año,2003
La rueda de Chicago (Villegas Novela),fue publicada en el año,2005
La rueda de Chicago (Villegas Novela),pertenece a la categoria,General & Literary Fiction
La rueda de Chicago (Villegas Novela),pertenece a la categoria,Spanish (Language) Contemporary Fiction
La rueda de Chicago (Villegas Novela),pertenece a la categoria,Fiction
La rueda de Chicago (Villegas Novela),pertenece a la categoria,Fiction - General
La rueda de Chicago (Villegas Novela),pertenece a la categoria,Spanish: Adult Fiction
