source,relation,target
Gustavo Pereira,es autor de la obra,En ejercicio del amor
Gustavo Pereira,es autor de la obra,Siete ensayos para poetas
Gustavo Pereira,es autor de la obra,Poesía selecta
Gustavo Pereira,es autor de la obra,Costado indio
Gustavo Pereira,es autor de la obra,Equinoccial
Gustavo Pereira,es autor de la obra,Los seres invisibles
Gustavo Pereira,es autor de la obra,"Medios, Capacidades Y Justicia Distributiva (Colección Filosofia Contemporanea)"
Gustavo Pereira,es autor de la obra,Sobre salvajes
Gustavo Pereira,es autor de la obra,El joven Bolívar
Elías Pérez Borjas,es de nacionalidad,venezolana
Reynaldo Pérez Só,es de nacionalidad,venezolana
Reynaldo Pérez Só,es autor de la obra,Aire limpio
Carlos Ildemar Pérez,es de nacionalidad,venezolana
Carlos Ildemar Pérez,es autor de la obra,Tierra personal
Luis Perozo Cervantes,es de nacionalidad,venezolana
Luis Perozo Cervantes,es autor de la obra,JESÚS Es Vida y Vida en Abundancia
Luis Perozo Cervantes,es autor de la obra,Los Héroes Del Tiempo
Luis Perozo Cervantes,es autor de la obra,Under the Gun
Luis Perozo Cervantes,es autor de la obra,Corte de Cinta
Luis Perozo Cervantes,es autor de la obra,Se&#65533;ales y Sistemas
Luis Perozo Cervantes,es autor de la obra,Casa Del Viejo Maestro
Luis Perozo Cervantes,es autor de la obra,Llave Del Coraz&#65533;n
Luis Perozo Cervantes,es autor de la obra,Te Cuento un Mito
Luis Perozo Cervantes,es autor de la obra,Tom&#65533; la Decisi&#65533;n de Ser Feliz
Luis Perozo Cervantes,es autor de la obra,Curiepe
Luis Perozo Cervantes,es autor de la obra,Cuentos Humanos
Luis Perozo Cervantes,es autor de la obra,Haikus de Maracaibo y Otros Poemas
Luis Perozo Cervantes,es autor de la obra,Mi Pap&#65533; Pinta Poemas
Luis Perozo Cervantes,es autor de la obra,Comedia Urbana
Luis Perozo Cervantes,es autor de la obra,Andar de Vida
Luis Perozo Cervantes,es autor de la obra,Mi Abuelo Jesús León
Luis Perozo Cervantes,es autor de la obra,Princesa Llamada Zulia
Luis Perozo Cervantes,es autor de la obra,Sin Despedida
Luis Perozo Cervantes,es autor de la obra,5 Tips para Ser M&#65533;s Sociable
Luis Perozo Cervantes,es autor de la obra,Hoy le Hablo a Tu Ausencia
Luis Perozo Cervantes,es autor de la obra,En el Ombligo de la Luna
Luis Perozo Cervantes,es autor de la obra,"Lengua, Sentipensar y Autonomía de Los Añuu"
Luis Perozo Cervantes,es autor de la obra,Mi Otro Yo
Luis Perozo Cervantes,es autor de la obra,"¡gore, Porno y Snuff!"
Luis Perozo Cervantes,es autor de la obra,Prontuario
Luis Perozo Cervantes,es autor de la obra,Enhebrando SueÑos
Luis Perozo Cervantes,es autor de la obra,No Hay Necesidad de Mí en Los Infiernos
Luis Perozo Cervantes,es autor de la obra,Ismael Urdaneta : El Poeta Legionario
Luis Perozo Cervantes,es autor de la obra,Tu Primavera en Mi Ocaso
Luis Perozo Cervantes,es autor de la obra,Los Cuentos de Chepe
Luis Perozo Cervantes,es autor de la obra,Te Contaré Mi Historia Mientras Llueve
Luis Perozo Cervantes,es autor de la obra,Canto Civil
Luis Perozo Cervantes,es autor de la obra,Pescador de Poesías
Luis Perozo Cervantes,es autor de la obra,Hacia la Noche Viva
Luis Perozo Cervantes,es autor de la obra,Milagro Del día y la Noche
Luis Perozo Cervantes,es autor de la obra,Flores de Mi Vida
Luis Perozo Cervantes,es autor de la obra,Método de Confección y Alta Costura
Luis Perozo Cervantes,es autor de la obra,Primeras Personas
Luis Perozo Cervantes,es autor de la obra,Violín Resucita
Luis Perozo Cervantes,es autor de la obra,Crep
Luis Perozo Cervantes,es autor de la obra,Tu Primavera en Mi Ocasión
Luis Perozo Cervantes,es autor de la obra,Political Manifestation
Luis Perozo Cervantes,es autor de la obra,Consideraciones para el Tratamiento de Sujetos IndÍgenas en Procesos Penales en Venezuela
Luis Perozo Cervantes,es autor de la obra,Princesa de Los Ojos Vacios
Luis Perozo Cervantes,es autor de la obra,Poesía Curiosa y Divertida
Luis Perozo Cervantes,es autor de la obra,Cenizas Del Fog
Luis Perozo Cervantes,es autor de la obra,Tallado de Sombra
Luis Perozo Cervantes,es autor de la obra,Cacique Nigale y Su Tiempo
Luis Perozo Cervantes,es autor de la obra,Diccionario Biogr
Luis Perozo Cervantes,es autor de la obra,Luna Azul
Teodoro Petkoff,es de nacionalidad,venezolana
Teodoro Petkoff,es autor de la obra,El chavismo como problema
Teodoro Petkoff,es autor de la obra,Dos izquierdas
Teodoro Petkoff,es autor de la obra,Sólo los estúpidos no cambian de opinión
Teodoro Petkoff,es autor de la obra,Del optimismo de la voluntad
Teodoro Petkoff,es autor de la obra,El chavismo al banquillo
John Petrizzelli,es de nacionalidad,venezolana
John Petrizzelli,es autor de la obra,Historias para las posibilidades del músculo
Manuel Pimentel Coronel,es de nacionalidad,venezolana
Tomás Polanco Alcántara,es de nacionalidad,venezolana
Tomás Polanco Alcántara,es autor de la obra,Derecho administrativo especial
Jorge Gustavo Portella,es de nacionalidad,venezolana
Jorge Gustavo Portella,es autor de la obra,Compendio de historia natural
Jorge Gustavo Portella,es autor de la obra,La diosa es un pretexto
Jorge Gustavo Portella,es autor de la obra,No repitas mi nombre
Luis Beltrán Prieto Figueroa,es de nacionalidad,venezolana
Luis Beltrán Prieto Figueroa,es autor de la obra,Soy tu voz en el viento
Ramón Querales,es de nacionalidad,venezolana
Ramón Querales,es autor de la obra,Con poesía hay mañana
Ramón Querales,es autor de la obra,A orillas del principio
Ramón Querales,es autor de la obra,Escombros
Ramón Querales,es autor de la obra,1810-1830
José Humberto Quintero,es de nacionalidad,venezolana
Ramón Paz Ipuana,es de nacionalidad,venezolana
Ramón Paz Ipuana,es autor de la obra,Ale' eya
Raúl Ramos Calles,es de nacionalidad,venezolana
José Luis Ramos,es de nacionalidad,venezolana
Carlos Rangel,es de nacionalidad,venezolana
Domingo Alberto Rangel,es de nacionalidad,venezolana
Domingo Alberto Rangel,es autor de la obra,Aquí manda el hampa
Domingo Alberto Rangel,es autor de la obra,Así empezó todo
Domingo Alberto Rangel,es autor de la obra,El ayer que hizo al mundo de hoy
Domingo Alberto Rangel,es autor de la obra,Quién paga los muertos del once de Abril?
Domingo Alberto Rangel,es autor de la obra,Pancha la roja
Domingo Alberto Rangel,es autor de la obra,Doña Flor y sus barajas
Domingo Alberto Rangel,es autor de la obra,Cipriano Castro
Domingo Alberto Rangel,es autor de la obra,El imperialismo hoy
César Rengifo,es de nacionalidad,venezolana
César Rengifo,es autor de la obra,Los hombres de los cantos amargos
César Rengifo,es autor de la obra,Apuntes teatrales
César Rengifo,es autor de la obra,Libro Azul. Neurodesarrollo y Trastorno Del Espectro AUTISTA
César Rengifo,es autor de la obra,Las mariposas de la oscuridad
César Rengifo,es autor de la obra,Tetralogía del petróleo
César Rengifo,es autor de la obra,Palabras a los jóvenes
César Rengifo,es autor de la obra,Un tal Ezequiel Zamora
César Rengifo,es autor de la obra,Apacuana y cuaricurián
César Rengifo,es autor de la obra,Oscéneba
César Rengifo,es autor de la obra,La esquina del miedo
César Rengifo,es autor de la obra,La fiesta de los moribundos
Humberto Rivas Mijares,es de nacionalidad,venezolana
Michelle Roche Rodríguez,es de nacionalidad,venezolana
Michelle Roche Rodríguez,es autor de la obra,Álbum de familia
Renato Rodríguez,es de nacionalidad,venezolana
Santos Rodulfo Cortés,es de nacionalidad,venezolana
Pablo Rojas Guardia,es de nacionalidad,venezolana
Reinaldo Rojas,es de nacionalidad,venezolana
Reinaldo Rojas,es autor de la obra,Entre rieles
Reinaldo Rojas,es autor de la obra,Venezuela
Reinaldo Rojas,es autor de la obra,"Bolívar y Atatürk, Atatürk y Bolívar"
Reinaldo Rojas,es autor de la obra,"El régimen de la encomienda en Barquisimeto colonial, 1530-1810"
Reinaldo Rojas,es autor de la obra,Historiografía y política sobre el tema bolivariano
Denzil Romero,es de nacionalidad,venezolana
Denzil Romero,es autor de la obra,El invencionero
Denzil Romero,es autor de la obra,La Esposa Del Dr. Thorne
Denzil Romero,es autor de la obra,"Amores, pasiones y vicios de la Gran Catalina"
Denzil Romero,es autor de la obra,La carujada
César Miguel Rondón,es de nacionalidad,venezolana
César Miguel Rondón,es autor de la obra,Fuera del aire
César Miguel Rondón,es autor de la obra,Despierta Venezuela
César Miguel Rondón,es autor de la obra,País de salida
César Miguel Rondón,es autor de la obra,Armando el rompecabezas de un país
César Miguel Rondón,es autor de la obra,Ellos que se conocen tanto
Jesús Rosas Marcano,es de nacionalidad,venezolana
Karina Sainz Borgo,es de nacionalidad,venezolana
Karina Sainz Borgo,es autor de la obra,Tercer País / the Third Country
Karina Sainz Borgo,es autor de la obra,El Tercer País
Cruz Salmerón Acosta,es de nacionalidad,venezolana
Óscar Sambrano Urdaneta,es de nacionalidad,venezolana
Óscar Sambrano Urdaneta,es autor de la obra,El arcangel
Eduardo Sánchez Rugeles,es de nacionalidad,venezolana
Fedosy Santaella Kruk,es de nacionalidad,venezolana
Fedosy Santaella Kruk,es autor de la obra,Los escafandristas
Fedosy Santaella Kruk,es autor de la obra,En sueños matarás
Fedosy Santaella Kruk,es autor de la obra,Instrucciones para leer este libro
Fedosy Santaella Kruk,es autor de la obra,Rocanegras
Fedosy Santaella Kruk,es autor de la obra,El dedo de David Lynch
Fedosy Santaella Kruk,es autor de la obra,El elefante
Fedosy Santaella Kruk,es autor de la obra,Piedras lunares
Fedosy Santaella Kruk,es autor de la obra,Ciudades que ya no existen
Fedosy Santaella Kruk,es autor de la obra,Las peripecias inéditas de Teofilus Jones
Juan Carlos Santaella,es de nacionalidad,venezolana
Juan Carlos Santaella,es autor de la obra,Pie de atleta
Santiago Key Ayala,es de nacionalidad,venezolana
Santiago Key Ayala,es autor de la obra,El juego del papagayo
Ludovico Silva,es de nacionalidad,venezolana
Ludovico Silva,es autor de la obra,Los Comics y Su Ideología
Ludovico Silva,es autor de la obra,El sueño insomne
Ludovico Silva,es autor de la obra,Reflexiones sobre la identificación americana con la Europa segunda
Ludovico Silva,es autor de la obra,Teoría poética
Ludovico Silva,es autor de la obra,El estilo literario de Marx
Jesús Miguel Soto,es de nacionalidad,venezolana
Jesús Miguel Soto,es autor de la obra,Perdidos en Frog
Roberto Stopello,es de nacionalidad,venezolana
Francisco Suniaga,es de nacionalidad,venezolana
Francisco Suniaga,es autor de la obra,Adiós Miss Venezuela
Francisco Suniaga,es autor de la obra,Esta gente
Francisco Suniaga,es autor de la obra,Margarita infanta
Francisco Suniaga,es autor de la obra,La otra isla
Francisco Suniaga,es autor de la obra,"Pequeños, talentosos y esforzados"
José León Tapia,es de nacionalidad,venezolana
José León Tapia,es autor de la obra,Vencido por la nostalgia
José León Tapia,es autor de la obra,Maisanta
José León Tapia,es autor de la obra,Tiempos de Arévalo Cedeño
Gustavo Tarre Briceño,es de nacionalidad,venezolana
Gustavo Tarre Briceño,es autor de la obra,El 4F
Felipe Tejera,es de nacionalidad,venezolana
Fermín Toro,es de nacionalidad,venezolana
Alfredo Toro Hardy,es de nacionalidad,venezolana
Alfredo Toro Hardy,es autor de la obra,Hegemonia e imperio
Alfredo Toro Hardy,es autor de la obra,Tiene futuro America Latina? (Villegas Ensayo Economico series)
José Toro Hardy,es de nacionalidad,venezolana
Fermín Toro Jiménez,es de nacionalidad,venezolana
Miguel Toro Ramírez,es de nacionalidad,venezolana
Miguel Toro Ramírez,es autor de la obra,Señor Rasvel
Elías Toro,es de nacionalidad,venezolana
Ana Teresa Torres,es de nacionalidad,venezolana
Ana Teresa Torres,es autor de la obra,Tatuajes de ciudad
Ana Teresa Torres,es autor de la obra,Fervor de Caracas
Ana Teresa Torres,es autor de la obra,Viaje al poscomunismo
Ana Teresa Torres,es autor de la obra,Diorama
Ana Teresa Torres,es autor de la obra,Quince que cuentan
Ana Teresa Torres,es autor de la obra,El oficio por dentro
Ana Teresa Torres,es autor de la obra,La escribana del viento
Ana Teresa Torres,es autor de la obra,Tiempos de ciudad
Ana Teresa Torres,es autor de la obra,Malena de cinco mundos
Ana Teresa Torres,es autor de la obra,La herencia de la tribu
Ana Teresa Torres,es autor de la obra,Historias del continente oscuro
Ana Teresa Torres,es autor de la obra,La fascinación de la víctima
Héctor Torres,es de nacionalidad,venezolana
Héctor Torres,es autor de la obra,Regalo de Pandora
Héctor Torres,es autor de la obra,Letras y Acordes para Ti
Héctor Torres,es autor de la obra,Cómo Enfrentarnos a la Reina del Cielo
Héctor Torres,es autor de la obra,Huella Del Bisonte
Héctor Torres,es autor de la obra,Apóstoles Y Profetas
Héctor Torres,es autor de la obra,Comunidades Tranformadas
Héctor Torres,es autor de la obra,El consejo de Elifaz
Héctor Torres,es autor de la obra,Venga Tu Reino/thy Kingdom Come
Francisco Tosta García,es de nacionalidad,venezolana
Virgilio Tosta,es de nacionalidad,venezolana
Gabriel Payares,es de nacionalidad,venezolana
Gabriel Payares,es autor de la obra,Nuevas rutas
Gabriel Payares,es autor de la obra,Lo irreparable
Oswaldo Trejo,es de nacionalidad,venezolana
León Trujillo,es de nacionalidad,venezolana
Vicente Ulive-Schnell,es de nacionalidad,venezolana
Luis Manuel Urbaneja,es de nacionalidad,venezolana
Amenodoro Urdaneta,es de nacionalidad,venezolana
José Urriola,es de nacionalidad,venezolana
José Urriola,es autor de la obra,Cacao
José Urriola,es autor de la obra,12 Grados de Latitud Norte
José Urriola,es autor de la obra,Fuerza de Las Cosas
José Urriola,es autor de la obra,"Mientras Tanto, Aquí Dentro"
José Urriola,es autor de la obra,Descubre Trujillo
José Urriola,es autor de la obra,Daemon
José Urriola,es autor de la obra,Fragmentario
José Urriola,es autor de la obra,Cuentos a patadas
Arturo Uslar Pietri,es de nacionalidad,venezolana
Arturo Uslar Pietri,es autor de la obra,Educar para Venezuela
Arturo Uslar Pietri,es autor de la obra,Uslar y lo alemán
Arturo Uslar Pietri,es autor de la obra,Uslar Pietri e Italia
Arturo Uslar Pietri,es autor de la obra,"Arturo Uslar Pietri, 1906-2006"
Omar Vázquez Heredia,es de nacionalidad,venezolana
Omar Vázquez Heredia,es autor de la obra,ALBA-TCP
Federico Vegas,es de nacionalidad,venezolana
Federico Vegas,es autor de la obra,Los incurables
Federico Vegas,es autor de la obra,El buen esposo
Federico Vegas,es autor de la obra,Caracas vagabunda
Federico Vegas,es autor de la obra,La nostalgia esférica
Federico Vegas,es autor de la obra,La carpa y otros cuentos
Federico Vegas,es autor de la obra,La ciudad y el deseo
Federico Vegas,es autor de la obra,"Miedo, pudor y deleite"
Federico Vegas,es autor de la obra,Sumario
Federico Vegas,es autor de la obra,Sumario
Federico Vegas,es autor de la obra,Los peores de la clase
Víctor Vegas,es de nacionalidad,venezolana
Andrés Vigas,es de nacionalidad,venezolana
José Jesús Villa Pelayo,es de nacionalidad,venezolana
José Jesús Villa Pelayo,es autor de la obra,Diario de Alejandría
Laureano Villanueva,es de nacionalidad,venezolana
Enrique Viloria Vera,es de nacionalidad,venezolana
Enrique Viloria Vera,es autor de la obra,Tres Cosmovisiones
Enrique Viloria Vera,es autor de la obra,Independencia y el Estado Constitucional en Venezuela : Como Obra de Civiles
Enrique Viloria Vera,es autor de la obra,El realismo mágico de la V república
Enrique Viloria Vera,es autor de la obra,La globalización y el siglo XXI
Enrique Viloria Vera,es autor de la obra,Tres poetas venezolanos del siglo XXI
José Visconti,es de nacionalidad,venezolana
José Visconti,es autor de la obra,Francisco
Wafi Salih,es de nacionalidad,venezolana
Wafi Salih,es autor de la obra,Más Allá de lo Que Somos
Wafi Salih,es autor de la obra,Arqueología Del Amor
Óscar Yanes,es de nacionalidad,venezolana
Óscar Yanes,es autor de la obra,¡Nadie me quita lo bailao!
Gregory Zambrano,es de nacionalidad,venezolana
Gregory Zambrano,es autor de la obra,Paisajes del insomnio
Gregory Zambrano,es autor de la obra,Hacer el mundo con palabras
Gregory Zambrano,es autor de la obra,Certezas e invenciones del pasado
Gregory Zambrano,es autor de la obra,Cartografías literarias
Juan Carlos Zapata,es de nacionalidad,venezolana
Juan Carlos Zapata,es autor de la obra,Chávez a la Hora y en la Hora de Su Muerte
Juan Carlos Zapata,es autor de la obra,Madre Mirando el Puente
Juan Carlos Zapata,es autor de la obra,Doña Bárbara con Kaláshnikov
Juan Carlos Zapata,es autor de la obra,Café Italia. Ambiente Familiar
Juan Carlos Zapata,es autor de la obra,Dr. Tinoco
Juan Carlos Zapata,es autor de la obra,El palacio del llano
Juan Carlos Zapata,es autor de la obra,El suicidio del poder
Juan Carlos Zapata,es autor de la obra,Café Italia
Juan Carlos Zapata,es autor de la obra,Doña Bárbara con Kalashnikov
Juan Carlos Zapata,es autor de la obra,Los ricos bobos (Colección Hogueras)
Juan Carlos Zapata,es autor de la obra,Gabo nació en Caracas no en Aracataca
Rafael Zárraga,es de nacionalidad,venezolana
Zulima,es de nacionalidad,venezolana
Zulima,es autor de la obra,"Nuevas tecnologías, administración y participación ciudadana"
Zulima,es autor de la obra,Introducción al derecho administrativo español
César Zumeta,es de nacionalidad,venezolana
Slavko Zupcic,es de nacionalidad,venezolana
Slavko Zupcic,es autor de la obra,Curso (rápido y sentimental) de italiano
Slavko Zupcic,es autor de la obra,"Médicos taxistas, escritores"
Slavko Zupcic,es autor de la obra,Máquinas que cantan
Slavko Zupcic,es autor de la obra,583104
Adriano González León,es de nacionalidad,venezolana
Adriano González León,es autor de la obra,Cuentos de damas fantásticas
Adriano González León,es autor de la obra,Señas de una generación
Adriano González León,es autor de la obra,Cuentos completos
Andrés Bello,es de nacionalidad,venezolana
Andrés Bello,es autor de la obra,Gramatica de la lengua castellana destinada al uso de los americanos
Andrés Bello,es autor de la obra,Primer Diccionario. Andres Bello
Andrés Bello,es autor de la obra,Primer Diccionario
Andrés Bello,es autor de la obra,Gramática de la Lengua Castellana Destinada Al Uso de Los Americanos
Andrés Bello,es autor de la obra,Gramatica de la lengua Castellana/ Grammer of the Castilian Language (Autoaprendizaje)
Andrés Bello,es autor de la obra,Resumen de la historia de Venezuela
Guillermo Meneses,es de nacionalidad,venezolana
Juan Liscano,es de nacionalidad,venezolana
Juan Liscano,es autor de la obra,Descripciones
Laura Antillano,es de nacionalidad,venezolana
Laura Antillano,es autor de la obra,Ellas
Laura Antillano,es autor de la obra,Elogio a la comunidad
Laura Antillano,es autor de la obra,Ciudad abandonada en el fondo de mi corazón
Laura Antillano,es autor de la obra,Las aguas tenían reflejos de plata
Laura Antillano,es autor de la obra,Crónicas desde una mirada conmovida
Laura Antillano,es autor de la obra,El verbo de la madre
Laura Antillano,es autor de la obra,Libro de amigo
Laura Antillano,es autor de la obra,Una Vaca Querida / A Well-Loved Cow
Laura Antillano,es autor de la obra,Diana En La Tierra Wayuu (Puertas Al Sol/Gateways to the Sun)
Luis Alberto Crespo,es de nacionalidad,venezolana
Luis Alberto Crespo,es autor de la obra,Venezuela tierra magica 1990
Luis Alberto Crespo,es autor de la obra,Sé
Luis Alberto Crespo,es autor de la obra,Lo silencioso vigila
Luis Alberto Crespo,es autor de la obra,No o nadie 2012-2014
Luis Alberto Crespo,es autor de la obra,...Y ya
Luis Alberto Crespo,es autor de la obra,La misma vez
Luis Alberto Crespo,es autor de la obra,Las hojas de las palabras
Luis Alberto Crespo,es autor de la obra,Jueves
Luis Alberto Crespo,es autor de la obra,La lectura común
Luz Machado,es de nacionalidad,venezolana
Mariano Picón Salas,es de nacionalidad,venezolana
Mariano Picón Salas,es autor de la obra,Andres Bello y la historia
Mariano Picón Salas,es autor de la obra,Prosas sin finalidad (1923-1944)
Mariano Picón Salas,es autor de la obra,Obras selectas
Rafael Cadenas,es de nacionalidad,venezolana
Rafael Cadenas,es autor de la obra,Intemperie
Rafael Cadenas,es autor de la obra,En torno a Basho y otros asuntos
Rafael Cadenas,es autor de la obra,En torno al lenguaje
Rafael Cadenas,es autor de la obra,Los cuadernos del destierro
Rafael Cadenas,es autor de la obra,Realidad y literatura
Rafael Cadenas,es autor de la obra,Dichos
Rómulo Gallegos,es de nacionalidad,venezolana
Rómulo Gallegos,es autor de la obra,Cantaclaro
Rómulo Gallegos,es autor de la obra,Canaima
Rómulo Gallegos,es autor de la obra,Dona Barbara (Coleccion obras maestras)
Rómulo Gallegos,es autor de la obra,Doña Barbara
Rómulo Gallegos,es autor de la obra,Cuentos Completos
Rómulo Gallegos,es autor de la obra,Do na Barbara
Rómulo Gallegos,es autor de la obra,La Rebelión
Rómulo Gallegos,es autor de la obra,Dona Barbara
Rómulo Gallegos,es autor de la obra,Don a Ba rbara
Victoria de Stefano,es de nacionalidad,venezolana
Victoria de Stefano,es autor de la obra,Paleografías
9789801505389,es un codigo ISBN para el libro,Nunca fue tan claro el amor
9789801505389,es un codigo ISBN de una edicion publicada por,Alfaguara
9789804030871,es un codigo ISBN para el libro,Contrapastoral
9789804030871,es un codigo ISBN de una edicion publicada por,Bid y Co.editor
9789801230885,es un codigo ISBN para el libro,Poemas de ida y vuelta
9789801230885,es un codigo ISBN de una edicion publicada por,Embajada de España en Venezuela
9789803968137,es un codigo ISBN para el libro,Venezuela violenta
9789803968137,es un codigo ISBN de una edicion publicada por,Fundación Editorial el Perro y la Rana
9789800112502,es un codigo ISBN para el libro,Compañero de viaje y otros relatos
9789800112502,es un codigo ISBN de una edicion publicada por,Monte Avila Editores LatinoAmericana
9789802571024,es un codigo ISBN para el libro,Miguel Vicente Pata Caliente/Hot-Footed Miguel Vicente
9789802571024,es un codigo ISBN de una edicion publicada por,Ediciones Ekaré-Banco del Libro
9789800109335,es un codigo ISBN para el libro,Los Viajes de Miguel Vicente Pata Caliente
9789800109335,es un codigo ISBN de una edicion publicada por,Monte Avila Latinoamericana Ca
9789802630059,es un codigo ISBN para el libro,Viaje a Sandino
9789802630059,es un codigo ISBN de una edicion publicada por,Ediciones Centauro
9789807614146,es un codigo ISBN para el libro,Antología de narradores merideños
9789807614146,es un codigo ISBN de una edicion publicada por,FUNDECEM
9789801426301,es un codigo ISBN para el libro,"Tierra roja, tierra negra"
9789801426301,es un codigo ISBN de una edicion publicada por,"República Bolivariana de Venezuela, Fundación Editorial El Perro y La Rana"
9789806803114,es un codigo ISBN para el libro,"Mérida, 100 años de cine, 1894-1994"
9789806803114,es un codigo ISBN de una edicion publicada por,"CNAC, Centro Nacional Autónomo de Cinematografía"
9789802535071,es un codigo ISBN para el libro,La pena del cristofué
9789802535071,es un codigo ISBN de una edicion publicada por,Alcaldía de Caracas
9789801272298,es un codigo ISBN para el libro,Cantatas
9789801272298,es un codigo ISBN de una edicion publicada por,Ediciones Comarca
9789807614153,es un codigo ISBN para el libro,Nueva antología de El techo de la ballena
9789807614153,es un codigo ISBN de una edicion publicada por,FUNDECEM
9789801429722,es un codigo ISBN para el libro,Relatos pioneros de la ciencia ficción latinamericana
9789801429722,es un codigo ISBN de una edicion publicada por,Fundación Editorial el Perro y la Rana
9798684418297,es un codigo ISBN para el libro,AnatomÍa Del Grito
9798684418297,es un codigo ISBN de una edicion publicada por,Independently Published
9789801418221,es un codigo ISBN para el libro,Al fondo de la transparencia
9789801418221,es un codigo ISBN de una edicion publicada por,"República Bolivariana de Venezuela, Fundación Editorial el Perro y la Rana"
9789803968434,es un codigo ISBN para el libro,"Osarios, desiertos y otros ángeles"
9789803968434,es un codigo ISBN de una edicion publicada por,Fundación Editorial El Perro y la Rana
9789800112694,es un codigo ISBN para el libro,Antologia poética
9789800112694,es un codigo ISBN de una edicion publicada por,Monte Avila Editores Latinoamericanos
9789803965907,es un codigo ISBN para el libro,Antología poética
9789803965907,es un codigo ISBN de una edicion publicada por,Fundación Editorial el perro y la rana
9788496080461,es un codigo ISBN para el libro,El traductor de Cambridge
9788496080461,es un codigo ISBN de una edicion publicada por,Lengua De Trapo
9788483068359,es un codigo ISBN para el libro,El saqueo cultural de América Latina
9788483068359,es un codigo ISBN de una edicion publicada por,Debate
9788415174752,es un codigo ISBN para el libro,Los primeros libros de la humanidad
9788415174752,es un codigo ISBN de una edicion publicada por,Fórcola
9789685956130,es un codigo ISBN para el libro,Historia universal de la destrucción de libros
9789685956130,es un codigo ISBN de una edicion publicada por,Random House Mondadori
9788423344123,es un codigo ISBN para el libro,Nueva historia universal de la destrucción de libros
9788423344123,es un codigo ISBN de una edicion publicada por,Destino
9789800109601,es un codigo ISBN para el libro,Desacralización y parodia : aproximación al cuento veneqolano del siglo XX
9789800109601,es un codigo ISBN de una edicion publicada por,Monte Ávila Editores Latinoamericana
9789807477673,es un codigo ISBN para el libro,Jueves de cruz y ficción
9789807477673,es un codigo ISBN de una edicion publicada por,Editorial Lector Cómplice
9781938978838,es un codigo ISBN para el libro,Desde Alicia
9781938978838,es un codigo ISBN de una edicion publicada por,Sudaquia Editores
9789802680214,es un codigo ISBN para el libro,La duda melódica
9789802680214,es un codigo ISBN de una edicion publicada por,Academia Venezolana de la Lengua Correspondiente a la Real Academia Española
9789807477345,es un codigo ISBN para el libro,Breves y bravos
9789807477345,es un codigo ISBN de una edicion publicada por,Editorial Lector Cómplice
9789802373710,es un codigo ISBN para el libro,Propuesta para un canon del cuento venezolano del siglo XX
9789802373710,es un codigo ISBN de una edicion publicada por,"Editorial Equinoccio, Universidad Simón Bolívar"
9789802373055,es un codigo ISBN para el libro,"Habla pública, Internet y otros enredos literarios"
9789802373055,es un codigo ISBN de una edicion publicada por,"Editorial Equinoccio, Universidad Simón Bolivar"
9789802900787,es un codigo ISBN para el libro,Memoria y cuento
9789802900787,es un codigo ISBN de una edicion publicada por,Contexto Audiovisual 3
9789803968304,es un codigo ISBN para el libro,Cuentos en-red-@-dos
9789803968304,es un codigo ISBN de una edicion publicada por,Fundación Editorial El Perro y la Rana
9789800113301,es un codigo ISBN para el libro,La negación del rostro
9789800113301,es un codigo ISBN de una edicion publicada por,Monte Avila Editores Latinoamericana
9786073842006,es un codigo ISBN para el libro,Fin de la Tristeza / the End of Sadness
9786073842006,es un codigo ISBN de una edicion publicada por,Penguin Random House Grupo Editorial
9786073172783,es un codigo ISBN para el libro,Mujeres Que Matan / Women Who Kill
9786073172783,es un codigo ISBN de una edicion publicada por,Penguin Random House Grupo Editorial
9789807786089,es un codigo ISBN para el libro,Mezzogiorno in Venezuela
9789807786089,es un codigo ISBN de una edicion publicada por,El Estilete
9788498953770,es un codigo ISBN para el libro,"De la metáfora, fluida"
9788498953770,es un codigo ISBN de una edicion publicada por,Visor Libros
9789801245155,es un codigo ISBN para el libro,Carreteras nocturnas
9789801245155,es un codigo ISBN de una edicion publicada por,Ediciones Sociedad de Amigos del Santo Sepulcro
9788415894681,es un codigo ISBN para el libro,"El campo, el ascensor"
9788415894681,es un codigo ISBN de una edicion publicada por,Editorial Pre-textos
9789806423923,es un codigo ISBN para el libro,El Morrocoy
9789806423923,es un codigo ISBN de una edicion publicada por,Nacional El Editorial
9789807468039,es un codigo ISBN para el libro,Compañero paciente
9789807468039,es un codigo ISBN de una edicion publicada por,Lugar Común
9786074950939,es un codigo ISBN para el libro,Las rayas
9786074950939,es un codigo ISBN de una edicion publicada por,"Gobierno del Estado de México, Consejo Editorial de la Administración Pública Estatal"
9789802934454,es un codigo ISBN para el libro,Los invencibles
9789802934454,es un codigo ISBN de una edicion publicada por,Random House Mondadori
9789801415039,es un codigo ISBN para el libro,Como un discípulo del lobo
9789801415039,es un codigo ISBN de una edicion publicada por,"República Bolivariana de Venezuela, Gobierno Bolivariano, Fundación Editorial el Perro y la Rana"
9789800115794,es un codigo ISBN para el libro,Del costumbrismo a la vanguardia
9789800115794,es un codigo ISBN de una edicion publicada por,Monte Avila Editores Latinoamericana
9789806540453,es un codigo ISBN para el libro,Memorias de un semibárbaro
9789806540453,es un codigo ISBN de una edicion publicada por,Fondo Editorial del Caribe
9789801415701,es un codigo ISBN para el libro,Los olvidados del bicentenario
