source,relation,target
Pablo Montoya,es autor de la obra,Adiós a los próceres - 1. ed.
Pablo Montoya,es autor de la obra,Sólo una luz de agua
Pablo Montoya,es autor de la obra,El beso de la noche
Pablo Montoya,es autor de la obra,"Español, lengua mía y otros discursos	"
Pablo Montoya,es autor de la obra,Narradores del XXI
Pablo Montoya,es autor de la obra,Música de pájaros
Pablo Montoya,es autor de la obra,Cuaderno de París
Pablo Montoya,es autor de la obra,La sed del ojo
Pablo Montoya,es autor de la obra,Lejos de Roma
Pablo Montoya,es autor de la obra,Trazos
Héctor Mora,es de nacionalidad,colombiana
Héctor Mora,es autor de la obra,El pueblo mapuche en la pluma de los araucanistas
Winston Morales,es de nacionalidad,colombiana
Winston Morales,es autor de la obra,Mientras el tiempo sea nuestro
Winston Morales,es autor de la obra,Dios puso una sonrisa sobre su rostro
Winston Morales,es autor de la obra,"Poéticas del ocultismo en las escrituras de José Antonio Ramos Sucre, Carlos Obregón, César Dávila Andrade y Jaime Sáenz"
Winston Morales,es autor de la obra,"Poéticas del ocultismo en las escrituras de José Antonio Ramos Sucre, Carlos Obregón, César Dávila Andrade y Jaime Sáenz"
Andrés Mauricio Muñoz,es de nacionalidad,colombiana
Andrés Mauricio Muñoz,es autor de la obra,Puñalada trapera
Andrés Mauricio Muñoz,es autor de la obra,Desasosiegos menores
Manuel Murillo Toro,es de nacionalidad,colombiana
Salvador Nazzar Nazzar,es de nacionalidad,colombiana
Salvador Nazzar Nazzar,es autor de la obra,Historia del deporte en Colombia en el siglo XX
Agustín Nieto Caballero,es de nacionalidad,colombiana
Javier Ocampo López,es de nacionalidad,colombiana
Javier Ocampo López,es autor de la obra,Historia general de Boyacá
Javier Ocampo López,es autor de la obra,Medicina Popular Colombiana
Javier Ocampo López,es autor de la obra,"Mitos, leyendas y relatos colombianos"
Javier Ocampo López,es autor de la obra,Juan de Castellanos
Javier Ocampo López,es autor de la obra,La independencia de Colombia
Javier Ocampo López,es autor de la obra,Mitos y leyendas latinoamericanas
Javier Ocampo López,es autor de la obra,Mitos colombianos
Javier Ocampo López,es autor de la obra,Historia de las ideas políticas en Colombia
Javier Ocampo López,es autor de la obra,Las ideas de un día
Javier Ocampo López,es autor de la obra,El cura Juan Fernández de Sotomayor y Picón  y los catecismos de la independencia
Javier Ocampo López,es autor de la obra,Los orígenes fundacionales de la villa de San Cristóbal y el antiguo corregimiento de Tunja
Julio Oñate Martínez,es de nacionalidad,colombiana
Julio Oñate Martínez,es autor de la obra,Bajo el cielo e'Valledupar
Jorge Eliécer Orozco,es de nacionalidad,colombiana
Jorge Eliécer Orozco,es autor de la obra,Quindío
Juan Carlos Ortiz,es de nacionalidad,colombiana
Juan Carlos Ortiz,es autor de la obra,Las reglas del amor
Juan Carlos Ortiz,es autor de la obra,El discipulo/ The Disciple
William Ospina,es de nacionalidad,colombiana
William Ospina,es autor de la obra,Sanzetti
William Ospina,es autor de la obra,La lámpara maravillosa
William Ospina,es autor de la obra,"Poesía, 1974-2004"
William Ospina,es autor de la obra,Guayacanal - 1. edicion
William Ospina,es autor de la obra,"El taller, el templo y el hogar"
William Ospina,es autor de la obra,En busca de Bolívar
William Ospina,es autor de la obra,Las auroras de sangre
William Ospina,es autor de la obra,América mestiza
William Ospina,es autor de la obra,En busca de Bolivar
William Ospina,es autor de la obra,El dibujo secreto de América Latina. - 1. ed.
William Ospina,es autor de la obra,El año del verano que nunca llegó
William Ospina,es autor de la obra,Es tarde para el hombre
William Ospina,es autor de la obra,Azar
William Ospina,es autor de la obra,El Pais Del Viento
William Ospina,es autor de la obra,El país de la canela
William Ospina,es autor de la obra,Erase una vez Colombia
William Ospina,es autor de la obra,Omar Rayo Homenaje
Rubén Darío Otálvaro,es de nacionalidad,colombiana
Christian Padilla,es de nacionalidad,colombiana
Christian Padilla,es autor de la obra,Fernando Botero
Christian Padilla,es autor de la obra,1929
Christian Padilla,es autor de la obra,"Borrador #1, o, La perpetuidad del voto nacional"
Christian Padilla,es autor de la obra,La Bachué de Rómulo Rozo
Arnoldo Palacios,es de nacionalidad,colombiana
Arnoldo Palacios,es autor de la obra,Buscando mi madredediós
Arnoldo Palacios,es autor de la obra,Cuando yo empezaba
Eustaquio Palacios,es de nacionalidad,colombiana
Eustaquio Palacios,es autor de la obra,El Alférez Real
Biófilo Panclasta,es de nacionalidad,colombiana
Óscar Pantoja,es de nacionalidad,colombiana
Óscar Pantoja,es autor de la obra,La vorágine
Carlos Patiño Millán,es de nacionalidad,colombiana
Germán Patiño Ossa,es de nacionalidad,colombiana
Víctor Paz Otero,es de nacionalidad,colombiana
Víctor Paz Otero,es autor de la obra,"Bolivar, el destino en la sombra"
Víctor Paz Otero,es autor de la obra,El demente exquisito
Víctor Paz Otero,es autor de la obra,El edipo de sangre
Víctor Paz Otero,es autor de la obra,La agonia erotica
Víctor Paz Otero,es autor de la obra,La otra agonia
José Manuel Pérez Sarmiento,es de nacionalidad,colombiana
Vicente Pérez Silva,es de nacionalidad,colombiana
Vicente Pérez Silva,es autor de la obra,Reminiscencias de dos ferias del libro
Vicente Pérez Silva,es autor de la obra,Bolívar en el bronce y la elocuencia
Vicente Pérez Silva,es autor de la obra,Origen del Día del Idioma
Manuel José Pérez,es de nacionalidad,colombiana
Andrés Perton,es de nacionalidad,colombiana
Andrés Perton,es autor de la obra,Los códices del apátrida
Augusto Pinilla,es de nacionalidad,colombiana
Augusto Pinilla,es autor de la obra,El ángel en la hoguera
Augusto Pinilla,es autor de la obra,La era Lezama Lima
Augusto Pinilla,es autor de la obra,Cuentos Sobre Vivientes (Colección Anfora)
Augusto Pinilla,es autor de la obra,Jorge Luis Borges La Literatura Como Tierra Propia (100 Personajes) (100 Personajes)
Joaquín Piñeros Corpas,es de nacionalidad,colombiana
Eduardo Pizarro Leongómez,es de nacionalidad,colombiana
Eduardo Pizarro Leongómez,es autor de la obra,Contribucion al entendimiento del conflicto armado en Colombia
Eduardo Pizarro Leongómez,es autor de la obra,Sociología de la paz en Colombia
Eduardo Pizarro Leongómez,es autor de la obra,Ley de justicia y paz
Eduardo Pizarro Leongómez,es autor de la obra,Las Farc (1949-2011)
Juan Pablo Plata,es de nacionalidad,colombiana
Juan Pablo Plata,es autor de la obra,Arqueo de Los Días
Giovanni Quessep,es de nacionalidad,colombiana
Giovanni Quessep,es autor de la obra,Antología personal
Giovanni Quessep,es autor de la obra,Quiero apenas una canción
Giovanni Quessep,es autor de la obra,Érase mi alma
Giovanni Quessep,es autor de la obra,Libro del Encantado - Antologia
Alberto Quijano Guerrero,es de nacionalidad,colombiana
Carlos Restrepo Canal,es de nacionalidad,colombiana
Javier Darío Restrepo,es de nacionalidad,colombiana
Javier Darío Restrepo,es autor de la obra,Estoy vivo y libre
Ricardo Carrasquilla,es de nacionalidad,colombiana
José María Rivas Groot,es de nacionalidad,colombiana
José María Rivas Groot,es autor de la obra,"Parnaso Colombiano, Volume 1..."
César Rivas Lara,es de nacionalidad,colombiana
César Rivas Lara,es autor de la obra,Los desplazados
Medardo Rivas,es de nacionalidad,colombiana
Medardo Rivas,es autor de la obra,Noticias Historiales de Las Conquistas de Tierra Firme en Las Indias Occidentales; Volume 4
Medardo Rivas,es autor de la obra,Noticias Historiales de Las Conquistas de Tierra Firme en Las Indias Occidentales; Volume 1
Medardo Rivas,es autor de la obra,Pola
José Eustasio Rivera,es de nacionalidad,colombiana
José Eustasio Rivera,es autor de la obra,Obra literaria
José Eustasio Rivera,es autor de la obra,"Huilensidad, homenaje a los dos grandes maestros líricos"
José Eustasio Rivera,es autor de la obra,Voragine
José Eustasio Rivera,es autor de la obra,La voragine
José Eustasio Rivera,es autor de la obra,Tierra de promisión y otros poemas
José Eustasio Rivera,es autor de la obra,Tierra de promisión
José Eustasio Rivera,es autor de la obra,Vorágine
José Eustasio Rivera,es autor de la obra,José Eustasio Rivera
José Eustasio Rivera,es autor de la obra,La voragine (Sepan Cuantos)
José Eustasio Rivera,es autor de la obra,La Voragine / the Whirlpool
José Eustasio Rivera,es autor de la obra,LA Voragine / The Whirlpool (Intemporales)
Antonio Rocha,es de nacionalidad,colombiana
Antonio Rocha,es autor de la obra,Mago Del Sueño Carmesí y Más Cuentos Trágicos
Antonio Rocha,es autor de la obra,Entre Hombres
Antonio Rocha,es autor de la obra,Los Rostros Del Sueño Carmesí
Álvaro Rodríguez Torres,es de nacionalidad,colombiana
Nelson Romero Guzmán,es de nacionalidad,colombiana
Nelson Romero Guzmán,es autor de la obra,Mientras el tiempo sea nuestro
Nelson Romero Guzmán,es autor de la obra,Obras de mampostería
Nelson Romero Guzmán,es autor de la obra,La quinta del sordo
Nelson Romero Guzmán,es autor de la obra,Bajo el brillo de la luna
Nelson Romero Guzmán,es autor de la obra,El espacio imaginario en la poesía de Carlos Obregón
Nelson Romero Guzmán,es autor de la obra,Grafías del insecto
Nelson Romero Guzmán,es autor de la obra,Grafías del insecto
Armando Romero,es de nacionalidad,colombiana
Armando Romero,es autor de la obra,El árbol digital y otros poemas
Armando Romero,es autor de la obra,Alquimia del fuego inútil
Armando Romero,es autor de la obra,A vista del tiempo
Armando Romero,es autor de la obra,"El Nadaísmo colombiano, o, La búsqueda de una vanguardia perdida"
Armando Romero,es autor de la obra,Amanece aquella oscuridad
Armando Romero,es autor de la obra,Un día entre las cruces
Armando Romero,es autor de la obra,La rueda de Chicago (Villegas Novela)
Armando Romero,es autor de la obra,Antología del nadaísmo
Armando Romero,es autor de la obra,El aguacero edificable
Luis Roncallo Fandiño,es de nacionalidad,colombiana
Luis Roncallo Fandiño,es autor de la obra,Las locuras pasionales de Bolívar
Evelio Rosero,es de nacionalidad,colombiana
Evelio Rosero,es autor de la obra,En el Lejero / Far Far Away
Evelio Rosero,es autor de la obra,Casa de Furia / House of Fury
Rodolfo Ramón de Roux,es de nacionalidad,colombiana
Fabio Rubiano,es de nacionalidad,colombiana
Carlos-Enrique Ruiz,es de nacionalidad,colombiana
Carlos-Enrique Ruiz,es autor de la obra,Reportajes de Aleph
Carlos-Enrique Ruiz,es autor de la obra,Los caminos recrudecen la espera
Carlos-Enrique Ruiz,es autor de la obra,Media hora de lluvia en el jardín
Carlos-Enrique Ruiz,es autor de la obra,Matilde Espinosa en la contienda de vida y poesía
Carlos-Enrique Ruiz,es autor de la obra,Las lluvias del verano
Carlos-Enrique Ruiz,es autor de la obra,Los signos de la espera
Carlos-Enrique Ruiz,es autor de la obra,El velo de la ensoñación
Carlos-Enrique Ruiz,es autor de la obra,Meditación acerca del desasosiego de Pessoa
Alonso Salazar,es de nacionalidad,colombiana
Alonso Salazar,es autor de la obra,Poder político y fenómenos de criminalización
Alonso Salazar,es autor de la obra,Pablo Escobar
Andrés Salcedo,es de nacionalidad,colombiana
Andrés Salcedo,es autor de la obra,El día que en el fútbol murió
Samael Aun Weor,es de nacionalidad,colombiana
Gregorio Sánchez Gómez,es de nacionalidad,colombiana
David Sánchez Juliao,es de nacionalidad,colombiana
Benhur Sánchez Suárez,es de nacionalidad,colombiana
Benhur Sánchez Suárez,es autor de la obra,El frente inmóvil
Carlos Ariel Sánchez,es de nacionalidad,colombiana
Carlos Ariel Sánchez,es autor de la obra,Historia de la organización electoral en Colombia (1888-2012)
Carlos Ariel Sánchez,es autor de la obra,Ajuste estructural de las finanzas públicas 1998-2004
Eduardo Santa,es de nacionalidad,colombiana
Eduardo Santa,es autor de la obra,La provincia perdida
Eduardo Santa,es autor de la obra,Crónica de un bandido legendario
Eduardo Santa,es autor de la obra,Las Senales de Anteo
Eduardo Santa,es autor de la obra,El pastor y las estrellas
Germán Santamaría,es de nacionalidad,colombiana
Rubén Sierra Mejía,es de nacionalidad,colombiana
Rubén Sierra Mejía,es autor de la obra,20 de julio de 1810
Rubén Sierra Mejía,es autor de la obra,República Liberal
Rubén Sierra Mejía,es autor de la obra,La hegemonía conservadora
Rubén Sierra Mejía,es autor de la obra,"La restauración conservadora, 1946-1957"
Rubén Sierra Mejía,es autor de la obra,La filosofía y la crisis colombiana
Rubén Sierra Mejía,es autor de la obra,El radicalismo colombiano del siglo XIX
Hernando Socarrás,es de nacionalidad,colombiana
José Francisco Socarras,es de nacionalidad,colombiana
Marco Fidel Suárez,es de nacionalidad,colombiana
Luis Tablanca,es de nacionalidad,colombiana
Nicolás Tanco,es de nacionalidad,colombiana
Tulio Tascón,es de nacionalidad,colombiana
Gustavo Tatis Guerra,es de nacionalidad,colombiana
Gustavo Tatis Guerra,es autor de la obra,García Márquez
Gustavo Tatis Guerra,es autor de la obra,Evangelio del viento
Gustavo Tatis Guerra,es autor de la obra,La ciudad amurallada
Gustavo Tatis Guerra,es autor de la obra,El mundo según Germán Espinosa
José María Torres Caicedo,es de nacionalidad,colombiana
José María Torres Caicedo,es autor de la obra,"Ensayos Biográficos y de Crítica Literaria Sobre Los Principales Poetas y Literatos Hispano-Americanos, Volume 3..."
José María Torres Caicedo,es autor de la obra,Coleccion de Poesias Originales
José María Torres Caicedo,es autor de la obra,Ensayos Biográficos y de Crítica Literaria Sobre Los Principales Poetas y Literatos Hispano-Americanos
John Fitzgerald Torres,es de nacionalidad,colombiana
John Fitzgerald Torres,es autor de la obra,Qué Problema con Mi Nombre!
Carlos Arturo Truque,es de nacionalidad,colombiana
Iván Ulchur,es de nacionalidad,colombiana
José Umaña Bernal,es de nacionalidad,colombiana
Alberto Urdaneta,es de nacionalidad,colombiana
Marcelino Uribe Arango,es de nacionalidad,colombiana
Álvaro Uribe Rueda,es de nacionalidad,colombiana
Álvaro Uribe Rueda,es autor de la obra,"Bizancio, el dique iluminado"
Alfonso Uribe Misas,es de nacionalidad,colombiana
Hernando Valencia Goelkel,es de nacionalidad,colombiana
Guillermo Valencia Salgado,es de nacionalidad,colombiana
Arturo Valencia Zea,es de nacionalidad,colombiana
León Valencia,es de nacionalidad,colombiana
León Valencia,es autor de la obra,"Herederos del mal : clanes, mafias y mermelada. Congreso 2014-2018"
León Valencia,es autor de la obra,El regreso del uribismo
León Valencia,es autor de la obra,Sindicalismo asesinado
León Valencia,es autor de la obra,Mis años de guerra
León Valencia,es autor de la obra,Parapolítica
León Valencia,es autor de la obra,Mis años de guerra
León Valencia,es autor de la obra,Mis años de guerra
Eduardo Varela Pezzano,es de nacionalidad,colombiana
Eduardo Varela Pezzano,es autor de la obra,Ilegalidad Aparente o Violación Permanente
Eduardo Varela Pezzano,es autor de la obra,Estudios de propiedad intelectual
Tomás Vargas Osorio,es de nacionalidad,colombiana
José María Vargas Vila,es de nacionalidad,colombiana
Rocío Vélez de Piedrahíta,es de nacionalidad,colombiana
Jorge Velosa,es de nacionalidad,colombiana
Felipe de Vergara Azcárate,es de nacionalidad,colombiana
Luis Vidales,es de nacionalidad,colombiana
Luis Vidales,es autor de la obra,Suenas timbres & 13 textos testimoniales
Luis Vidales,es autor de la obra,Ni dulce ni amargo
Luis Vidales,es autor de la obra,Luis Vidales (Cuadernillos de Poesia)
Luis Vidales,es autor de la obra,Selección de centenario
Jorge Zalamea,es de nacionalidad,colombiana
Javier Zamudio,es de nacionalidad,colombiana
Javier Zamudio,es autor de la obra,Espiar a los felices
Javier Zamudio,es autor de la obra,El infierno de los otros
Javier Zamudio,es autor de la obra,El infierno de los otros
Alexis Zapata Meza,es de nacionalidad,colombiana
Alexis Zapata Meza,es autor de la obra,Los oficios del infierno - 1. edición
Juan Zapata Olivella,es de nacionalidad,colombiana
Manuel Zapata Olivella,es de nacionalidad,colombiana
Manuel Zapata Olivella,es autor de la obra,Un acordeo n tras la reja
Manuel Zapata Olivella,es autor de la obra,Obra poética
Jesús Zárate,es de nacionalidad,colombiana
Jesús Zárate,es autor de la obra,La carcel
José Zuleta Ortiz,es de nacionalidad,colombiana
José Zuleta Ortiz,es autor de la obra,Esperando tus ojos
Gabriel García Márquez ,es de nacionalidad,colombiana
Gabriel García Márquez ,es autor de la obra,Rêves et réalités / Sueños y realidades
Gabriel García Márquez ,es autor de la obra,Cien Años de Soledad y un Homenaje
Gabriel García Márquez ,es autor de la obra,Las cartas del Boom
Gabriel García Márquez ,es autor de la obra,Cien años de Soledad (Edición de Regalo) / One Hundred Years of Solitude (Gift Edition)
Gabriel García Márquez ,es autor de la obra,Me alquilo para soñar
Gabriel García Márquez ,es autor de la obra,Diccionario Clave : diccionario de uso del español actual
Gabriel García Márquez ,es autor de la obra,DE EUROPA Y AMÉRICA
Andrés Caicedo,es de nacionalidad,colombiana
Andrés Caicedo,es autor de la obra,"Andrés Caicedo, teatro"
Andrés Caicedo,es autor de la obra,Correspondencia
Andrés Caicedo,es autor de la obra,Andrés Caicedo
Andrés Caicedo,es autor de la obra,¡Que viva la música!
Andrés Caicedo,es autor de la obra,Noche sin fortuna
Andrés Caicedo,es autor de la obra,Que viva la música
Andrés Caicedo,es autor de la obra,Angelitos empantanados (o Historias para jovencitos)
Andrés Caicedo,es autor de la obra,8 Cuentos
Andrés Caicedo,es autor de la obra,El atravesado
Andrés Caicedo,es autor de la obra,Ojo al cine
Andrés Caicedo,es autor de la obra,Mi cuerpo es una celda
Candelario Obeso,es de nacionalidad,colombiana
Candelario Obeso,es autor de la obra,Si yo fuera tambó
Candelario Obeso,es autor de la obra,Cantos populares de mi tierra
Candelario Obeso,es autor de la obra,Obra poética
Darío Jaramillo Agudelo,es de nacionalidad,colombiana
Darío Jaramillo Agudelo,es autor de la obra,Nuevo sentimentario
Darío Jaramillo Agudelo,es autor de la obra,Sólo el azar (1. edición) (2011)
Darío Jaramillo Agudelo,es autor de la obra,Antología de crónica latinoamericana actual
Darío Jaramillo Agudelo,es autor de la obra,Nicolás aprende los números
Darío Jaramillo Agudelo,es autor de la obra,Del marqués a la monja
Darío Jaramillo Agudelo,es autor de la obra,Poesía en la canción popular latinoamericana
Darío Jaramillo Agudelo,es autor de la obra,Basta cerrar los ojos
Darío Jaramillo Agudelo,es autor de la obra,Cuadernos de música
Darío Jaramillo Agudelo,es autor de la obra,La voz interior
Darío Jaramillo Agudelo,es autor de la obra,Poemas de amor
Darío Jaramillo Agudelo,es autor de la obra,Historia de Simona
Darío Jaramillo Agudelo,es autor de la obra,Antología de crónica latinoamericana actual
Fanny Buitrago,es de nacionalidad,colombiana
Fanny Buitrago,es autor de la obra,En torno al frenesí
Fanny Buitrago,es autor de la obra,Cuentos
Fanny Buitrago,es autor de la obra,Cartas del palomar
Fanny Buitrago,es autor de la obra,La Casa del Abuelo
Fanny Buitrago,es autor de la obra,La Casa del Arco Iris
Fanny Buitrago,es autor de la obra,La Casa del Verde Doncel
Fanny Buitrago,es autor de la obra,Los encantamientos
Fernando Vallejo,es de nacionalidad,colombiana
Fernando Vallejo,es autor de la obra,"Almas En Pena, Chapolas Negras"
Fernando Vallejo,es autor de la obra,Años de indulgencia
Fernando Vallejo,es autor de la obra,El Desbarrancadero/the Edge of the Abyss
Fernando Vallejo,es autor de la obra,Entre Fantasmas / Between Ghosts
Fernando Vallejo,es autor de la obra,La Puta De Babilonia/ the Bitch of Babylonia
Fernando Vallejo,es autor de la obra,La Rambla Paralelau
Fernando Vallejo,es autor de la obra,Los Dias Azules
Fernando Vallejo,es autor de la obra,Manualito de Imposturologia Fisica
Fernando Vallejo,es autor de la obra,Mi Hermano El Alcalde/my Brother the Mayor
Fernando Vallejo,es autor de la obra,El Fuego Secreto
Fernando Vallejo,es autor de la obra,El río del tiempo
Fernando Vallejo,es autor de la obra,Entre fantasmas
Fernando Vallejo,es autor de la obra,La tautología darwinista y otros ensayos de biología
Fernando Vallejo,es autor de la obra,Logoi
Fernando Vallejo,es autor de la obra,Los caminos a Roma
Fernando Vallejo,es autor de la obra,Los días azules
Fernando Vallejo,es autor de la obra,El mensajero
Fernando Vallejo,es autor de la obra,El desbarrancadero
Gabriel García Márquez,es de nacionalidad,colombiana
Gabriel García Márquez,es autor de la obra,Rêves et réalités / Sueños y realidades
Gabriel García Márquez,es autor de la obra,Cien Años de Soledad y un Homenaje
Gabriel García Márquez,es autor de la obra,Las cartas del Boom
Gabriel García Márquez,es autor de la obra,Cien años de Soledad (Edición de Regalo) / One Hundred Years of Solitude (Gift Edition)
Gabriel García Márquez,es autor de la obra,Me alquilo para soñar
Gabriel García Márquez,es autor de la obra,Diccionario Clave : diccionario de uso del español actual
Gabriel García Márquez,es autor de la obra,DE EUROPA Y AMÉRICA
Héctor Abad Faciolince,es de nacionalidad,colombiana
Héctor Abad Faciolince,es autor de la obra,Angosta (Spanish Edition)
Héctor Abad Faciolince,es autor de la obra,Lo Que Fue Presente / What Was Present
Héctor Abad Faciolince,es autor de la obra,Traiciones de la Memoria  Treasons of the Memory
Héctor Abad Faciolince,es autor de la obra,Tratado de Culinaria Para Mujeres Tristes - Bolsillo
José Asunción Silva,es de nacionalidad,colombiana
José Asunción Silva,es autor de la obra,Poemas
José Asunción Silva,es autor de la obra,Aserrin Aserran
José Asunción Silva,es autor de la obra,Poemas
José Asunción Silva,es autor de la obra,Poesias
José Asunción Silva,es autor de la obra,de Sobremesa - 544
José Asunción Silva,es autor de la obra,"Poesia, De Sobremesa"
José Asunción Silva,es autor de la obra,Cartas
José Asunción Silva,es autor de la obra,Poemas y Prosas
José Asunción Silva,es autor de la obra,De Sobremesa (Letras Latino Americanas)
José Asunción Silva,es autor de la obra,Jose Asuncion Silva (Cuadernillos de Poesia)
Juan Gabriel Vásquez,es de nacionalidad,colombiana
Juan Gabriel Vásquez,es autor de la obra,Granta en español #6
Juan Gabriel Vásquez,es autor de la obra,Nuevas rutas
Juan Gabriel Vásquez,es autor de la obra,El arte de la distorsión
Juan Gabriel Vásquez,es autor de la obra,El ruido de las cosas al caer
Juan Gabriel Vásquez,es autor de la obra,Los informantes
Juan Gabriel Vásquez,es autor de la obra,Los amantes de Todos los Santos
Juan Gabriel Vásquez,es autor de la obra,Joseph Conrad El Hombre De Ninguna Parte
Juan Gabriel Vásquez,es autor de la obra,Alina Suplicante
Juan Gabriel Vásquez,es autor de la obra,Los amantes de Todos los Santos
Juan Gabriel Vásquez,es autor de la obra,Las reputaciones
Juan Gabriel Vásquez,es autor de la obra,Las reputaciones
Laura Restrepo,es de nacionalidad,colombiana
Laura Restrepo,es autor de la obra,Los Divinos - 1. edición
Laura Restrepo,es autor de la obra,Dulce Compania
Laura Restrepo,es autor de la obra,Novia Oscura
Laura Restrepo,es autor de la obra,Delirio / Delirium
Laura Restrepo,es autor de la obra,Leopardo al sol
Laura Restrepo,es autor de la obra,La isla de la pasio n
Laura Restrepo,es autor de la obra,Dulca Compania
Laura Restrepo,es autor de la obra,"LA Multitud Errante (Biblioteca Breve (Bogota, Colombia).)"
Laura Restrepo,es autor de la obra,La novia oscura/ The Evil Girlfriend
Laura Restrepo,es autor de la obra,Demasiados héroes
Marvel Moreno,es de nacionalidad,colombiana
Marvel Moreno,es autor de la obra,Tiempo de Las Amazonas / the Time of the Amazon
Piedad Bonnett,es de nacionalidad,colombiana
Piedad Bonnett,es autor de la obra,Lo Que No Tiene Nombre / That Which Has No Name
Piedad Bonnett,es autor de la obra,El corazón del miedo
Piedad Bonnett,es autor de la obra,Qué Hacer con Estos Pedazos / What Do We Do with These Pieces?
Piedad Bonnett,es autor de la obra,Poesía Reunida
Piedad Bonnett,es autor de la obra,Donde Nadie Me Espere / Where No One Awaits Me
Piedad Bonnett,es autor de la obra,Prestigio de la Belleza
Piedad Bonnett,es autor de la obra,Lo que no tiene nombre
Piedad Bonnett,es autor de la obra,Ejercicios de estilo
Piedad Bonnett,es autor de la obra,Arte del siglo XX
Piedad Bonnett,es autor de la obra,Imaginación y oficio
Piedad Bonnett,es autor de la obra,Siempre fue invierno
Piedad Bonnett,es autor de la obra,Las herencias
Piedad Bonnett,es autor de la obra,Los privilegios del olvido
Piedad Bonnett,es autor de la obra,Explicaciones no pedidas
Rafael Pombo,es de nacionalidad,colombiana
Rafael Pombo,es autor de la obra,"Rafael Pombo, ese desconocido"
Rafael Pombo,es autor de la obra,La pobre viejecita
Rafael Pombo,es autor de la obra,Cantando y Contando a Rafael Pombo
Rafael Pombo,es autor de la obra,Cuentos de Pombo / Stories by Pombo
Rafael Pombo,es autor de la obra,Cuentos Pintados y Morales
Rafael Pombo,es autor de la obra,Fábulas y verdades
Rafael Pombo,es autor de la obra,Pastorcita
Rafael Pombo,es autor de la obra,El Gato Bandido y Otros Versos
Rafael Pombo,es autor de la obra,Cuentos Pintados
Rafael Pombo,es autor de la obra,Fabulas y verdades
Rafael Pombo,es autor de la obra,Rafael Pombo
Santiago Gamboa,es de nacionalidad,colombiana
Santiago Gamboa,es autor de la obra,Plegarias Nocturnas / Nighttime Prayers
Santiago Gamboa,es autor de la obra,Colombian Psycho (Spanish Edition)
Santiago Gamboa,es autor de la obra,PERDER ES CUESTIÓN DE MÉTODO
Santiago Gamboa,es autor de la obra,Hotel Pekín
Santiago Gamboa,es autor de la obra,Necrópolis
Tomás Carrasquilla,es de nacionalidad,colombiana
Tomás Carrasquilla,es autor de la obra,San Anto?ito - 1. edicion
Tomás Carrasquilla,es autor de la obra,Cuentos colombianos
Tomás Carrasquilla,es autor de la obra,Obra completa
Álvaro Mutis,es de nacionalidad,colombiana
Álvaro Mutis,es autor de la obra,Empresas y tribulaciones de Maqroll el Gaviero
Álvaro Mutis,es autor de la obra,Estación México
Álvaro Mutis,es autor de la obra,Summa de Maqroll el Gaviero
Álvaro Mutis,es autor de la obra,La nieve del almirante
Álvaro Mutis,es autor de la obra,"Abdul Bashuer, Sonador De Navios / Abdul Bashuer, Ship Dreamer"
Álvaro Mutis,es autor de la obra,Analisis De Ilona Llega Con La Lluvia
Álvaro Mutis,es autor de la obra,Antologia
Álvaro Mutis,es autor de la obra,Antologia (Igitur/Mito)
Álvaro Mutis,es autor de la obra,Antologia Personal
Álvaro Mutis,es autor de la obra,Empresas Y Tribulaciones De Maqroll El Gaviero/maqroll's Ventures And Trubilations
Álvaro Mutis,es autor de la obra,Herve Di Rosa
9789583014888,es un codigo ISBN para el libro,Frida Kahlo
9789583014888,es un codigo ISBN de una edicion publicada por,Panamericana Editorial
9789800116609,es un codigo ISBN para el libro,"Manuel Marulanda, Tirofijo"
9789800116609,es un codigo ISBN de una edicion publicada por,Monte Avila Editores Latinoamericana
9789583010231,es un codigo ISBN para el libro,El caballo y su sombra
9789583010231,es un codigo ISBN de una edicion publicada por,Panamericana Editorial
9789584213020,es un codigo ISBN para el libro,El cadáver insepulto
9789584213020,es un codigo ISBN de una edicion publicada por,Editorial Planeta Colombiana
9789583009938,es un codigo ISBN para el libro,El Caiman sonador
9789583009938,es un codigo ISBN de una edicion publicada por,Panamericana Editorial
9789879702253,es un codigo ISBN para el libro,Tirofijo - Los Sueos y Las Montaas
9789879702253,es un codigo ISBN de una edicion publicada por,Editorial 21
9789586142892,es un codigo ISBN para el libro,Tirofijo
9789586142892,es un codigo ISBN de una edicion publicada por,Planeta
9789586144216,es un codigo ISBN para el libro,Tirofijo
9789586144216,es un codigo ISBN de una edicion publicada por,Planeta
9789588308838,es un codigo ISBN para el libro,"Conflicto interno, fronteras y crisis diplomática"
9789588308838,es un codigo ISBN de una edicion publicada por,"Universidad Libre, Seccional Cali, Facultad de Derecho, Ciencias Políticas y Sociales, Centro de Investigaciones Jurídicas y Sociojurídicas CIFADER"
9789588308159,es un codigo ISBN para el libro,"Terrorismo, globalización y Estados-Nación"
9789588308159,es un codigo ISBN de una edicion publicada por,"Universidad Libre, Seccional Cali"
9789588630113,es un codigo ISBN para el libro,Terrorismo internacional y nuevo orden mundial
9789588630113,es un codigo ISBN de una edicion publicada por,Universidad Libre Seccional Cali
9789584422804,es un codigo ISBN para el libro,Protocolo Tairona
9789584422804,es un codigo ISBN de una edicion publicada por,Editorial Cabra Mocha
9789588869230,es un codigo ISBN para el libro,Abdúl Amán y su mujer Isabel Paredes
