source,relation,target
Luis de Rodrigo,es autor de la obra,Acuerdos comerciales de nueva generación de la Unión Europea
Luis Fernando Cueto Chavarría,es de nacionalidad,peruana
Teófilo Maguiña Cueva,es de nacionalidad,peruana
Carlos Malpica,es de nacionalidad,peruana
Nelson Manrique,es de nacionalidad,peruana
Nelson Manrique,es autor de la obra,Mirador indio
Nelson Manrique,es autor de la obra,"Rumbo incierto, destino desconocido"
José Carlos Mariátegui,es de nacionalidad,peruana
José Carlos Mariátegui,es autor de la obra,Indigenismo y propuestas culturales
José Carlos Mariátegui,es autor de la obra,La tarea americana
José Carlos Mariátegui,es autor de la obra,Siete ensayos de interpretación de la realidad peruana
José Arnaldo Márquez,es de nacionalidad,peruana
José Arnaldo Márquez,es autor de la obra,Sueño de una Noche de Verano (Annotated) (Spanish Edition)
José Arnaldo Márquez,es autor de la obra,Julio César
José Arnaldo Márquez,es autor de la obra,Dramas : 
José Arnaldo Márquez,es autor de la obra,Recuerdos de viaje a los Estados-Unidos de la America del norte (1857-1861)
Santiago Márquez Zorrilla,es de nacionalidad,peruana
Alberto Massa Murazzi,es de nacionalidad,peruana
Alberto Massa Murazzi,es autor de la obra,El oculista
Eduardo Massé,es de nacionalidad,peruana
Adán Mejía,es de nacionalidad,peruana
Porfirio Meneses Lazón,es de nacionalidad,peruana
Efraín Miranda Luján,es de nacionalidad,peruana
Efraín Miranda Luján,es autor de la obra,Indios dios runa
César Miró,es de nacionalidad,peruana
César Miró,es autor de la obra,Los 100 Correos Electronicos Mas Poderosos Del Network Marketing
César Miró,es autor de la obra,Marketing Viral
César Miró,es autor de la obra,Los 100 Correos Electrónicos Más Poderosos Del Network Marketing
César Miró,es autor de la obra,Secretos de Las Criptomonedas
César Miró,es autor de la obra,Dominando YOUTUBE ADS
César Miró,es autor de la obra,Dominando INSTAGRAM ADS
César Miró,es autor de la obra,Dominando SOCIAL MEDIA
César Miró,es autor de la obra,Dominando Youtube
Francisco Miró-Quesada Cantuarias,es de nacionalidad,peruana
Francisco Miró-Quesada Rada,es de nacionalidad,peruana
Francisco Miró-Quesada Rada,es autor de la obra,Militancia educativa
Francisco Miró-Quesada Rada,es autor de la obra,Los Cien Años de Francisco Miró Quesada Cantuarias : (Homenaje)
Francisco Miró-Quesada Rada,es autor de la obra,Reinvención de la democracia
Aldo Miyashiro,es de nacionalidad,peruana
Aldo Miyashiro,es autor de la obra,"Un misterio, una pasión"
Eduardo Moll,es de nacionalidad,peruana
Manuel Moncloa y Covarrubias,es de nacionalidad,peruana
Rodrigo Montoya Rojas,es de nacionalidad,peruana
Tulio Mora,es de nacionalidad,peruana
Francisco Morales Bermúdez,es de nacionalidad,peruana
Manuel Moreno Jimeno,es de nacionalidad,peruana
Manuel Moreyra Loredo,es de nacionalidad,peruana
Juan Morillo Ganoza,es de nacionalidad,peruana
Juan Morillo Ganoza,es autor de la obra,Aroma de gloria
Juan Morillo Ganoza,es autor de la obra,Memoria de un naufragio
Juan Morillo Ganoza,es autor de la obra,Hienas en la niebla
César Moro,es de nacionalidad,peruana
César Moro,es autor de la obra,Travesías trifrontes
César Moro,es autor de la obra,Prestigio del amor
Efraín Morote Best,es de nacionalidad,peruana
Herbert Morote,es de nacionalidad,peruana
Herbert Morote,es autor de la obra,"Bolívar, libertador y enemigo N° 1 del Perú"
Herbert Morote,es autor de la obra,¡Todos contra la verdad!
Herbert Morote,es autor de la obra,"Bolívar, libertador y enemigo no. 1 del Perú"
Herbert Morote,es autor de la obra,Suerte para todos
Herbert Morote,es autor de la obra,"Vargas Llosa, tal cual"
Herbert Morote,es autor de la obra,"Réquiem por Perú, mi patria"
Antonio Muñoz Monge,es de nacionalidad,peruana
Antonio Muñoz Monge,es autor de la obra,Aimaras y sikuris
Reynaldo Naranjo,es de nacionalidad,peruana
Patricio Navia,es de nacionalidad,peruana
Patricio Navia,es autor de la obra,El tsunami electoral de 2013 en Chile
Patricio Navia,es autor de la obra,"Democracia municipal en Chile, 1992-2012"
Patricio Navia,es autor de la obra,El genoma electoral chileno
Patricio Navia,es autor de la obra,El gobierno de Ricardo Lagos
Patricio Navia,es autor de la obra,El sismo electoral de 2009
Hugo Neira Samanez,es de nacionalidad,peruana
Hugo Neira Samanez,es autor de la obra,Bicentenario Peru
Hugo Neira Samanez,es autor de la obra,Joyas de la BIblioteca Nacional del Perú
Hugo Neira Samanez,es autor de la obra,Las independencias
Alejandro Neyra,es de nacionalidad,peruana
Alejandro Neyra,es autor de la obra,Traiciones peruanas
Alejandro Neyra,es autor de la obra,Pacífico
Alejandro Neyra,es autor de la obra,"Cia Perú, 1985"
Alejandro Neyra,es autor de la obra,Peruanos de ficción
Alejandro Neyra,es autor de la obra,Peruanas ilustres
Ezio Neyra,es de nacionalidad,peruana
Ezio Neyra,es autor de la obra,Pasajero en La Habana
Ezio Neyra,es autor de la obra,Tsunami
Ezio Neyra,es autor de la obra,Habrá que hacer algo mientras tanto
Luis Nieto Degregori,es de nacionalidad,peruana
Luis Nieto Degregori,es autor de la obra,Asesinato en la gran ciudad del Cuzco
Luis Nieto Degregori,es autor de la obra,El guachimán y otras historias
Nixa,es de nacionalidad,peruana
Manuel Jesús Obín,es de nacionalidad,peruana
Manuel Jesús Obín,es autor de la obra,Ojeada Histórica de la Revolucion Sud-Americana en Los Veinte años Que Precedieron Á la Independencia Del Perú
Carlos Oquendo de Amat,es de nacionalidad,peruana
José Oregón Morales,es de nacionalidad,peruana
Antenor Orrego,es de nacionalidad,peruana
Antenor Orrego,es autor de la obra,Obras completas
Carlos Ortiz de Zevallos Paz Soldán,es de nacionalidad,peruana
Felipe Ortiz de Zevallos,es de nacionalidad,peruana
Jorge Ortiz Dueñas,es de nacionalidad,peruana
José Miguel Oviedo,es de nacionalidad,peruana
José Miguel Oviedo,es autor de la obra,Archivo personal
José Miguel Oviedo,es autor de la obra,Una locura razonable
José Miguel Oviedo,es autor de la obra,José Miguel Oviedo
José Miguel Oviedo,es autor de la obra,Poesía peruana
José Miguel Oviedo,es autor de la obra,Dossier Vargas Llosa
José Miguel Oviedo,es autor de la obra,Historia de la literatura hispanoamericana
Gabino Pacheco Zegarra,es de nacionalidad,peruana
Clemente Palma,es de nacionalidad,peruana
José María Pando,es de nacionalidad,peruana
José María Pando,es autor de la obra,La monarquía sin corona
Felipe Pardo y Aliaga,es de nacionalidad,peruana
Felipe Pardo y Aliaga,es autor de la obra,Teatro completo
Saturnino Paredes,es de nacionalidad,peruana
Juan Parra del Riego,es de nacionalidad,peruana
Juan Parra del Riego,es autor de la obra,Poesía completa
Pablo Patrón,es de nacionalidad,peruana
Juan de Arona,es de nacionalidad,peruana
Juan de Arona,es autor de la obra,La línea de Chorrillos
Carlos Enrique Paz Soldán,es de nacionalidad,peruana
Sixto Paz Wells,es de nacionalidad,peruana
Sixto Paz Wells,es autor de la obra,Contacto Interdimensional
Sixto Paz Wells,es autor de la obra,El Libro de los Guardianes y Vigilantes de Mundos
Sixto Paz Wells,es autor de la obra,El Umbral Secreto
Sixto Paz Wells,es autor de la obra,"Guias Extraterrestres, Los"
Sixto Paz Wells,es autor de la obra,La Antiprofecia
Sixto Paz Wells,es autor de la obra,Los Guias Extraterrestres
Sixto Paz Wells,es autor de la obra,"Mensajeros del cosmos, Una Puerta hacia las Estrellas"
Sixto Paz Wells,es autor de la obra,Una Insolita Invitacion
José Peláez Bardales,es de nacionalidad,peruana
José Peláez Bardales,es autor de la obra,El juicio del siglo
José Peláez Bardales,es autor de la obra,La prueba penal
Mario Peláez Bazán,es de nacionalidad,peruana
Alejandro Peralta,es de nacionalidad,peruana
Alejandro Peralta,es autor de la obra,Ande ; El Kollao
Jorge Pimentel,es de nacionalidad,peruana
Willy Pinto Gamboa,es de nacionalidad,peruana
Manuel Piqueras Luna,es de nacionalidad,peruana
Manuel Piqueras Luna,es autor de la obra,Libro de Emanuel
Manuel Piqueras Luna,es autor de la obra,Razón de Amor
Manuel Piqueras Luna,es autor de la obra,Iluminaciones en el Desierto
Pedro Planas Silva,es de nacionalidad,peruana
Mario Poggi,es de nacionalidad,peruana
Mario Polar Ugarteche,es de nacionalidad,peruana
Mario Polar Ugarteche,es autor de la obra,Mario Polar
Gustavo Pons Muzzo,es de nacionalidad,peruana
Ismael Portal,es de nacionalidad,peruana
José Portugal Catacora,es de nacionalidad,peruana
Willy del Pozo,es de nacionalidad,peruana
Willy del Pozo,es autor de la obra,Cuarentena
Willy del Pozo,es autor de la obra,27 relatos para resistir el temblor
Willy del Pozo,es autor de la obra,El sendero luminoso del placer
Manuel Quimper,es de nacionalidad,peruana
Eudocio Ravines,es de nacionalidad,peruana
Nicolás Rebaza,es de nacionalidad,peruana
Luis Rey de Castro,es de nacionalidad,peruana
Luis Rey de Castro,es autor de la obra,Cáceres
Roberto Reyes Tarazona,es de nacionalidad,peruana
Roberto Reyes Tarazona,es autor de la obra,Lima
Roberto Reyes Tarazona,es autor de la obra,Tres veces Miguel Gutiérrez
Roberto Reyes Tarazona,es autor de la obra,La caza del cuento
Roberto Reyes Tarazona,es autor de la obra,Narradores peruanos de los ochenta
Roberto Reyes Tarazona,es autor de la obra,Selección natural
Christian Reynoso,es de nacionalidad,peruana
Christian Reynoso,es autor de la obra,La tempestad que te desnuda
Christian Reynoso,es autor de la obra,El rumor de las aguas mansas
Oswaldo Reynoso,es de nacionalidad,peruana
Oswaldo Reynoso,es autor de la obra,Capricho en azul
Oswaldo Reynoso,es autor de la obra,Los inocentes
Gabriel Rimachi Sialer,es de nacionalidad,peruana
Gabriel Rimachi Sialer,es autor de la obra,Malos elementos
Gabriel Rimachi Sialer,es autor de la obra,17 fantásticos cuentos peruanos
Gabriel Rimachi Sialer,es autor de la obra,El cazador de dinosaurios
Gabriel Rimachi Sialer,es autor de la obra,El color del camaleón
Rina Soldevilla,es de nacionalidad,peruana
Rina Soldevilla,es autor de la obra,Cuentos Siniestros
Rina Soldevilla,es autor de la obra,Cuna de MIS Poemas
Miguel Rincón Rincón,es de nacionalidad,peruana
Miguel Rincón Rincón,es autor de la obra,Socialismo andino
Edgardo Rivera Martínez,es de nacionalidad,peruana
Edgardo Rivera Martínez,es autor de la obra,"La obra peruanista de Léonce Angrand (1834-1838, 1847)"
Edgardo Rivera Martínez,es autor de la obra,Edgardo Rivera Martínez
Edgardo Rivera Martínez,es autor de la obra,Historia y leyenda de la tierra de Jauja
Edgardo Rivera Martínez,es autor de la obra,Antología de la Amazonía del Perú
Edgardo Rivera Martínez,es autor de la obra,Revista americana
Edgardo Rivera Martínez,es autor de la obra,Danzantes de la noche y de la muerte y otros relatos
Edgardo Rivera Martínez,es autor de la obra,Diario de Santa María
Edgardo Rivera Martínez,es autor de la obra,Cuentos del Ande y la neblina
Juan Rivera Saavedra,es de nacionalidad,peruana
Juan Rivera Saavedra,es autor de la obra,Apuntes para una historia del teatro peruano
Juan Rivera Saavedra,es autor de la obra,5 vidas
Armando Robles Godoy,es de nacionalidad,peruana
Juan Manuel Robles,es de nacionalidad,peruana
Juan Manuel Robles,es autor de la obra,Lima freak
Humberto Rodríguez Pastor,es de nacionalidad,peruana
Humberto Rodríguez Pastor,es autor de la obra,"Presencia, influencia y alcances"
Humberto Rodríguez Pastor,es autor de la obra,El ají peruano en sus regiones y pueblos
Humberto Rodríguez Pastor,es autor de la obra,La vida en el entorno del tamal peruano
Humberto Rodríguez Pastor,es autor de la obra,De tamales y tamaleros
Humberto Rodríguez Pastor,es autor de la obra,Negritud
Daniel Rodríguez Risco,es de nacionalidad,peruana
César Atahualpa Rodríguez,es de nacionalidad,peruana
Virgilio Roel Pineda,es de nacionalidad,peruana
Rafael Romero Valcárcel,es de nacionalidad,peruana
Alejandro Romualdo,es de nacionalidad,peruana
Fredy Roncalla,es de nacionalidad,peruana
Fredy Roncalla,es autor de la obra,Hawansuyo ukun words
Fredy Roncalla,es autor de la obra,Revelación en la Senda del Manzanar
Mateo Rosas de Oquendo,es de nacionalidad,peruana
José Rosas Ribeyro,es de nacionalidad,peruana
José Rosas Ribeyro,es autor de la obra,Cuadernos de pasión y desasosiego
José Rosas Ribeyro,es autor de la obra,Contemplaciones
José Rosas Ribeyro,es autor de la obra,País sin nombre
Enrique Rosas Paravicino,es de nacionalidad,peruana
Enrique Rosas Paravicino,es autor de la obra,El ferrocarril invisible
Enrique Rosas Paravicino,es autor de la obra,Suenan las campanas del Cusco
Ricardo Rossel,es de nacionalidad,peruana
Augusto Rubio Acosta,es de nacionalidad,peruana
José Sabogal Wiesse,es de nacionalidad,peruana
Carlos Augusto Salaverry,es de nacionalidad,peruana
Sebastián Salazar Bondy,es de nacionalidad,peruana
Sebastián Salazar Bondy,es autor de la obra,Lima la horrible y otros escritos
Sebastián Salazar Bondy,es autor de la obra,La ciudad como utopía
Sebastián Salazar Bondy,es autor de la obra,La odisea del libro en el Perú
Sebastián Salazar Bondy,es autor de la obra,La luz tras la memoria
Sebastián Salazar Bondy,es autor de la obra,Lima la horrible
Dany Salvatierra,es de nacionalidad,peruana
Dany Salvatierra,es autor de la obra,El síndrome de Berlín
Dany Salvatierra,es autor de la obra,Eléctrico ardor
Dany Salvatierra,es autor de la obra,Terapia de grupo
Antenor Samaniego,es de nacionalidad,peruana
Wellington Castillo Sánchez,es de nacionalidad,peruana
Abelardo Sánchez León,es de nacionalidad,peruana
Abelardo Sánchez León,es autor de la obra,Sensibilidad de frontera
Abelardo Sánchez León,es autor de la obra,Resplandor de noviembre
Abelardo Sánchez León,es autor de la obra,Ventanas y habitaciones
Abelardo Sánchez León,es autor de la obra,Grito bajo el agua
Abelardo Sánchez León,es autor de la obra,El hombre de la azotea
Juan José Sandoval Zapata,es de nacionalidad,peruana
Felipe Sassone,es de nacionalidad,peruana
Herman Schwarz,es de nacionalidad,peruana
Herman Schwarz,es autor de la obra,Martín Chambi
Herman Schwarz,es autor de la obra,Al ras del suelo
Manuel Scorza,es de nacionalidad,peruana
Manuel Scorza,es autor de la obra,Balada de la Guerra de los Pobres
Manuel Scorza,es autor de la obra,Redoble por rancas
Manuel Scorza,es autor de la obra,Cantar De Agapito Robles/Revelation of Agapito Robles
Manuel Scorza,es autor de la obra,"Danza Inmovil, La - Volumen 7"
Manuel Scorza,es autor de la obra,Homenaje a la palabra
Manuel Scorza,es autor de la obra,Obras completas de Manuel Scorza (La Creacion literaria)
Manuel Scorza,es autor de la obra,Redoble Por Rancas / Redouble By Uproots
Manuel Scorza,es autor de la obra,Obras Completas de Manuel Scorza
Manuel Scorza,es autor de la obra,La tumba del relámpago
Juan Seoane,es de nacionalidad,peruana
Juan Seoane,es autor de la obra,De nuevo te nombro
Juan Seoane,es autor de la obra,Mirada escrita
Juan Seoane,es autor de la obra,The end
Juan Seoane,es autor de la obra,Vacío
Marco Sifuentes,es de nacionalidad,peruana
Marco Sifuentes,es autor de la obra,Perú Bizarro
Marco Sifuentes,es autor de la obra,K. O. P.P.K.
Fernando Silva Santisteban,es de nacionalidad,peruana
Sofocleto,es de nacionalidad,peruana
Enrique Solari Swayne,es de nacionalidad,peruana
Enrique Solari Swayne,es autor de la obra,Obras incompletas
Manuel Solari Swayne,es de nacionalidad,peruana
Javier Sologuren,es de nacionalidad,peruana
Javier Sologuren,es autor de la obra,Al andar del camino
Javier Sologuren,es autor de la obra,"Rumor del Origen, El"
Clodoaldo Soto Ruiz,es de nacionalidad,peruana
Clodoaldo Soto Ruiz,es autor de la obra,¿Chaymantaqá? ¿Y después?
Clodoaldo Soto Ruiz,es autor de la obra,Runasimi-kastillanu-inlis llamkaymanaq qullqa
Clodoaldo Soto Ruiz,es autor de la obra,"Quechua, manual de enseñanza"
Pedro Suárez-Vértiz,es de nacionalidad,peruana
Pedro Suárez-Vértiz,es autor de la obra,"Yo, Pedro"
José Tamayo Herrera,es de nacionalidad,peruana
José Tamayo Herrera,es autor de la obra,El enigma de Machupicchu
José Tamayo Herrera,es autor de la obra,Nuevo compendio de historia del Perú
Augusto Tamayo San Román,es de nacionalidad,peruana
Augusto Tamayo San Román,es autor de la obra,Bicentenarios de la Independencia del Perú
Augusto Tamayo San Román,es autor de la obra,Historia de los Tamayo del Perú
Augusto Tamayo San Román,es autor de la obra,"Financiamiento, distribución y márketing del cine peruano"
Augusto Tamayo San Román,es autor de la obra,"Arquitectura de Lima, 1910-1950"
Augusto Tamayo Vargas,es de nacionalidad,peruana
Augusto Tamayo Vargas,es autor de la obra,150 artículos sobre el Perú
María del Pilar Tello,es de nacionalidad,peruana
María del Pilar Tello,es autor de la obra,La industria de la conciencia
María del Pilar Tello,es autor de la obra,"Dioses, diablos y fieras"
María del Pilar Tello,es autor de la obra,El nuevo progresismo en América Latina
Víctor Tenorio García,es de nacionalidad,peruana
Esteban Terralla y Landa,es de nacionalidad,peruana
Esteban Terralla y Landa,es autor de la obra,Lima por dentro y fuera
Iván Thays,es de nacionalidad,peruana
Iván Thays,es autor de la obra,Pasajeros perdurables
Iván Thays,es autor de la obra,Un lugar llamado Oreja de Perro
Iván Thays,es autor de la obra,Un lugar llamado Oreja de Perro
Fernando Tola de Habich,es de nacionalidad,peruana
Fernando Tola de Habich,es autor de la obra,Bibliografía literaria de la revolución mexicana
Fernando Tola de Habich,es autor de la obra,Yucatán 1517
Raúl Tola,es de nacionalidad,peruana
Raúl Tola,es autor de la obra,Flores amarillas
Raúl Tola,es autor de la obra,Toque de queda
José Torres de Vidaurre,es de nacionalidad,peruana
Andrés Townsend,es de nacionalidad,peruana
Efraín Trelles,es de nacionalidad,peruana
Alejandro Tudela Chopitea,es de nacionalidad,peruana
Alejandro Tudela Chopitea,es autor de la obra,Guerra del Pacífico
Demetrio Túpac Yupanqui,es de nacionalidad,peruana
Juan Manuel Ugarte Eléspuru,es de nacionalidad,peruana
Óscar Ugarteche,es de nacionalidad,peruana
Óscar Ugarteche,es autor de la obra,Vicios públicos
Óscar Ugarteche,es autor de la obra,El Falso Dilema
Óscar Ugarteche,es autor de la obra,Historia Critica del FMI
Alberto Ulloa Sotomayor,es de nacionalidad,peruana
Casimiro Ulloa,es de nacionalidad,peruana
Alberto Ureta,es de nacionalidad,peruana
Carlos Daniel Valcárcel,es de nacionalidad,peruana
Gustavo Valcárcel,es de nacionalidad,peruana
Gustavo Valcárcel,es autor de la obra,La ola que arrasó España
José Manuel Valdés,es de nacionalidad,peruana
Blas Valera,es de nacionalidad,peruana
Luis Valle Goicochea,es de nacionalidad,peruana
Luis Valle Goicochea,es autor de la obra,Los zapatos de cordobán
Luis Valle Goicochea,es autor de la obra,Hilvanes
Juan del Valle y Caviedes,es de nacionalidad,peruana
Juan del Valle y Caviedes,es autor de la obra,Guerras físicas
Juan del Valle y Caviedes,es autor de la obra,"Guerras físicas, proezas medicales, hazañas de la ignorancia"
Diego Valverde Villena,es de nacionalidad,peruana
Diego Valverde Villena,es autor de la obra,Vetas literarias
Diego Valverde Villena,es autor de la obra,Gaviero
Luis Varela y Orbegoso,es de nacionalidad,peruana
Mario Vargas Llosa,es de nacionalidad,peruana
Mario Vargas Llosa,es autor de la obra,Dietario de posguerra
Mario Vargas Llosa,es autor de la obra,La biblioteca del Inca Garcilaso de la Vega
Mario Vargas Llosa,es autor de la obra,¡Nunca más!
Mario Vargas Llosa,es autor de la obra,Las cartas del Boom
Mario Vargas Llosa,es autor de la obra,La Tia Julia Y El Escribidor
Mario Vargas Llosa,es autor de la obra,Tía Julia y el Escribidor
Mario Vargas Llosa,es autor de la obra,País de Las Mil Caras : Escritos Sobre el perú / a Country of a Thousand Faces
Eleodoro Vargas Vicuña,es de nacionalidad,peruana
Alberto Varillas,es de nacionalidad,peruana
Alberto Varillas,es autor de la obra,José Gregorio Paredes (1778-1839)
Alberto Varillas,es autor de la obra,Sobre Ricardo Palma
Alberto Varillas,es autor de la obra,Apuntes para una historiografía de la literatura peruana republicana del siglo XIX
Alberto Varillas,es autor de la obra,Perú y Ecuador
Alberto Varillas,es autor de la obra,El periodismo en la historia del Perú
Chalena Vásquez,es de nacionalidad,peruana
Chalena Vásquez,es autor de la obra,Los procesos de producción artística
Francisco Vegas Seminario,es de nacionalidad,peruana
Hernán Velarde,es de nacionalidad,peruana
Enrique Verástegui,es de nacionalidad,peruana
Enrique Verástegui,es autor de la obra,Diario de viaje
Enrique Verástegui,es autor de la obra,Bodegón
Enrique Verástegui,es autor de la obra,T3or14 d3 los c4mb1os
Enrique Verástegui,es autor de la obra,La máquina del crepús/culo
Enrique Verástegui,es autor de la obra,Ángel con Laúd Sideral
Enrique Verástegui,es autor de la obra,Teorema del anarquista ilustrado
Víctor Modesto Villavicencio,es de nacionalidad,peruana
Manuel Lorenzo de Vidaurre,es de nacionalidad,peruana
Manuel Lorenzo de Vidaurre,es autor de la obra,Proyecto Del Codigo Eclesiastico ... ...
Adolfo Vienrich,es de nacionalidad,peruana
Macedonio Villafán Broncano,es de nacionalidad,peruana
Macedonio Villafán Broncano,es autor de la obra,Las Almas Penan Por Amor
Víctor Villanueva,es de nacionalidad,peruana
Acisclo Villarán,es de nacionalidad,peruana
Domingo de Vivero,es de nacionalidad,peruana
Domingo de Vivero,es autor de la obra,Galería de Retratos de Los Gobernadores y Virreyes Del Perú (1532-1824)
Issa Watanabe,es de nacionalidad,peruana
Raúl Wiener,es de nacionalidad,peruana
Ricardo Wiesse,es de nacionalidad,peruana
Ricardo Wiesse,es autor de la obra,Cantuta
Ricardo Wiesse,es autor de la obra,Letra y música de María Wiesse
Ricardo Wiesse,es autor de la obra,Wiesse
Nicolás Yerovi,es de nacionalidad,peruana
Leonidas Yerovi,es de nacionalidad,peruana
Manuel Zanutelli Rosas,es de nacionalidad,peruana
Manuel Zanutelli Rosas,es autor de la obra,El Senador Ricardo Palma y otros estudios
Manuel Zanutelli Rosas,es autor de la obra,Francisco Bolognesi
Manuel Zanutelli Rosas,es autor de la obra,Periodistas peruanos del siglo XX
Manuel Zanutelli Rosas,es autor de la obra,"Andrés Avelino Cáceres, héroe de la resistencia"
Joseph Zárate,es de nacionalidad,peruana
Jaime Zavala,es de nacionalidad,peruana
Carlos Eduardo Zavaleta,es de nacionalidad,peruana
Carlos Eduardo Zavaleta,es autor de la obra,El gozo de las letras III
Carlos Eduardo Zavaleta,es autor de la obra,Ancash
Zelideth Chávez Cuentas,es de nacionalidad,peruana
Jaime Zevallos,es de nacionalidad,peruana
Pedro Zulen,es de nacionalidad,peruana
Carlos Zúñiga Segura,es de nacionalidad,peruana
Carlos Zúñiga Segura,es autor de la obra,El mar no cesa
Sócrates Zuzunaga Huaita,es de nacionalidad,peruana
Sócrates Zuzunaga Huaita,es autor de la obra,Siwarcito
Sócrates Zuzunaga Huaita,es autor de la obra,La noche y sus aullidos
Abraham Valdelomar,es de nacionalidad,peruana
Abraham Valdelomar,es autor de la obra,La aldea encantada
Abraham Valdelomar,es autor de la obra,La aldea encantada
Abraham Valdelomar,es autor de la obra,los ojos de judas
Abraham Valdelomar,es autor de la obra,Epistolario de Abraham Valdelomar
Abraham Valdelomar,es autor de la obra,La aldea encantada
Alfredo Bryce Echenique,es de nacionalidad,peruana
Alfredo Bryce Echenique,es autor de la obra,Medio siglo de literatura española
Alfredo Bryce Echenique,es autor de la obra,10 relatos de amor
Alfredo Bryce Echenique,es autor de la obra,Historias médicas
Alfredo Bryce Echenique,es autor de la obra,Martín Chambi
Alfredo Bryce Echenique,es autor de la obra,Madrid Mirada
Alfredo Bryce Echenique,es autor de la obra,"Premio FIL de Literatura en Lenguas Romances, Alfredo Bryce Echenique 2012"
Alfredo Bryce Echenique,es autor de la obra,Goig
Alfredo Bryce Echenique,es autor de la obra,Una vida de novela
Alfredo Bryce Echenique,es autor de la obra,Del humor quevedesco a la ironía cervantina
Alfredo Bryce Echenique,es autor de la obra,Crónicas personales
Alfredo Bryce Echenique,es autor de la obra,Crónicas perdidas
Alfredo Bryce Echenique,es autor de la obra,Cuentos completos
Alfredo Bryce Echenique,es autor de la obra,Entre la soledad y el amor
Alfredo Bryce Echenique,es autor de la obra,Penúltimos escritos
Alfredo Bryce Echenique,es autor de la obra,Muerte de Sevilla en Madrid
Alfredo Bryce Echenique,es autor de la obra,A vuelo de buen cubero y otras crónicas
Alfredo Bryce Echenique,es autor de la obra,La última mudanza de Felipe Carrillo
Alfredo Bryce Echenique,es autor de la obra,Permiso para sentir
Alfredo Bryce Echenique,es autor de la obra,A trancas y barrancas
Blanca Varela,es de nacionalidad,peruana
Blanca Varela,es autor de la obra,Cine: opinión y chisme
Blanca Varela,es autor de la obra,Blinding Star
Blanca Varela,es autor de la obra,Aunque cueste la noche
Blanca Varela,es autor de la obra,El libro de barro y otros poemas
Carmen Ollé,es de nacionalidad,peruana
Carmen Ollé,es autor de la obra,Monólogos de Lima
Carmen Ollé,es autor de la obra,Destino : Vagabunda
Carmen Ollé,es autor de la obra,Amores liquidos
Carmen Ollé,es autor de la obra,Una voz que existe
Carmen Ollé,es autor de la obra,Nights of Adrenaline Noches de Adrenalina
Carmen Ollé,es autor de la obra,Halcones en el parque
Clorinda Matto de Turner,es de nacionalidad,peruana
Clorinda Matto de Turner,es autor de la obra,Hima--Sumac
Clorinda Matto de Turner,es autor de la obra,Aves sin nido
Clorinda Matto de Turner,es autor de la obra,Viaje de recreo
Clorinda Matto de Turner,es autor de la obra,Aves sin nido
César Vallejo,es de nacionalidad,peruana
César Vallejo,es autor de la obra,Todos los poemas
César Vallejo,es autor de la obra,Poesía reunida
César Vallejo,es autor de la obra,Una lectura desde Chile
César Vallejo,es autor de la obra,Trilce
César Vallejo,es autor de la obra,Escalas
César Vallejo,es autor de la obra,Escritos En Prosa
César Vallejo,es autor de la obra,"Poemas Humanos - España, Aparta de Mi Este Caliz"
César Vallejo,es autor de la obra,Rusia en 1931. Reflexiones Al Pie Del Kremlin
César Vallejo,es autor de la obra,Paco Yunque y Otros Cuentos
César Vallejo,es autor de la obra,Rusia En 1931
César Vallejo,es autor de la obra,"Poemas En Prosa, Poemas Humanos, España, Aparta De Mi Este Caliz"
César Vallejo,es autor de la obra,Obra poetica completa
José María Arguedas,es de nacionalidad,peruana
José María Arguedas,es autor de la obra,Arguedas
José María Arguedas,es autor de la obra,Deep Rivers (Pergamon Oxford Spanish)
José María Arguedas,es autor de la obra,Nosotros los maestros
José María Arguedas,es autor de la obra,Los ríos profundos
José María Arguedas,es autor de la obra,Los ríos profundos
José María Arguedas,es autor de la obra,"La Mesa Redonda sobre ""Todas las Sangres"" del 23 de junio de 1965"
José María Arguedas,es autor de la obra,Itinerarios epistolares
José María Arguedas,es autor de la obra,"Qepa Wiñaq--, siempre literatura y antropología"
José María Arguedas,es autor de la obra,El manuscrito de Huarochirí
José María Arguedas,es autor de la obra,Diamantes y pedernales / José María Arguedas
José María Arguedas,es autor de la obra,Correspondencia entre José María Arguedas y Juan Mejía Baca en la Biblioteca Nacional
José María Arguedas,es autor de la obra,Los Rios Profundos
José María Arguedas,es autor de la obra,Relatos
José María Arguedas,es autor de la obra,El río y el mar
José María Arguedas,es autor de la obra,"Mitos, leyendas y cuentos peruanos"
José María Arguedas,es autor de la obra,Warma Kuyay y otros relatos
Julio Ramón Ribeyro,es de nacionalidad,peruana
Julio Ramón Ribeyro,es autor de la obra,La insignia y otros relatos geniales
Julio Ramón Ribeyro,es autor de la obra,Cartas a Luchting (1960-1993)
Julio Ramón Ribeyro,es autor de la obra,Pasajeros perdurables
Julio Ramón Ribeyro,es autor de la obra,Julio Ramón Ribeyro
Julio Ramón Ribeyro,es autor de la obra,Sólo para fumadores
Julio Ramón Ribeyro,es autor de la obra,La palabra del mudo
Julio Ramón Ribeyro,es autor de la obra,Las respuestas del mudo
Martín Adán,es de nacionalidad,peruana
Martín Adán,es autor de la obra,La casa de cartón
Martín Adán,es autor de la obra,Obra poética en prosa y verso
