source,relation,target
9788420557373,es un codigo ISBN de una edicion publicada por,Pearson Educación
9788420557359,es un codigo ISBN para el libro,Blanco y negro
9788420557359,es un codigo ISBN de una edicion publicada por,Pearson Educación
9788484561682,es un codigo ISBN para el libro,"Paro, exclusión y políticas de desempleo"
9788484561682,es un codigo ISBN de una edicion publicada por,Not Avail
9788415900467,es un codigo ISBN para el libro,La ruta de las ratas
9788415900467,es un codigo ISBN de una edicion publicada por,Alrevés
9789942135582,es un codigo ISBN para el libro,Antología poética
9789942135582,es un codigo ISBN de una edicion publicada por,La Caracola Editores
9789942977212,es un codigo ISBN para el libro,La ciudad fragmentada de Jean d'Agrève
9789942977212,es un codigo ISBN de una edicion publicada por,"UArtes Ediciones Visual, Universidad de las Artes del Ecuador"
9789978415788,es un codigo ISBN para el libro,Obra poetica
9789978415788,es un codigo ISBN de una edicion publicada por,"Edicion, Antonio Rodriguez Vicens"
9789978771280,es un codigo ISBN para el libro,"La iglesia, modeladora de la nacionalidad"
9789978771280,es un codigo ISBN de una edicion publicada por,Pontificia Universidad Católica del Ecuador
9789942885203,es un codigo ISBN para el libro,Ciudad Jenga
9789942885203,es un codigo ISBN de una edicion publicada por,Grado Cero Editores
9789978422779,es un codigo ISBN para el libro,El desafío de decir
9789978422779,es un codigo ISBN de una edicion publicada por,"""Editorial Ecuador F.B.T. Cía. Ltda"""
9789580610182,es un codigo ISBN para el libro,Taller Para La Formacion De Ninos Escritores
9789580610182,es un codigo ISBN de una edicion publicada por,Oveja Negra
9789978353073,es un codigo ISBN para el libro,Memorias de la Pivihuarmi Cuxirimay Ocllo
9789978353073,es un codigo ISBN de una edicion publicada por,Manthra Editores
9789978420188,es un codigo ISBN para el libro,Sé que vienen a matarme
9789978420188,es un codigo ISBN de una edicion publicada por,Paradiso Editores
9789978230015,es un codigo ISBN para el libro,La cofradía del mullo del vestido de la virgen pipona
9789978230015,es un codigo ISBN de una edicion publicada por,Gremio De Editores
9789978624616,es un codigo ISBN para el libro,Obra poética
9789978624616,es un codigo ISBN de una edicion publicada por,Casa de la Cultura Ecuatoriana Benjamín Carrión
9789978182147,es un codigo ISBN para el libro,Los que se van
9789978182147,es un codigo ISBN de una edicion publicada por,Clásicos Ariel
9789942764126,es un codigo ISBN para el libro,Fútbol de antología
9789942764126,es un codigo ISBN de una edicion publicada por,Campaña Nacional Eugenio Espejo por el Libro y la Lectura
9780844275512,es un codigo ISBN para el libro,Teatro Hispanico
9780844275512,es un codigo ISBN de una edicion publicada por,National Textbook Company
9788437621227,es un codigo ISBN para el libro,Siete Lunas Y Siete Serpientes / Seven Serpents and Seven Moons
9788437621227,es un codigo ISBN de una edicion publicada por,Catedra
9789942853158,es un codigo ISBN para el libro,Antología para noviembre
9789942853158,es un codigo ISBN de una edicion publicada por,Proyecto Editorial Consejo de la Judicatura
9789978161081,es un codigo ISBN para el libro,Poso Wells
9789978161081,es un codigo ISBN de una edicion publicada por,Eskeletra Editorial
9789978335017,es un codigo ISBN para el libro,Letra para salsa con final cortante
9789978335017,es un codigo ISBN de una edicion publicada por,Ediciones El Buho
9789978924174,es un codigo ISBN para el libro,Obras selectas
9789978924174,es un codigo ISBN de una edicion publicada por,Publicaciones de la Biblioteca de la Muy Ilustre Municipalidad de Guayaquil
9789500341073,es un codigo ISBN para el libro,Atrapados - 3 Tomos
9789500341073,es un codigo ISBN de una edicion publicada por,Losada
9788400068837,es un codigo ISBN para el libro,El Chulla Romero Y Flores (Colección Archivos/Pitt Latin American Series)
9788400068837,es un codigo ISBN de una edicion publicada por,Univ of Pittsburgh Pr (Txt)
9789500306300,es un codigo ISBN para el libro,Huasipungo
9789500306300,es un codigo ISBN de una edicion publicada por,Losada
9788437612515,es un codigo ISBN para el libro,Huasipungo / Fragment of Land
9788437612515,es un codigo ISBN de una edicion publicada por,Catedra
9781934768266,es un codigo ISBN para el libro,Huasipungo
9781934768266,es un codigo ISBN de una edicion publicada por,Stockcero
9789942851321,es un codigo ISBN para el libro,Honorarios
9789942851321,es un codigo ISBN de una edicion publicada por,Proyecto editorial Consejo de la Judicatura
9788478842063,es un codigo ISBN para el libro,"Cuentos Ecuatorianos (Serie Letra Grande (High Interest, Easy Level Series))"
9788478842063,es un codigo ISBN de una edicion publicada por,AIMS International Books
9789978623107,es un codigo ISBN para el libro,Obras completas
9789978623107,es un codigo ISBN de una edicion publicada por,Casa de la Cultura Ecuatoriana
9789978954522,es un codigo ISBN para el libro,Juan Montalvo
9789978954522,es un codigo ISBN de una edicion publicada por,Dinediciones
9788437632667,es un codigo ISBN para el libro,Relatos hispánicos asombrosos y de terror
9788437632667,es un codigo ISBN de una edicion publicada por,Cátedra
9789942072702,es un codigo ISBN para el libro,El pensamiento político de Montalvo
9789942072702,es un codigo ISBN de una edicion publicada por,Ministerio de Coordinación de la Política y Gobiernos Autónomos Descentralizados
9789978843604,es un codigo ISBN para el libro,Juan Montalvo
9789978843604,es un codigo ISBN de una edicion publicada por,Corporación Editora Nacional
9789978723401,es un codigo ISBN para el libro,Desde un balcón volado
9789978723401,es un codigo ISBN de una edicion publicada por,Banco Central del Ecuador
